vertex id,originalDegree,degreeDelete,average,terminalClique
0,482,1,441,370
1,475,1,441,370
2,472,2,441,370
3,476,3,441,370
4,475,4,441,370
5,475,5,441,370
6,476,6,441,370
7,476,7,441,370
8,474,8,441,370
9,479,9,441,370
10,472,10,441,370
11,474,11,441,370
12,479,12,441,370
13,480,13,441,370
14,476,14,441,370
15,479,15,441,370
16,483,16,441,370
17,480,17,441,370
18,480,18,441,370
19,481,19,441,370
20,483,20,441,370
21,479,21,441,370
22,480,22,441,370
23,479,23,441,370
24,476,24,441,370
25,480,25,441,370
26,483,26,441,370
27,477,27,441,370
28,478,28,441,370
29,479,29,441,370
30,475,30,441,370
31,476,31,441,370
32,474,32,441,370
33,474,33,441,370
34,476,34,441,370
35,480,35,441,370
36,479,36,441,370
37,482,37,441,370
38,481,38,441,370
39,481,39,441,370
40,482,40,441,370
41,479,41,441,370
42,476,42,441,370
43,479,43,441,370
44,477,44,441,370
45,475,45,441,370
46,473,46,441,370
47,472,47,441,370
48,473,48,441,370
49,478,49,441,370
50,474,50,441,370
51,474,51,441,370
52,474,52,441,370
53,477,53,441,370
54,475,54,441,370
55,474,55,441,370
56,481,56,441,370
57,477,57,441,370
58,475,58,441,370
59,474,59,441,370
60,475,60,441,370
61,475,61,441,370
62,476,62,441,370
63,474,63,441,370
64,480,64,441,370
65,477,65,441,370
66,475,66,441,370
67,476,67,441,370
68,474,68,441,370
69,474,69,441,370
70,474,70,441,370
71,476,71,441,370
72,479,72,441,370
73,477,73,441,370
74,477,74,441,370
75,478,75,441,370
76,479,76,441,370
77,475,77,441,370
78,476,78,441,370
79,474,79,441,370
80,472,80,441,370
81,477,81,441,370
82,476,82,441,370
83,477,83,441,370
84,474,84,441,370
85,479,85,441,370
86,476,86,441,370
87,476,87,441,370
88,474,88,441,370
89,474,89,441,370
90,474,90,441,370
91,475,91,441,370
92,476,92,441,370
93,474,93,441,370
94,476,94,441,370
95,474,95,441,370
96,476,96,441,370
97,481,97,441,370
98,478,98,441,370
99,475,99,441,370
100,475,100,441,370
101,476,101,441,370
102,472,102,441,370
103,481,103,441,370
104,477,104,441,370
105,479,105,441,370
106,479,106,441,370
107,476,107,441,370
108,476,108,441,370
109,472,109,441,370
110,469,110,441,370
111,470,111,441,370
112,476,112,441,370
113,476,113,441,370
114,479,114,441,370
115,478,115,441,370
116,472,116,441,370
117,472,117,441,370
118,475,118,441,370
119,475,119,441,370
120,471,120,441,370
121,471,121,441,370
122,468,122,441,370
123,469,123,441,370
124,473,124,441,370
125,473,125,441,370
126,474,126,441,370
127,475,127,441,370
128,476,128,441,370
129,473,129,441,370
130,471,130,441,370
131,473,131,441,370
132,474,132,441,370
133,479,133,441,370
134,476,134,441,370
135,471,135,441,370
136,473,136,441,370
137,470,137,441,370
138,472,138,441,370
139,472,139,441,370
140,476,140,441,370
141,471,141,441,370
142,470,142,441,370
143,472,143,441,370
144,474,144,441,370
145,477,145,441,370
146,471,146,441,370
147,471,147,441,370
148,475,148,441,370
149,476,149,441,370
150,471,150,441,370
151,476,151,441,370
152,475,152,441,370
153,474,153,441,370
154,469,154,441,370
155,470,155,441,370
156,470,156,441,370
157,468,157,441,370
158,470,158,441,370
159,477,159,441,370
160,474,160,441,370
161,477,161,441,370
162,468,162,441,370
163,470,163,441,370
164,477,164,441,370
165,471,165,441,370
166,473,166,441,370
167,475,167,441,370
168,472,168,441,370
169,471,169,441,370
170,472,170,441,370
171,476,171,441,370
172,476,172,441,370
173,475,173,441,370
174,475,174,441,370
175,470,175,441,370
176,473,176,441,370
177,470,177,441,370
178,476,178,441,370
179,473,179,441,370
180,473,180,441,370
181,475,181,441,370
182,472,182,441,370
183,472,183,441,370
184,473,184,441,370
185,472,185,441,370
186,470,186,441,370
187,476,187,441,370
188,473,188,441,370
189,467,189,441,370
190,467,190,441,370
191,473,191,441,370
192,473,192,441,370
193,469,193,441,370
194,468,194,441,370
195,472,195,441,370
196,474,196,441,370
197,470,197,441,370
198,467,198,441,370
199,469,199,441,370
200,472,200,441,370
201,473,201,441,370
202,474,202,441,370
203,474,203,441,370
204,471,204,441,370
205,469,205,441,370
206,473,206,441,370
207,472,207,441,370
208,473,208,441,370
209,475,209,441,370
210,473,210,441,370
211,466,211,441,370
212,469,212,441,370
213,471,213,441,370
214,469,214,441,370
215,473,215,441,370
216,472,216,441,370
217,471,217,441,370
218,472,218,441,370
219,466,219,441,370
220,469,220,441,370
221,475,221,441,370
222,469,222,441,370
223,471,223,441,370
224,469,224,441,370
225,470,225,441,370
226,472,226,441,370
227,469,227,441,370
228,470,228,441,370
229,471,229,441,370
230,473,230,441,370
231,474,231,441,370
232,475,232,441,370
233,469,233,441,370
234,468,234,441,370
235,469,235,441,370
236,465,236,441,370
237,469,237,441,370
238,468,238,441,370
239,471,239,441,370
240,469,240,441,370
241,468,241,441,370
242,467,242,441,370
243,469,243,441,370
244,472,244,441,370
245,470,245,441,370
246,473,246,441,370
247,473,247,441,370
248,472,248,441,370
249,465,249,441,370
250,472,250,441,370
251,470,251,441,370
252,466,252,441,370
253,469,253,441,370
254,464,254,441,370
255,466,255,441,370
256,463,256,441,370
257,468,257,441,370
258,467,258,441,370
259,474,259,441,370
260,472,260,441,370
261,471,261,441,370
262,472,262,441,370
263,470,263,441,370
264,468,264,441,370
265,470,265,441,370
266,474,266,441,370
267,465,267,441,370
268,469,268,441,370
269,469,269,441,370
270,463,270,441,370
271,468,271,441,370
272,465,272,441,370
273,470,273,441,370
274,470,274,441,370
275,469,275,441,370
276,467,276,441,370
277,467,277,441,370
278,469,278,441,370
279,468,279,441,370
280,467,280,441,370
281,466,281,441,370
282,467,282,441,370
283,469,283,441,370
284,462,284,441,370
285,465,285,441,370
286,467,286,441,370
287,463,287,441,370
288,464,288,441,370
289,456,289,441,370
290,464,290,441,370
291,472,291,441,370
292,470,292,441,370
293,469,293,441,370
294,465,294,441,370
295,459,295,441,370
296,461,296,441,370
297,457,297,441,370
298,460,298,441,370
299,462,299,441,370
300,465,300,441,370
301,464,301,441,370
302,467,302,441,370
303,464,303,441,370
304,464,304,441,370
305,467,305,441,370
306,470,306,441,370
307,465,307,441,370
308,467,308,441,370
309,467,309,441,370
310,462,310,441,370
311,466,311,441,370
312,466,312,441,370
313,464,313,441,370
314,460,314,441,370
315,465,315,441,370
316,462,316,441,370
317,462,317,441,370
318,463,318,441,370
319,461,319,441,370
320,464,320,441,370
321,466,321,441,370
322,457,322,441,370
323,454,323,441,370
324,456,324,441,370
325,462,325,441,370
326,461,326,441,370
327,461,327,441,370
328,460,328,441,370
329,460,329,441,370
330,459,330,441,370
331,467,331,441,370
332,462,332,441,370
333,460,333,441,370
334,464,334,441,370
335,463,335,441,370
336,462,336,441,370
337,459,337,441,370
338,463,338,441,370
339,458,339,441,370
340,452,340,441,370
341,454,341,441,370
342,456,342,441,370
343,459,343,441,370
344,457,344,441,370
345,456,345,441,370
346,462,346,441,370
347,458,347,441,370
348,462,348,441,370
349,459,349,441,370
350,458,389,441,370
351,454,350,441,370
352,455,351,441,370
353,459,352,441,370
354,458,353,441,370
355,460,354,441,370
356,453,355,441,370
357,450,369,441,370
358,456,356,441,370
359,461,357,441,370
360,459,358,441,370
361,453,359,441,370
362,453,360,441,370
363,458,361,441,370
364,454,362,441,370
365,453,363,441,370
366,455,364,441,370
367,456,368,441,370
368,452,377,441,370
369,454,371,441,370
370,455,365,441,370
371,457,377,441,370
372,455,377,441,370
373,451,371,441,370
374,457,381,441,370
375,451,367,441,370
376,454,366,441,370
377,449,381,441,370
378,454,381,441,370
379,451,385,441,370
380,455,369,441,370
381,456,373,441,370
382,458,393,441,370
383,448,389,441,370
384,448,385,441,370
385,451,373,441,370
386,451,385,441,370
387,450,385,441,370
388,452,375,441,370
389,452,389,441,370
390,449,389,441,370
391,448,377,441,370
392,454,390,441,370
393,453,381,441,370
394,452,389,441,370
395,448,393,441,370
396,449,389,441,370
397,450,390,441,370
398,452,375,441,370
399,448,393,441,370
400,445,396,441,370
401,437,397,441,370
402,442,392,441,370
403,445,394,441,370
404,445,393,441,370
405,437,398,441,370
406,441,397,441,370
407,443,393,441,370
408,440,397,441,370
409,438,394,441,370
410,442,397,441,370
411,441,397,441,370
412,434,398,441,370
413,432,399,441,370
414,437,395,441,370
415,430,397,441,370
416,430,400,441,370
417,430,397,441,370
418,434,398,441,370
419,435,397,441,370
420,436,400,441,370
421,432,400,441,370
422,425,398,441,370
423,418,400,441,370
424,428,400,441,370
425,428,400,441,370
426,422,402,441,370
427,424,397,441,370
428,420,402,441,370
429,422,399,441,370
430,426,401,441,370
431,414,396,441,370
432,413,400,441,370
433,409,397,441,370
434,405,388,441,370
435,398,387,441,370
436,405,390,441,370
437,400,387,441,370
438,405,389,441,370
439,400,386,441,370
440,404,387,441,370
441,393,381,441,370
442,384,374,441,370
443,391,380,441,370
444,390,382,441,370
445,395,385,441,370
446,378,370,441,370
447,373,370,441,370
448,366,362,441,370
449,370,360,441,370
450,365,358,441,370
451,358,357,441,370
452,368,362,441,370
453,352,347,441,370
454,347,343,441,370
455,354,349,441,370
456,353,348,441,370
457,341,339,441,370
458,332,328,441,370
459,343,342,441,370
460,337,334,441,370
461,326,324,441,370
462,329,328,441,370
463,320,319,441,370
464,325,325,441,370
465,328,328,441,370
466,336,335,441,370
467,312,311,441,370
468,298,297,441,370
469,283,282,441,370
470,270,270,441,370
471,270,270,441,370
472,239,239,441,370
473,239,239,441,370
474,227,227,441,370
475,216,216,441,370
476,201,201,441,370
477,198,198,441,370
478,169,169,441,370
479,154,154,441,370
480,147,147,441,370
481,121,121,441,370
482,119,119,441,370
483,100,100,441,370
484,74,74,441,370
485,66,66,441,370
486,57,57,441,370
487,41,41,441,370
488,30,30,441,370
489,29,29,441,370
490,17,17,441,370
491,7,7,441,370
492,4,4,441,370
493,3,3,441,370
494,281,280,441,370

