vertex id,originalDegree,degreeDelete,average,terminalClique
0,354,1,325,1
1,357,267,325,1
2,354,1,325,1
3,353,265,325,1
4,354,271,325,1
5,361,2,325,1
6,361,3,325,1
7,356,4,325,1
8,357,5,325,1
9,355,6,325,1
10,355,7,325,1
11,354,8,325,1
12,355,9,325,1
13,358,10,325,1
14,355,11,325,1
15,356,274,325,1
16,358,12,325,1
17,351,13,325,1
18,354,14,325,1
19,357,15,325,1
20,355,16,325,1
21,353,17,325,1
22,358,18,325,1
23,359,20,325,1
24,355,19,325,1
25,357,21,325,1
26,356,22,325,1
27,355,23,325,1
28,353,24,325,1
29,357,25,325,1
30,353,26,325,1
31,354,27,325,1
32,357,28,325,1
33,357,29,325,1
34,356,30,325,1
35,357,31,325,1
36,354,32,325,1
37,355,33,325,1
38,357,34,325,1
39,355,35,325,1
40,354,36,325,1
41,353,37,325,1
42,353,38,325,1
43,358,39,325,1
44,358,40,325,1
45,356,41,325,1
46,351,42,325,1
47,351,43,325,1
48,356,44,325,1
49,350,45,325,1
50,354,46,325,1
51,355,47,325,1
52,353,48,325,1
53,356,49,325,1
54,352,50,325,1
55,353,51,325,1
56,349,52,325,1
57,353,53,325,1
58,356,54,325,1
59,357,55,325,1
60,356,56,325,1
61,353,57,325,1
62,358,58,325,1
63,356,59,325,1
64,352,60,325,1
65,355,61,325,1
66,353,62,325,1
67,353,63,325,1
68,354,64,325,1
69,356,65,325,1
70,349,66,325,1
71,350,67,325,1
72,357,68,325,1
73,352,69,325,1
74,356,70,325,1
75,355,71,325,1
76,350,72,325,1
77,352,73,325,1
78,351,74,325,1
79,358,75,325,1
80,358,76,325,1
81,356,77,325,1
82,355,78,325,1
83,353,79,325,1
84,353,80,325,1
85,355,81,325,1
86,354,82,325,1
87,352,83,325,1
88,355,84,325,1
89,356,85,325,1
90,351,86,325,1
91,353,87,325,1
92,354,88,325,1
93,357,89,325,1
94,357,90,325,1
95,354,91,325,1
96,353,92,325,1
97,355,93,325,1
98,352,94,325,1
99,355,95,325,1
100,353,96,325,1
101,352,97,325,1
102,352,98,325,1
103,356,99,325,1
104,356,100,325,1
105,354,101,325,1
106,353,102,325,1
107,353,103,325,1
108,353,104,325,1
109,353,105,325,1
110,352,106,325,1
111,354,107,325,1
112,356,108,325,1
113,355,109,325,1
114,353,110,325,1
115,351,111,325,1
116,352,112,325,1
117,354,113,325,1
118,352,114,325,1
119,351,115,325,1
120,349,116,325,1
121,349,117,325,1
122,350,118,325,1
123,349,119,325,1
124,347,120,325,1
125,350,121,325,1
126,348,122,325,1
127,353,123,325,1
128,348,124,325,1
129,350,125,325,1
130,356,126,325,1
131,351,127,325,1
132,350,128,325,1
133,353,129,325,1
134,351,130,325,1
135,349,131,325,1
136,356,132,325,1
137,354,133,325,1
138,356,134,325,1
139,351,135,325,1
140,354,136,325,1
141,354,137,325,1
142,349,138,325,1
143,348,139,325,1
144,357,140,325,1
145,355,141,325,1
146,356,142,325,1
147,353,143,325,1
148,352,144,325,1
149,355,145,325,1
150,352,146,325,1
151,353,147,325,1
152,348,148,325,1
153,349,149,325,1
154,349,150,325,1
155,351,151,325,1
156,347,152,325,1
157,352,153,325,1
158,353,154,325,1
159,355,155,325,1
160,351,156,325,1
161,352,157,325,1
162,352,158,325,1
163,347,159,325,1
164,350,160,325,1
165,352,161,325,1
166,354,162,325,1
167,353,163,325,1
168,350,164,325,1
169,350,165,325,1
170,347,166,325,1
171,347,167,325,1
172,346,168,325,1
173,344,169,325,1
174,346,170,325,1
175,352,171,325,1
176,351,172,325,1
177,350,173,325,1
178,346,174,325,1
179,343,175,325,1
180,347,176,325,1
181,345,177,325,1
182,340,178,325,1
183,338,179,325,1
184,345,180,325,1
185,349,181,325,1
186,348,182,325,1
187,349,183,325,1
188,346,184,325,1
189,345,185,325,1
190,341,186,325,1
191,350,187,325,1
192,351,188,325,1
193,351,189,325,1
194,351,190,325,1
195,347,191,325,1
196,342,192,325,1
197,344,193,325,1
198,342,194,325,1
199,342,195,325,1
200,340,196,325,1
201,341,197,325,1
202,351,198,325,1
203,348,199,325,1
204,347,200,325,1
205,346,201,325,1
206,341,202,325,1
207,342,203,325,1
208,343,204,325,1
209,345,205,325,1
210,343,206,325,1
211,347,207,325,1
212,343,208,325,1
213,343,209,325,1
214,346,210,325,1
215,346,211,325,1
216,347,212,325,1
217,341,213,325,1
218,339,214,325,1
219,346,215,325,1
220,346,216,325,1
221,346,217,325,1
222,345,218,325,1
223,346,219,325,1
224,347,220,325,1
225,347,221,325,1
226,343,222,325,1
227,349,223,325,1
228,341,224,325,1
229,341,225,325,1
230,338,226,325,1
231,338,227,325,1
232,347,228,325,1
233,347,229,325,1
234,341,230,325,1
235,345,231,325,1
236,341,232,325,1
237,346,233,325,1
238,343,234,325,1
239,341,235,325,1
240,341,236,325,1
241,340,237,325,1
242,338,238,325,1
243,341,239,325,1
244,334,249,325,1
245,334,240,325,1
246,339,241,325,1
247,339,242,325,1
248,340,243,325,1
249,340,261,325,1
250,339,244,325,1
251,336,245,325,1
252,341,246,325,1
253,339,247,325,1
254,338,248,325,1
255,339,250,325,1
256,343,251,325,1
257,340,252,325,1
258,338,253,325,1
259,341,254,325,1
260,342,255,325,1
261,333,256,325,1
262,338,257,325,1
263,337,268,325,1
264,336,258,325,1
265,339,259,325,1
266,342,268,325,1
267,336,260,325,1
268,350,262,325,1
269,344,263,325,1
270,338,264,325,1
271,336,271,325,1
272,336,267,325,1
273,339,284,325,1
274,337,271,325,1
275,332,284,325,1
276,334,274,325,1
277,335,276,325,1
278,332,274,325,1
279,335,276,325,1
280,335,289,325,1
281,336,280,325,1
282,333,276,325,1
283,330,280,325,1
284,333,289,325,1
285,331,284,325,1
286,329,289,325,1
287,335,280,325,1
288,330,293,325,1
289,332,276,325,1
290,331,289,325,1
291,334,280,325,1
292,336,290,325,1
293,328,289,325,1
294,321,290,325,1
295,328,284,325,1
296,328,291,325,1
297,324,291,325,1
298,321,293,325,1
299,324,289,325,1
300,322,293,325,1
301,324,284,325,1
302,319,292,325,1
303,317,291,325,1
304,322,290,325,1
305,320,292,325,1
306,322,293,325,1
307,309,292,325,1
308,321,290,325,1
309,313,291,325,1
310,313,292,325,1
311,320,292,325,1
312,310,292,325,1
313,309,294,325,1
314,317,293,325,1
315,305,292,325,1
316,311,294,325,1
317,311,292,325,1
318,312,292,325,1
319,305,292,325,1
320,299,288,325,1
321,301,289,325,1
322,297,284,325,1
323,294,285,325,1
324,299,288,325,1
325,295,286,325,1
326,297,286,325,1
327,283,276,325,1
328,280,275,325,1
329,287,279,325,1
