vertex id,originalDegree,color,orderColored
0,235,0,235
1,235,1,234
2,235,2,233
3,235,3,232
4,235,4,231
5,235,5,230
6,235,6,229
7,235,7,228
8,235,8,227
9,235,9,226
10,235,10,225
11,235,11,224
12,235,12,223
13,235,13,222
14,235,14,221
15,235,15,220
16,235,16,219
17,235,17,218
18,235,18,217
19,235,19,216
20,235,20,215
21,235,21,214
22,235,22,213
23,235,23,212
24,235,24,211
25,235,25,210
26,235,26,209
27,235,27,208
28,235,28,207
29,235,29,206
30,235,30,205
31,235,31,204
32,235,32,203
33,235,33,202
34,235,34,201
35,235,35,200
36,235,36,199
37,235,37,198
38,235,38,197
39,235,39,196
40,235,40,195
41,235,41,194
42,235,42,193
43,235,43,192
44,235,44,191
45,235,45,190
46,235,46,189
47,235,47,188
48,235,48,187
49,235,49,186
50,235,50,185
51,235,51,184
52,235,52,183
53,235,53,182
54,235,54,181
55,235,55,180
56,235,56,179
57,235,57,178
58,235,58,177
59,235,59,176
60,235,60,175
61,235,61,174
62,235,62,173
63,235,63,172
64,235,64,171
65,235,65,170
66,235,66,169
67,235,67,168
68,235,68,167
69,235,69,166
70,235,70,165
71,235,71,164
72,235,72,163
73,235,73,162
74,235,74,161
75,235,75,160
76,235,76,159
77,235,77,158
78,235,78,157
79,235,79,156
80,235,80,155
81,235,81,154
82,235,82,153
83,235,83,152
84,235,84,151
85,235,85,150
86,235,86,149
87,235,87,148
88,235,88,147
89,235,89,146
90,235,90,145
91,235,91,144
92,235,92,143
93,235,93,142
94,235,94,141
95,235,95,140
96,235,96,139
97,235,97,138
98,235,98,137
99,235,99,136
100,235,100,135
101,235,101,134
102,235,102,133
103,235,103,132
104,235,104,131
105,235,105,130
106,235,106,129
107,235,107,128
108,235,108,127
109,235,109,126
110,235,110,125
111,235,111,124
112,235,112,123
113,235,113,122
114,235,114,121
115,235,115,120
116,235,116,119
117,235,117,118
118,235,118,117
119,235,119,116
120,235,120,115
121,235,121,114
122,235,122,113
123,235,123,112
124,235,124,111
125,235,125,110
126,235,126,109
127,235,127,108
128,235,128,107
129,235,129,106
130,235,130,105
131,235,131,104
132,235,132,103
133,235,133,102
134,235,134,101
135,235,135,100
136,235,136,99
137,235,137,98
138,235,138,97
139,235,139,96
140,235,140,95
141,235,141,94
142,235,142,93
143,235,143,92
144,235,144,91
145,235,145,90
146,235,146,89
147,235,147,88
148,235,148,87
149,235,149,86
150,235,150,85
151,235,151,84
152,235,152,83
153,235,153,82
154,235,154,81
155,235,155,80
156,235,156,79
157,235,157,78
158,235,158,77
159,235,159,76
160,235,160,75
161,235,161,74
162,235,162,73
163,235,163,72
164,235,164,71
165,235,165,70
166,235,166,69
167,235,167,68
168,235,168,67
169,235,169,66
170,235,170,65
171,235,171,64
172,235,172,63
173,235,173,62
174,235,174,61
175,235,175,60
176,235,176,59
177,235,177,58
178,235,178,57
179,235,179,56
180,235,180,55
181,235,181,54
182,235,182,53
183,235,183,52
184,235,184,51
185,235,185,50
186,235,186,49
187,235,187,48
188,235,188,47
189,235,189,46
190,235,190,45
191,235,191,44
192,235,192,43
193,235,193,42
194,235,194,41
195,235,195,40
196,235,196,39
197,235,197,38
198,235,198,37
199,235,199,36
200,235,200,35
201,235,201,34
202,235,202,33
203,235,203,32
204,235,204,31
205,235,205,30
206,235,206,29
207,235,207,28
208,235,208,27
209,235,209,26
210,235,210,25
211,235,211,24
212,235,212,23
213,235,213,22
214,235,214,21
215,235,215,20
216,235,216,19
217,235,217,18
218,235,218,17
219,235,219,16
220,235,220,15
221,235,221,14
222,235,222,13
223,235,223,12
224,235,224,11
225,235,225,10
226,235,226,9
227,235,227,8
228,235,228,7
229,235,229,6
230,235,230,5
231,235,231,4
232,235,232,3
233,235,233,2
234,235,234,1
235,235,235,0

