vertex id,originalDegree,degreeDelete,average,terminalClique
0,397,1,365,1
1,399,2,365,1
2,396,1,365,1
3,396,3,365,1
4,399,4,365,1
5,399,5,365,1
6,397,6,365,1
7,395,7,365,1
8,398,8,365,1
9,396,9,365,1
10,395,10,365,1
11,398,11,365,1
12,397,12,365,1
13,397,13,365,1
14,399,14,365,1
15,396,15,365,1
16,395,16,365,1
17,394,17,365,1
18,397,18,365,1
19,397,19,365,1
20,397,20,365,1
21,396,21,365,1
22,398,22,365,1
23,397,23,365,1
24,397,24,365,1
25,399,25,365,1
26,396,26,365,1
27,395,27,365,1
28,396,28,365,1
29,399,29,365,1
30,398,30,365,1
31,399,31,365,1
32,394,32,365,1
33,397,33,365,1
34,393,34,365,1
35,396,35,365,1
36,395,36,365,1
37,397,37,365,1
38,397,38,365,1
39,400,39,365,1
40,399,40,365,1
41,398,41,365,1
42,398,42,365,1
43,393,43,365,1
44,394,44,365,1
45,397,45,365,1
46,400,46,365,1
47,399,47,365,1
48,396,48,365,1
49,395,49,365,1
50,396,50,365,1
51,399,51,365,1
52,392,52,365,1
53,390,53,365,1
54,393,54,365,1
55,393,55,365,1
56,394,56,365,1
57,394,57,365,1
58,398,58,365,1
59,397,59,365,1
60,400,60,365,1
61,399,61,365,1
62,398,62,365,1
63,401,63,365,1
64,398,64,365,1
65,398,65,365,1
66,398,66,365,1
67,398,67,365,1
68,399,68,365,1
69,396,69,365,1
70,395,70,365,1
71,397,71,365,1
72,396,72,365,1
73,397,73,365,1
74,396,74,365,1
75,395,75,365,1
76,397,76,365,1
77,396,77,365,1
78,399,78,365,1
79,398,79,365,1
80,400,80,365,1
81,399,81,365,1
82,394,82,365,1
83,395,83,365,1
84,396,84,365,1
85,395,85,365,1
86,397,86,365,1
87,398,87,365,1
88,394,88,365,1
89,399,89,365,1
90,400,90,365,1
91,399,91,365,1
92,399,92,365,1
93,399,93,365,1
94,394,94,365,1
95,392,95,365,1
96,399,96,365,1
97,396,97,365,1
98,394,98,365,1
99,394,99,365,1
100,391,100,365,1
101,397,101,365,1
102,398,102,365,1
103,400,103,365,1
104,396,104,365,1
105,398,105,365,1
106,394,106,365,1
107,390,107,365,1
108,395,108,365,1
109,395,109,365,1
110,396,110,365,1
111,395,111,365,1
112,397,112,365,1
113,396,113,365,1
114,398,114,365,1
115,398,115,365,1
116,397,116,365,1
117,396,117,365,1
118,392,118,365,1
119,393,119,365,1
120,392,120,365,1
121,393,121,365,1
122,397,122,365,1
123,395,123,365,1
124,396,124,365,1
125,394,125,365,1
126,395,126,365,1
127,394,127,365,1
128,395,128,365,1
129,390,129,365,1
130,392,130,365,1
131,395,131,365,1
132,390,132,365,1
133,391,133,365,1
134,393,134,365,1
135,393,135,365,1
136,395,136,365,1
137,396,137,365,1
138,393,138,365,1
139,394,139,365,1
140,393,140,365,1
141,392,141,365,1
142,391,142,365,1
143,391,143,365,1
144,393,144,365,1
145,390,145,365,1
146,391,146,365,1
147,392,147,365,1
148,391,148,365,1
149,391,149,365,1
150,389,150,365,1
151,390,151,365,1
152,394,152,365,1
153,393,153,365,1
154,395,154,365,1
155,393,155,365,1
156,391,156,365,1
157,391,157,365,1
158,394,158,365,1
159,396,159,365,1
160,395,160,365,1
161,395,161,365,1
162,393,162,365,1
163,395,163,365,1
164,389,164,365,1
165,391,165,365,1
166,391,166,365,1
167,388,167,365,1
168,397,168,365,1
169,394,169,365,1
170,392,170,365,1
171,393,171,365,1
172,391,172,365,1
173,393,173,365,1
174,390,174,365,1
175,386,175,365,1
176,392,176,365,1
177,389,177,365,1
178,394,178,365,1
179,391,179,365,1
180,393,180,365,1
181,389,181,365,1
182,390,182,365,1
183,392,183,365,1
184,392,184,365,1
185,392,185,365,1
186,392,186,365,1
187,387,187,365,1
188,391,188,365,1
189,392,189,365,1
190,390,190,365,1
191,387,191,365,1
192,392,192,365,1
193,392,193,365,1
194,390,194,365,1
195,390,195,365,1
196,394,196,365,1
197,388,197,365,1
198,393,198,365,1
199,396,199,365,1
200,393,200,365,1
201,390,201,365,1
202,394,202,365,1
203,396,203,365,1
204,388,204,365,1
205,389,205,365,1
206,383,206,365,1
207,388,207,365,1
208,386,208,365,1
209,388,209,365,1
210,394,210,365,1
211,392,211,365,1
212,390,212,365,1
213,391,213,365,1
214,385,214,365,1
215,388,215,365,1
216,385,216,365,1
217,382,217,365,1
218,389,218,365,1
219,389,219,365,1
220,389,220,365,1
221,388,221,365,1
222,385,222,365,1
223,386,223,365,1
224,384,224,365,1
225,389,225,365,1
226,382,226,365,1
227,382,227,365,1
228,378,228,365,1
229,383,229,365,1
230,387,230,365,1
231,385,231,365,1
232,389,232,365,1
233,390,233,365,1
234,387,234,365,1
235,393,235,365,1
236,382,236,365,1
237,381,237,365,1
238,377,238,365,1
239,382,239,365,1
240,383,240,365,1
241,385,241,365,1
242,384,242,365,1
243,386,243,365,1
244,382,244,365,1
245,382,245,365,1
246,391,246,365,1
247,391,247,365,1
248,383,248,365,1
249,385,249,365,1
250,387,250,365,1
251,384,251,365,1
252,384,252,365,1
253,392,253,365,1
254,391,254,365,1
255,386,255,365,1
256,381,256,365,1
257,388,257,365,1
258,391,258,365,1
259,386,259,365,1
260,386,260,365,1
261,391,261,365,1
262,385,262,365,1
263,382,263,365,1
264,387,264,365,1
265,388,265,365,1
266,389,266,365,1
267,384,267,365,1
268,377,268,365,1
269,380,269,365,1
270,385,270,365,1
271,385,271,365,1
272,385,272,365,1
273,385,273,365,1
274,374,274,365,1
275,385,275,365,1
276,385,276,365,1
277,381,277,365,1
278,379,278,365,1
279,379,279,365,1
280,381,280,365,1
281,379,281,365,1
282,384,282,365,1
283,379,283,365,1
284,377,284,365,1
285,377,297,365,1
286,377,285,365,1
287,380,296,365,1
288,382,286,365,1
