vertex id,originalDegree,color,orderColored
0,2,2,0
1,2,0,43
2,2,2,35
3,2,0,56
4,2,2,14
5,2,0,53
6,2,2,7
7,2,0,49
8,2,2,19
9,2,1,42
10,2,1,58
11,2,1,69
12,2,0,91
13,2,1,38
14,2,2,26
15,2,1,31
16,2,1,74
17,2,0,77
18,2,2,62
19,2,1,79
20,2,0,82
21,2,2,11
22,2,0,67
23,2,2,28
24,2,0,50
25,2,1,37
26,2,2,2
27,2,0,30
28,2,2,18
29,2,0,59
30,2,2,45
31,2,0,86
32,2,2,13
33,2,0,44
34,2,1,3
35,2,2,1
36,2,1,60
37,2,0,65
38,2,2,12
39,2,0,88
40,2,1,87
41,2,2,17
42,2,0,22
43,2,2,16
44,2,1,39
45,2,0,72
46,2,2,68
47,2,0,90
48,2,2,20
49,2,1,76
50,2,0,83
51,2,2,66
52,2,1,71
53,2,0,78
54,2,2,29
55,2,0,63
56,2,2,25
57,2,1,51
58,2,0,55
59,2,2,40
60,2,1,64
61,2,0,73
62,2,2,10
63,2,0,75
64,2,2,57
65,2,0,81
66,2,1,61
67,2,2,5
68,2,0,36
69,2,2,6
70,2,1,21
71,2,1,80
72,2,0,85
73,2,2,8
74,2,0,92
75,2,2,47
76,2,0,84
77,2,1,41
78,2,2,27
79,2,1,33
80,2,0,54
81,2,2,15
82,2,0,34
83,2,2,4
84,2,0,70
85,2,2,23
86,2,0,32
87,2,2,9
88,2,0,52
89,2,2,48
90,2,0,89
91,2,2,46
92,2,1,24

