vertex id,originalDegree,color,orderColored
0,2,0,48
1,2,1,17
2,2,2,11
3,2,0,73
4,2,2,55
5,2,1,52
6,2,2,25
7,2,0,61
8,2,1,26
9,2,2,9
10,2,1,14
11,2,0,42
12,2,2,38
13,2,0,60
14,2,1,19
15,2,2,2
16,2,1,28
17,2,1,44
18,2,0,46
19,2,1,39
20,2,2,4
21,2,1,30
22,2,1,33
23,2,0,47
24,2,2,45
25,2,0,65
26,2,1,36
27,2,2,34
28,2,1,64
29,2,0,74
30,2,2,56
31,2,0,59
32,2,2,35
33,2,0,49
34,2,2,6
35,2,1,40
36,2,0,58
37,2,1,53
38,2,2,13
39,2,0,70
40,2,2,57
41,2,0,67
42,2,1,43
43,2,2,22
44,2,1,24
45,2,1,31
46,2,0,71
47,2,1,29
48,2,2,27
49,2,1,7
50,2,2,5
51,2,0,23
52,2,2,3
53,2,0,62
54,2,2,18
55,2,1,21
56,2,1,66
57,2,0,75
58,2,2,12
59,2,1,54
60,2,0,68
61,2,2,16
62,2,0,72
63,2,2,51
64,2,1,10
65,2,2,0
66,2,0,69
67,2,2,15
68,2,0,50
69,2,2,20
70,2,0,41
71,2,2,1
72,2,0,37
73,2,2,8
74,2,0,63
75,2,2,32

