vertex id,originalDegree,degreeDelete,average,terminalClique
0,55,52,60,1
1,56,1,60,1
2,57,2,60,1
3,59,3,60,1
4,58,7,60,1
5,64,33,60,1
6,60,35,60,1
7,60,39,60,1
8,60,31,60,1
9,63,4,60,1
10,59,5,60,1
11,64,1,60,1
12,65,7,60,1
13,64,8,60,1
14,67,9,60,1
15,64,10,60,1
16,65,11,60,1
17,64,37,60,1
18,68,12,60,1
19,64,13,60,1
20,67,14,60,1
21,65,15,60,1
22,66,43,60,1
23,66,16,60,1
24,67,17,60,1
25,63,18,60,1
26,66,19,60,1
27,67,39,60,1
28,65,39,60,1
29,68,20,60,1
30,68,21,60,1
31,66,43,60,1
32,67,22,60,1
33,68,23,60,1
34,66,24,60,1
35,68,25,60,1
36,67,26,60,1
37,68,27,60,1
38,65,28,60,1
39,67,33,60,1
40,68,30,60,1
41,67,29,60,1
42,65,39,60,1
43,65,37,60,1
44,67,35,60,1
45,67,46,60,1
46,65,43,60,1
47,65,49,60,1
48,61,46,60,1
49,61,52,60,1
50,60,52,60,1
51,62,49,60,1
52,64,46,60,1
53,61,43,60,1
54,63,52,60,1
55,57,49,60,1
56,58,52,60,1
57,54,49,60,1
58,51,49,60,1
59,54,52,60,1
60,51,50,60,1
61,46,46,60,1
62,46,45,60,1
63,42,42,60,1
64,43,43,60,1
65,35,35,60,1
66,31,31,60,1
67,19,19,60,1
68,38,38,60,1

