vertex id,originalDegree,degreeDelete,average,terminalClique
0,100,1,106,1
1,99,68,106,1
2,102,3,106,1
3,96,1,106,1
4,99,2,106,1
5,98,4,106,1
6,97,5,106,1
7,98,70,106,1
8,102,6,106,1
9,102,7,106,1
10,103,74,106,1
11,105,72,106,1
12,107,86,106,1
13,103,74,106,1
14,112,8,106,1
15,110,9,106,1
16,103,10,106,1
17,105,77,106,1
18,110,11,106,1
19,112,12,106,1
20,112,80,106,1
21,111,16,106,1
22,112,83,106,1
23,115,13,106,1
24,113,14,106,1
25,110,15,106,1
26,111,17,106,1
27,115,86,106,1
28,113,90,106,1
29,115,18,106,1
30,116,19,106,1
31,114,20,106,1
32,114,21,106,1
33,115,22,106,1
34,115,23,106,1
35,116,24,106,1
36,115,25,106,1
37,114,26,106,1
38,117,27,106,1
39,116,28,106,1
40,116,29,106,1
41,116,30,106,1
42,114,31,106,1
43,116,32,106,1
44,116,33,106,1
45,117,34,106,1
46,114,35,106,1
47,114,36,106,1
48,117,37,106,1
49,115,38,106,1
50,116,39,106,1
51,116,40,106,1
52,114,41,106,1
53,114,42,106,1
54,117,43,106,1
55,116,44,106,1
56,112,45,106,1
57,116,46,106,1
58,115,47,106,1
59,117,90,106,1
60,117,48,106,1
61,115,49,106,1
62,117,50,106,1
63,117,51,106,1
64,116,52,106,1
65,116,53,106,1
66,117,54,106,1
67,114,55,106,1
68,115,56,106,1
69,116,57,106,1
70,115,72,106,1
71,117,58,106,1
72,115,74,106,1
73,117,59,106,1
74,116,60,106,1
75,115,61,106,1
76,113,62,106,1
77,117,66,106,1
78,111,63,106,1
79,115,65,106,1
80,115,64,106,1
81,113,68,106,1
82,116,70,106,1
83,115,77,106,1
84,114,80,106,1
85,112,86,106,1
86,117,83,106,1
87,113,77,106,1
88,112,90,106,1
89,109,86,106,1
90,112,83,106,1
91,115,90,106,1
92,108,80,106,1
93,107,90,106,1
94,101,89,106,1
95,103,89,106,1
96,103,89,106,1
97,96,88,106,1
98,97,88,106,1
99,97,88,106,1
100,95,90,106,1
101,95,89,106,1
102,98,90,106,1
103,92,88,106,1
104,90,86,106,1
105,93,88,106,1
106,83,83,106,1
107,88,87,106,1
108,87,85,106,1
109,86,85,106,1
110,79,79,106,1
111,80,80,106,1
112,75,75,106,1
113,70,70,106,1
114,62,62,106,1
115,52,52,106,1
116,30,30,106,1
117,69,69,106,1

