vertex id,originalDegree,degreeDelete,average,terminalClique
0,231,1,248,1
1,230,2,248,1
2,229,3,248,1
3,228,4,248,1
4,231,5,248,1
5,228,214,248,1
6,231,6,248,1
7,229,206,248,1
8,227,7,248,1
9,239,8,248,1
10,238,1,248,1
11,240,9,248,1
12,233,176,248,1
13,239,10,248,1
14,236,11,248,1
15,231,12,248,1
16,233,13,248,1
17,241,192,248,1
18,242,14,248,1
19,231,15,248,1
20,245,16,248,1
21,244,19,248,1
22,247,199,248,1
23,243,206,248,1
24,248,17,248,1
25,246,18,248,1
26,242,20,248,1
27,247,178,248,1
28,245,178,248,1
29,254,21,248,1
30,253,22,248,1
31,251,178,248,1
32,248,23,248,1
33,246,24,248,1
34,252,25,248,1
35,252,26,248,1
36,253,27,248,1
37,256,28,248,1
38,253,29,248,1
39,257,30,248,1
40,250,180,248,1
41,257,31,248,1
42,259,214,248,1
43,258,182,248,1
44,255,32,248,1
45,262,33,248,1
46,253,34,248,1
47,256,35,248,1
48,258,36,248,1
49,260,37,248,1
50,259,38,248,1
51,255,39,248,1
52,258,40,248,1
53,260,41,248,1
54,259,42,248,1
55,259,43,248,1
56,255,44,248,1
57,259,45,248,1
58,257,46,248,1
59,259,202,248,1
60,256,202,248,1
61,259,47,248,1
62,258,48,248,1
63,258,49,248,1
64,259,50,248,1
65,259,185,248,1
66,260,185,248,1
67,261,51,248,1
68,258,187,248,1
69,258,52,248,1
70,259,53,248,1
71,261,54,248,1
72,260,55,248,1
73,260,56,248,1
74,259,57,248,1
75,262,58,248,1
76,260,59,248,1
77,262,60,248,1
78,260,61,248,1
79,261,62,248,1
80,261,63,248,1
81,261,64,248,1
82,261,65,248,1
83,262,66,248,1
84,262,67,248,1
85,262,68,248,1
86,261,69,248,1
87,263,70,248,1
88,258,71,248,1
89,262,72,248,1
90,262,73,248,1
91,262,74,248,1
92,261,75,248,1
93,261,76,248,1
94,263,77,248,1
95,261,78,248,1
96,262,79,248,1
97,260,80,248,1
98,262,81,248,1
99,260,82,248,1
100,261,83,248,1
101,262,84,248,1
102,261,85,248,1
103,262,86,248,1
104,261,87,248,1
105,262,88,248,1
106,262,89,248,1
107,260,90,248,1
108,263,91,248,1
109,263,92,248,1
110,262,93,248,1
111,262,94,248,1
112,262,95,248,1
113,261,96,248,1
114,262,97,248,1
115,261,98,248,1
116,260,99,248,1
117,262,100,248,1
118,262,101,248,1
119,262,102,248,1
120,262,103,248,1
121,261,104,248,1
122,262,105,248,1
123,262,106,248,1
124,263,107,248,1
125,262,108,248,1
126,261,109,248,1
127,263,110,248,1
128,261,111,248,1
129,262,112,248,1
130,260,113,248,1
131,263,114,248,1
132,263,115,248,1
133,261,116,248,1
134,262,117,248,1
135,262,118,248,1
136,262,119,248,1
137,262,120,248,1
138,260,121,248,1
139,263,122,248,1
140,261,189,248,1
141,261,123,248,1
142,262,124,248,1
143,262,125,248,1
144,261,126,248,1
145,261,127,248,1
146,263,128,248,1
147,261,129,248,1
148,263,130,248,1
149,263,131,248,1
150,261,132,248,1
151,262,133,248,1
152,260,134,248,1
153,263,135,248,1
154,262,136,248,1
155,261,137,248,1
156,261,138,248,1
157,262,139,248,1
158,263,140,248,1
159,262,141,248,1
160,261,142,248,1
161,259,143,248,1
162,262,144,248,1
163,261,145,248,1
164,263,146,248,1
165,262,147,248,1
166,263,148,248,1
167,263,149,248,1
168,262,150,248,1
169,261,151,248,1
170,261,152,248,1
171,261,153,248,1
172,259,154,248,1
173,261,155,248,1
174,262,156,248,1
175,261,157,248,1
176,263,158,248,1
177,262,159,248,1
178,260,160,248,1
179,262,176,248,1
180,262,161,248,1
181,262,174,248,1
182,260,162,248,1
183,261,163,248,1
184,261,164,248,1
185,258,165,248,1
186,258,182,248,1
187,258,166,248,1
188,262,167,248,1
189,257,168,248,1
190,258,169,248,1
191,263,170,248,1
192,257,180,248,1
193,256,173,248,1
194,262,172,248,1
195,259,185,248,1
196,260,189,248,1
197,258,171,248,1
198,257,187,248,1
199,258,192,248,1
200,259,194,248,1
201,256,192,248,1
202,258,194,248,1
203,258,196,248,1
204,257,199,248,1
205,258,199,248,1
206,256,202,248,1
207,258,196,248,1
208,252,202,248,1
209,257,209,248,1
210,258,206,248,1
211,254,206,248,1
212,254,209,248,1
213,248,209,248,1
214,251,215,248,1
215,256,214,248,1
216,249,213,248,1
217,247,214,248,1
218,241,215,248,1
219,249,214,248,1
220,241,216,248,1
221,249,209,248,1
222,247,214,248,1
223,239,215,248,1
224,246,216,248,1
225,241,214,248,1
226,246,215,248,1
227,237,216,248,1
228,241,214,248,1
229,233,214,248,1
230,231,215,248,1
231,232,214,248,1
232,233,216,248,1
233,225,213,248,1
234,229,215,248,1
235,225,214,248,1
236,223,213,248,1
237,223,213,248,1
238,221,213,248,1
239,223,214,248,1
240,219,214,248,1
241,218,212,248,1
242,219,214,248,1
243,218,214,248,1
244,213,210,248,1
245,211,210,248,1
246,209,208,248,1
247,208,207,248,1
248,213,212,248,1
249,207,205,248,1
250,205,204,248,1
251,202,201,248,1
252,197,196,248,1
253,197,197,248,1
254,195,195,248,1
255,189,189,248,1
256,176,176,248,1
257,174,174,248,1
258,171,171,248,1
259,166,166,248,1
260,146,146,248,1
261,115,115,248,1
262,51,51,248,1
263,148,148,248,1

