vertex id,originalDegree,degreeDelete,average,terminalClique
0,131,1,144,1
1,132,8,144,1
2,134,2,144,1
3,135,3,144,1
4,134,4,144,1
5,135,102,144,1
6,138,104,144,1
7,137,108,144,1
8,136,5,144,1
9,138,6,144,1
10,137,106,144,1
11,139,1,144,1
12,138,8,144,1
13,137,9,144,1
14,143,10,144,1
15,141,11,144,1
16,141,12,144,1
17,145,108,144,1
18,148,106,144,1
19,143,117,144,1
20,149,111,144,1
21,143,15,144,1
22,149,111,144,1
23,150,111,144,1
24,148,13,144,1
25,147,14,144,1
26,147,16,144,1
27,151,114,144,1
28,150,114,144,1
29,152,17,144,1
30,150,18,144,1
31,148,114,144,1
32,153,19,144,1
33,153,20,144,1
34,154,21,144,1
35,150,22,144,1
36,152,23,144,1
37,155,24,144,1
38,153,25,144,1
39,155,26,144,1
40,156,117,144,1
41,156,27,144,1
42,153,28,144,1
43,156,29,144,1
44,155,30,144,1
45,155,31,144,1
46,156,32,144,1
47,156,33,144,1
48,154,34,144,1
49,156,35,144,1
50,157,36,144,1
51,155,37,144,1
52,155,38,144,1
53,156,39,144,1
54,157,40,144,1
55,156,41,144,1
56,153,42,144,1
57,153,43,144,1
58,155,44,144,1
59,155,120,144,1
60,154,120,144,1
61,155,45,144,1
62,157,46,144,1
63,154,47,144,1
64,156,48,144,1
65,157,49,144,1
66,156,50,144,1
67,156,51,144,1
68,156,52,144,1
69,157,53,144,1
70,156,54,144,1
71,156,55,144,1
72,157,56,144,1
73,155,57,144,1
74,155,58,144,1
75,155,59,144,1
76,157,60,144,1
77,157,61,144,1
78,157,62,144,1
79,155,63,144,1
80,155,64,144,1
81,156,65,144,1
82,156,66,144,1
83,157,67,144,1
84,156,68,144,1
85,156,69,144,1
86,157,70,144,1
87,156,71,144,1
88,156,72,144,1
89,154,73,144,1
90,156,74,144,1
91,155,75,144,1
92,155,76,144,1
93,157,77,144,1
94,156,78,144,1
95,153,79,144,1
96,156,80,144,1
97,156,81,144,1
98,156,82,144,1
99,155,83,144,1
100,154,84,144,1
101,156,85,144,1
102,155,86,144,1
103,155,87,144,1
104,153,88,144,1
105,155,89,144,1
106,155,90,144,1
107,156,91,144,1
108,153,92,144,1
109,156,93,144,1
110,155,94,144,1
111,152,95,144,1
112,154,96,144,1
113,155,97,144,1
114,151,98,144,1
115,153,104,144,1
116,150,100,144,1
117,154,102,144,1
118,148,120,144,1
119,150,120,144,1
120,153,108,144,1
121,151,99,144,1
122,153,120,144,1
123,151,117,144,1
124,146,121,144,1
125,146,126,144,1
126,148,123,144,1
127,142,121,144,1
128,140,126,144,1
129,142,121,144,1
130,140,126,144,1
131,144,122,144,1
132,144,123,144,1
133,135,123,144,1
134,144,126,144,1
135,132,123,144,1
136,128,123,144,1
137,131,123,144,1
138,130,122,144,1
139,131,121,144,1
140,126,122,144,1
141,126,122,144,1
142,120,118,144,1
143,121,119,144,1
144,124,120,144,1
145,123,120,144,1
146,124,121,144,1
147,120,118,144,1
148,114,112,144,1
149,113,112,144,1
150,105,105,144,1
151,103,103,144,1
152,96,96,144,1
153,94,94,144,1
154,86,86,144,1
155,67,67,144,1
156,36,36,144,1
157,86,86,144,1

