vertex id,originalDegree,degreeDelete,average,terminalClique
0,457,457,457,458
1,457,1,457,458
2,457,1,457,458
3,457,2,457,458
4,457,3,457,458
5,457,4,457,458
6,457,5,457,458
7,457,6,457,458
8,457,7,457,458
9,457,8,457,458
10,457,9,457,458
11,457,10,457,458
12,457,11,457,458
13,457,12,457,458
14,457,13,457,458
15,457,14,457,458
16,457,15,457,458
17,457,16,457,458
18,457,17,457,458
19,457,18,457,458
20,457,19,457,458
21,457,20,457,458
22,457,21,457,458
23,457,22,457,458
24,457,23,457,458
25,457,24,457,458
26,457,25,457,458
27,457,26,457,458
28,457,27,457,458
29,457,28,457,458
30,457,29,457,458
31,457,30,457,458
32,457,31,457,458
33,457,32,457,458
34,457,33,457,458
35,457,34,457,458
36,457,35,457,458
37,457,36,457,458
38,457,37,457,458
39,457,38,457,458
40,457,39,457,458
41,457,40,457,458
42,457,41,457,458
43,457,42,457,458
44,457,43,457,458
45,457,44,457,458
46,457,45,457,458
47,457,46,457,458
48,457,47,457,458
49,457,48,457,458
50,457,49,457,458
51,457,50,457,458
52,457,51,457,458
53,457,52,457,458
54,457,53,457,458
55,457,54,457,458
56,457,55,457,458
57,457,56,457,458
58,457,57,457,458
59,457,58,457,458
60,457,59,457,458
61,457,60,457,458
62,457,61,457,458
63,457,62,457,458
64,457,63,457,458
65,457,64,457,458
66,457,65,457,458
67,457,66,457,458
68,457,67,457,458
69,457,68,457,458
70,457,69,457,458
71,457,70,457,458
72,457,71,457,458
73,457,72,457,458
74,457,73,457,458
75,457,74,457,458
76,457,75,457,458
77,457,76,457,458
78,457,77,457,458
79,457,78,457,458
80,457,79,457,458
81,457,80,457,458
82,457,81,457,458
83,457,82,457,458
84,457,83,457,458
85,457,84,457,458
86,457,85,457,458
87,457,86,457,458
88,457,87,457,458
89,457,88,457,458
90,457,89,457,458
91,457,90,457,458
92,457,91,457,458
93,457,92,457,458
94,457,93,457,458
95,457,94,457,458
96,457,95,457,458
97,457,96,457,458
98,457,97,457,458
99,457,98,457,458
100,457,99,457,458
101,457,100,457,458
102,457,101,457,458
103,457,102,457,458
104,457,103,457,458
105,457,104,457,458
106,457,105,457,458
107,457,106,457,458
108,457,107,457,458
109,457,108,457,458
110,457,109,457,458
111,457,110,457,458
112,457,111,457,458
113,457,112,457,458
114,457,113,457,458
115,457,114,457,458
116,457,115,457,458
117,457,116,457,458
118,457,117,457,458
119,457,118,457,458
120,457,119,457,458
121,457,120,457,458
122,457,121,457,458
123,457,122,457,458
124,457,123,457,458
125,457,124,457,458
126,457,125,457,458
127,457,126,457,458
128,457,127,457,458
129,457,128,457,458
130,457,129,457,458
131,457,130,457,458
132,457,131,457,458
133,457,132,457,458
134,457,133,457,458
135,457,134,457,458
136,457,135,457,458
137,457,136,457,458
138,457,137,457,458
139,457,138,457,458
140,457,139,457,458
141,457,140,457,458
142,457,141,457,458
143,457,142,457,458
144,457,143,457,458
145,457,144,457,458
146,457,145,457,458
147,457,146,457,458
148,457,147,457,458
149,457,148,457,458
150,457,149,457,458
151,457,150,457,458
152,457,151,457,458
153,457,152,457,458
154,457,153,457,458
155,457,154,457,458
156,457,155,457,458
157,457,156,457,458
158,457,157,457,458
159,457,158,457,458
160,457,159,457,458
161,457,160,457,458
162,457,161,457,458
163,457,162,457,458
164,457,163,457,458
165,457,164,457,458
166,457,165,457,458
167,457,166,457,458
168,457,167,457,458
169,457,168,457,458
170,457,169,457,458
171,457,170,457,458
172,457,171,457,458
173,457,172,457,458
174,457,173,457,458
175,457,174,457,458
176,457,175,457,458
177,457,176,457,458
178,457,177,457,458
179,457,178,457,458
180,457,179,457,458
181,457,180,457,458
182,457,181,457,458
183,457,182,457,458
184,457,183,457,458
185,457,184,457,458
186,457,185,457,458
187,457,186,457,458
188,457,187,457,458
189,457,188,457,458
190,457,189,457,458
191,457,190,457,458
192,457,191,457,458
193,457,192,457,458
194,457,193,457,458
195,457,194,457,458
196,457,195,457,458
197,457,196,457,458
198,457,197,457,458
199,457,198,457,458
200,457,199,457,458
201,457,200,457,458
202,457,201,457,458
203,457,202,457,458
204,457,203,457,458
205,457,204,457,458
206,457,205,457,458
207,457,206,457,458
208,457,207,457,458
209,457,208,457,458
210,457,209,457,458
211,457,210,457,458
212,457,211,457,458
213,457,212,457,458
214,457,213,457,458
215,457,214,457,458
216,457,215,457,458
217,457,216,457,458
218,457,217,457,458
219,457,218,457,458
220,457,219,457,458
221,457,220,457,458
222,457,221,457,458
223,457,222,457,458
224,457,223,457,458
225,457,224,457,458
226,457,225,457,458
227,457,226,457,458
228,457,227,457,458
229,457,228,457,458
230,457,229,457,458
231,457,230,457,458
232,457,231,457,458
233,457,232,457,458
234,457,233,457,458
235,457,234,457,458
236,457,235,457,458
237,457,236,457,458
238,457,237,457,458
239,457,238,457,458
240,457,239,457,458
241,457,240,457,458
242,457,241,457,458
243,457,242,457,458
244,457,243,457,458
245,457,244,457,458
246,457,245,457,458
247,457,246,457,458
248,457,247,457,458
249,457,248,457,458
250,457,249,457,458
251,457,250,457,458
252,457,251,457,458
253,457,252,457,458
254,457,253,457,458
255,457,254,457,458
256,457,255,457,458
257,457,256,457,458
258,457,257,457,458
259,457,258,457,458
260,457,259,457,458
261,457,260,457,458
262,457,261,457,458
263,457,262,457,458
264,457,263,457,458
265,457,264,457,458
266,457,265,457,458
267,457,266,457,458
268,457,267,457,458
269,457,268,457,458
270,457,269,457,458
271,457,270,457,458
272,457,271,457,458
273,457,272,457,458
274,457,273,457,458
275,457,274,457,458
276,457,275,457,458
277,457,276,457,458
278,457,277,457,458
279,457,278,457,458
280,457,279,457,458
281,457,280,457,458
282,457,281,457,458
283,457,282,457,458
284,457,283,457,458
285,457,284,457,458
286,457,285,457,458
287,457,286,457,458
288,457,287,457,458
289,457,288,457,458
290,457,289,457,458
291,457,290,457,458
292,457,291,457,458
293,457,292,457,458
294,457,293,457,458
295,457,294,457,458
296,457,295,457,458
297,457,296,457,458
298,457,297,457,458
299,457,298,457,458
300,457,299,457,458
301,457,300,457,458
302,457,301,457,458
303,457,302,457,458
304,457,303,457,458
305,457,304,457,458
306,457,305,457,458
307,457,306,457,458
308,457,307,457,458
309,457,308,457,458
310,457,309,457,458
311,457,310,457,458
312,457,311,457,458
313,457,312,457,458
314,457,313,457,458
315,457,314,457,458
316,457,315,457,458
317,457,316,457,458
318,457,317,457,458
319,457,318,457,458
320,457,319,457,458
321,457,320,457,458
322,457,321,457,458
323,457,322,457,458
324,457,323,457,458
325,457,324,457,458
326,457,325,457,458
327,457,326,457,458
328,457,327,457,458
329,457,328,457,458
330,457,329,457,458
331,457,330,457,458
332,457,331,457,458
333,457,332,457,458
334,457,333,457,458
335,457,334,457,458
336,457,335,457,458
337,457,336,457,458
338,457,337,457,458
339,457,338,457,458
340,457,339,457,458
341,457,340,457,458
342,457,341,457,458
343,457,342,457,458
344,457,343,457,458
345,457,344,457,458
346,457,345,457,458
347,457,346,457,458
348,457,347,457,458
349,457,348,457,458
350,457,349,457,458
351,457,350,457,458
352,457,351,457,458
353,457,352,457,458
354,457,353,457,458
355,457,354,457,458
356,457,355,457,458
357,457,356,457,458
358,457,357,457,458
359,457,358,457,458
360,457,359,457,458
361,457,360,457,458
362,457,361,457,458
363,457,362,457,458
364,457,363,457,458
365,457,364,457,458
366,457,365,457,458
367,457,366,457,458
368,457,367,457,458
369,457,368,457,458
370,457,369,457,458
371,457,370,457,458
372,457,371,457,458
373,457,372,457,458
374,457,373,457,458
375,457,374,457,458
376,457,375,457,458
377,457,376,457,458
378,457,377,457,458
379,457,378,457,458
380,457,379,457,458
381,457,380,457,458
382,457,381,457,458
383,457,382,457,458
384,457,383,457,458
385,457,384,457,458
386,457,385,457,458
387,457,386,457,458
388,457,387,457,458
389,457,388,457,458
390,457,389,457,458
391,457,390,457,458
392,457,391,457,458
393,457,392,457,458
394,457,393,457,458
395,457,394,457,458
396,457,395,457,458
397,457,396,457,458
398,457,397,457,458
399,457,398,457,458
400,457,399,457,458
401,457,400,457,458
402,457,401,457,458
403,457,402,457,458
404,457,403,457,458
405,457,404,457,458
406,457,405,457,458
407,457,406,457,458
408,457,407,457,458
409,457,408,457,458
410,457,409,457,458
411,457,410,457,458
412,457,411,457,458
413,457,412,457,458
414,457,413,457,458
415,457,414,457,458
416,457,415,457,458
417,457,416,457,458
418,457,417,457,458
419,457,418,457,458
420,457,419,457,458
421,457,420,457,458
422,457,421,457,458
423,457,422,457,458
424,457,423,457,458
425,457,424,457,458
426,457,425,457,458
427,457,426,457,458
428,457,427,457,458
429,457,428,457,458
430,457,429,457,458
431,457,430,457,458
432,457,431,457,458
433,457,432,457,458
434,457,433,457,458
435,457,434,457,458
436,457,435,457,458
437,457,436,457,458
438,457,437,457,458
439,457,438,457,458
440,457,439,457,458
441,457,440,457,458
442,457,441,457,458
443,457,442,457,458
444,457,443,457,458
445,457,444,457,458
446,457,445,457,458
447,457,446,457,458
448,457,447,457,458
449,457,448,457,458
450,457,449,457,458
451,457,450,457,458
452,457,451,457,458
453,457,452,457,458
454,457,453,457,458
455,457,454,457,458
456,457,455,457,458
457,457,456,457,458

