vertex id,originalDegree,color,orderColored
0,2,0,195
1,2,2,194
2,2,1,193
3,2,2,192
4,2,1,191
5,2,2,190
6,2,1,189
7,2,2,188
8,2,1,187
9,2,2,186
10,2,1,185
11,2,2,184
12,2,1,183
13,2,2,182
14,2,1,181
15,2,2,180
16,2,1,179
17,2,2,178
18,2,1,177
19,2,2,176
20,2,1,175
21,2,2,174
22,2,1,173
23,2,2,172
24,2,1,171
25,2,2,170
26,2,1,169
27,2,2,168
28,2,1,167
29,2,2,166
30,2,1,165
31,2,2,164
32,2,1,163
33,2,2,162
34,2,1,161
35,2,2,160
36,2,1,159
37,2,2,158
38,2,1,157
39,2,2,156
40,2,1,155
41,2,2,154
42,2,1,153
43,2,2,152
44,2,1,151
45,2,2,150
46,2,1,149
47,2,2,148
48,2,1,147
49,2,2,146
50,2,1,145
51,2,2,144
52,2,1,143
53,2,2,142
54,2,1,141
55,2,2,140
56,2,1,139
57,2,2,138
58,2,1,137
59,2,2,136
60,2,1,135
61,2,2,134
62,2,1,133
63,2,2,132
64,2,1,131
65,2,2,130
66,2,1,129
67,2,2,128
68,2,1,127
69,2,2,126
70,2,1,125
71,2,2,124
72,2,1,123
73,2,2,122
74,2,1,121
75,2,2,120
76,2,1,119
77,2,2,118
78,2,1,117
79,2,2,116
80,2,1,115
81,2,2,114
82,2,1,113
83,2,2,112
84,2,1,111
85,2,2,110
86,2,1,109
87,2,2,108
88,2,1,107
89,2,2,106
90,2,1,105
91,2,2,104
92,2,1,103
93,2,2,102
94,2,1,101
95,2,2,100
96,2,1,99
97,2,2,98
98,2,1,97
99,2,2,96
100,2,1,95
101,2,2,94
102,2,1,93
103,2,2,92
104,2,1,91
105,2,2,90
106,2,1,89
107,2,2,88
108,2,1,87
109,2,2,86
110,2,1,85
111,2,2,84
112,2,1,83
113,2,2,82
114,2,1,81
115,2,2,80
116,2,1,79
117,2,2,78
118,2,1,77
119,2,2,76
120,2,1,75
121,2,2,74
122,2,1,73
123,2,2,72
124,2,1,71
125,2,2,70
126,2,1,69
127,2,2,68
128,2,1,67
129,2,2,66
130,2,1,65
131,2,2,64
132,2,1,63
133,2,2,62
134,2,1,61
135,2,2,60
136,2,1,59
137,2,2,58
138,2,1,57
139,2,2,56
140,2,1,55
141,2,2,54
142,2,1,53
143,2,2,52
144,2,1,51
145,2,2,50
146,2,1,49
147,2,2,48
148,2,1,47
149,2,2,46
150,2,1,45
151,2,2,44
152,2,1,43
153,2,2,42
154,2,1,41
155,2,2,40
156,2,1,39
157,2,2,38
158,2,1,37
159,2,2,36
160,2,1,35
161,2,2,34
162,2,1,33
163,2,2,32
164,2,1,31
165,2,2,30
166,2,1,29
167,2,2,28
168,2,1,27
169,2,2,26
170,2,1,25
171,2,2,24
172,2,1,23
173,2,2,22
174,2,1,21
175,2,2,20
176,2,1,19
177,2,2,18
178,2,1,17
179,2,2,16
180,2,1,15
181,2,2,14
182,2,1,13
183,2,2,12
184,2,1,11
185,2,2,10
186,2,1,9
187,2,2,8
188,2,1,7
189,2,2,6
190,2,1,5
191,2,2,4
192,2,1,3
193,2,2,2
194,2,1,1
195,2,2,0

