vertex id,originalDegree,color,orderColored
0,319,261,70
1,319,7,325
2,321,46,285
3,322,289,39
4,323,238,99
5,323,281,47
6,321,266,65
7,320,143,193
8,321,268,62
9,320,232,101
10,316,80,252
11,319,87,245
12,319,231,102
13,320,206,128
14,318,42,288
15,319,30,302
16,320,287,38
17,320,279,46
18,316,128,203
19,320,115,221
20,320,57,274
21,318,259,71
22,318,177,160
23,320,123,211
24,318,234,96
25,321,187,147
26,322,92,242
27,318,148,189
28,320,217,117
29,320,233,98
30,319,23,311
31,322,310,15
32,317,126,206
33,317,199,130
34,322,50,281
35,318,186,145
36,318,151,182
37,319,5,328
38,317,237,95
39,315,13,320
40,313,259,61
41,319,21,312
42,317,270,53
43,318,212,119
44,319,222,109
45,322,126,209
46,323,93,243
47,319,303,19
48,318,22,310
49,315,222,108
50,317,240,90
51,319,251,84
52,318,313,7
53,318,191,140
54,316,297,23
55,319,59,275
56,319,280,43
57,322,43,289
58,320,313,9
59,318,63,268
60,315,207,124
61,315,246,83
62,315,57,272
63,314,278,41
64,315,288,32
65,317,94,238
66,319,83,250
67,317,110,222
68,316,267,55
69,316,271,52
70,317,317,0
71,319,100,230
72,318,245,87
73,319,254,77
74,316,42,287
75,317,133,200
76,315,271,50
77,320,89,244
78,314,63,265
79,315,150,183
80,316,214,116
81,312,100,223
82,311,259,58
83,315,235,93
84,321,229,105
85,320,168,169
86,317,98,233
87,320,9,323
88,320,65,267
89,316,25,307
90,315,159,172
91,315,73,258
92,314,228,100
93,316,311,8
94,313,286,31
95,316,203,125
96,316,282,40
97,319,48,282
98,316,238,91
99,308,304,4
100,314,295,24
101,320,205,129
102,320,152,187
103,318,118,212
104,317,172,164
105,315,265,56
106,316,17,315
107,318,76,256
108,316,45,284
109,319,306,17
110,312,58,270
111,316,34,297
112,317,242,86
113,314,289,29
114,313,227,97
115,315,168,162
116,319,78,255
117,317,280,42
118,312,131,196
119,315,289,28
120,316,302,18
121,315,188,139
122,313,81,249
123,313,282,37
124,312,154,176
125,319,39,291
126,318,224,107
127,316,150,185
128,312,88,239
129,314,29,301
130,313,137,194
131,312,8,324
132,313,192,135
133,310,97,227
134,313,50,279
135,319,172,165
136,319,41,290
137,318,310,10
138,316,0,332
139,313,172,159
140,314,305,11
141,315,165,166
142,311,173,155
143,312,34,294
144,313,222,104
145,317,91,241
146,310,150,178
147,312,114,214
148,312,80,247
149,313,193,134
150,314,238,88
151,316,114,220
152,318,212,118
153,311,43,286
154,311,163,168
155,315,73,259
156,310,202,121
157,313,178,151
158,311,198,131
159,312,124,204
160,308,91,240
161,310,131,195
162,310,287,27
163,311,11,322
164,309,109,217
165,304,125,198
166,313,66,263
167,317,263,63
168,313,250,76
169,311,184,137
170,311,127,201
171,312,153,174
172,310,35,296
173,309,3,329
174,309,50,276
175,308,149,177
176,311,11,321
177,308,138,190
178,307,239,80
179,310,75,254
180,309,199,123
181,309,146,181
182,309,136,191
183,312,69,261
184,313,50,280
185,310,91,237
186,311,300,13
187,315,299,21
188,308,248,75
189,311,68,262
190,311,156,171
191,309,64,264
192,311,101,226
193,306,100,224
194,308,179,143
195,308,148,180
196,307,250,67
197,313,83,248
198,306,119,207
199,308,268,44
200,306,16,314
201,305,118,205
202,307,257,57
203,306,25,304
204,310,241,81
205,307,184,136
206,302,70,257
207,304,193,126
208,308,261,54
209,306,96,231
210,307,203,120
211,303,75,253
212,304,281,26
213,306,17,313
214,301,98,225
215,304,243,72
216,306,123,202
217,306,207,114
218,310,36,292
219,303,25,308
220,303,295,12
221,305,180,141
222,302,168,158
223,307,235,85
224,304,134,192
225,306,61,266
226,303,161,161
227,303,259,49
228,299,54,273
229,303,106,219
230,300,170,153
231,304,51,278
232,304,1,331
233,302,24,305
234,302,170,149
235,304,185,133
236,304,143,188
237,303,202,113
238,307,22,309
239,304,274,35
240,297,200,110
241,302,300,2
242,300,113,208
243,302,16,319
244,299,150,170
245,300,109,215
246,302,281,25
247,303,45,283
248,303,287,22
249,299,184,132
250,296,140,179
251,295,15,318
252,300,94,234
253,296,48,277
254,299,236,79
255,299,30,299
256,298,112,210
257,299,28,300
258,301,171,148
259,298,6,326
260,293,254,45
261,291,3,330
262,291,169,144
263,298,55,271
264,296,176,138
265,295,265,34
266,295,203,112
267,289,234,69
268,285,197,106
269,285,123,199
270,285,282,3
271,286,285,1
272,286,196,115
273,283,145,173
274,287,213,92
275,274,83,235
276,287,119,197
277,284,63,260
278,285,258,33
279,278,123,184
280,281,151,150
281,277,265,14
282,272,259,16
283,276,223,74
284,276,211,82
285,271,179,111
286,269,32,293
287,271,155,146
288,267,100,218
289,266,96,213
290,259,71,246
291,264,63,251
292,257,209,64
293,262,30,295
294,260,150,142
295,248,224,36
296,246,167,103
297,243,130,152
298,244,201,59
299,231,178,73
300,233,230,5
301,225,163,94
302,239,66,236
303,228,138,127
304,235,111,175
305,228,10,316
306,222,122,156
307,224,121,163
308,224,195,48
309,219,9,317
310,211,104,167
311,209,164,78
312,191,86,186
313,176,65,216
314,161,15,303
315,160,104,122
316,153,126,60
317,140,107,66
318,135,134,6
319,112,3,327
320,102,34,228
321,98,8,298
322,72,53,89
323,62,51,68
324,57,5,306
325,43,40,20
326,33,3,269
327,24,7,232
328,13,13,51
329,4,1,229
330,5,3,157
331,4,2,30
332,190,104,154

