vertex id,originalDegree,color,orderColored
0,83,83,0
1,82,73,10
2,83,9,80
3,81,2,86
4,79,31,54
5,79,34,50
6,81,51,34
7,80,6,83
8,80,56,29
9,82,38,51
10,82,58,27
11,83,46,45
12,82,74,8
13,81,47,38
14,83,43,47
15,83,27,63
16,81,29,58
17,80,65,17
18,82,61,22
19,83,19,72
20,83,51,37
21,83,30,60
22,82,61,23
23,83,25,65
24,82,54,33
25,81,59,26
26,77,23,62
27,76,18,71
28,77,71,6
29,76,3,85
30,78,51,31
31,81,13,78
32,80,67,16
33,81,78,3
34,81,13,77
35,77,40,42
36,80,67,14
37,80,33,53
38,77,14,74
39,78,10,79
40,79,0,88
41,78,71,7
42,76,37,49
43,77,59,20
44,77,47,35
45,74,73,1
46,76,71,5
47,78,23,61
48,77,20,66
49,76,57,21
50,74,19,67
51,75,60,18
52,72,12,73
53,74,65,13
54,76,45,36
55,75,48,32
56,75,7,82
57,75,58,19
58,78,33,52
59,76,6,84
60,72,68,4
61,74,26,56
62,73,52,24
63,75,65,11
64,69,36,41
65,69,31,48
66,70,68,2
67,68,59,12
68,66,14,70
69,67,18,68
70,64,34,43
71,63,25,55
72,61,2,87
73,58,8,76
74,62,34,40
75,57,29,39
76,58,40,28
77,53,10,75
78,46,10,64
79,45,38,9
80,39,33,15
81,29,20,30
82,24,12,44
83,19,6,57
84,16,6,46
85,11,3,69
86,7,3,59
87,3,1,25
88,51,4,81

