vertex id,originalDegree,color,orderColored
0,99,0,112
1,92,30,79
2,92,18,40
3,89,25,52
4,95,20,73
5,95,15,26
6,93,39,101
7,91,1,23
8,90,27,65
9,96,12,20
10,99,6,8
11,97,36,111
12,94,23,100
13,95,26,69
14,99,36,91
15,91,4,13
16,97,2,1
17,97,32,110
18,93,1,6
19,99,38,94
20,94,8,10
21,101,5,5
22,90,3,7
23,95,22,47
24,92,37,92
25,95,23,48
26,91,13,21
27,92,16,32
28,97,27,76
29,91,28,93
30,91,34,106
31,96,8,56
32,93,7,9
33,99,24,51
34,96,41,105
35,92,2,42
36,86,17,44
37,91,19,36
38,89,11,78
39,89,7,53
40,86,19,50
41,97,9,18
42,91,25,57
43,90,31,75
44,92,21,45
45,93,28,67
46,94,5,27
47,93,14,35
48,86,16,108
49,89,40,102
50,92,18,58
51,96,35,90
52,93,26,59
53,88,31,74
54,87,33,86
55,91,17,46
56,102,37,97
57,92,34,87
58,97,20,38
59,90,20,49
60,90,4,4
61,95,29,77
62,92,11,43
63,86,32,88
64,88,29,70
65,87,14,68
66,79,1,84
67,88,31,103
68,80,11,17
69,86,10,34
70,90,10,16
71,86,24,64
72,87,10,25
73,90,6,19
74,91,29,107
75,83,5,54
76,86,18,33
77,85,3,12
78,80,16,39
79,76,26,71
80,76,11,29
81,77,27,104
82,81,22,85
83,82,4,66
84,80,32,81
85,81,22,95
86,87,14,22
87,84,6,28
88,77,5,63
89,77,13,98
90,84,8,14
91,86,9,15
92,82,16,30
93,74,12,60
94,82,19,99
95,77,7,11
96,79,2,2
97,81,1,0
98,81,3,3
99,88,35,89
100,82,12,37
101,92,15,55
102,89,21,83
103,79,13,24
104,76,9,82
105,78,30,72
106,80,13,41
107,82,25,109
108,84,27,80
109,79,23,62
110,75,23,61
111,70,15,96
112,90,17,31

