vertex id,originalDegree,color,orderColored
0,385,1,0
1,386,88,267
2,374,14,29
3,361,45,125
4,375,83,307
5,391,134,444
6,392,55,305
7,373,34,90
8,368,81,278
9,398,55,177
10,392,59,162
11,395,55,154
12,378,37,113
13,379,94,290
14,382,119,396
15,391,29,66
16,390,115,414
17,383,3,2
18,380,53,150
19,389,109,358
20,374,16,34
21,377,73,255
22,375,15,32
23,386,60,243
24,385,50,137
25,378,71,206
26,396,131,435
27,389,72,362
28,406,6,74
29,389,125,412
30,384,24,144
31,389,19,71
32,380,9,84
33,383,49,136
34,386,99,341
35,376,90,274
36,381,26,153
37,385,112,379
38,402,89,270
39,379,58,161
40,396,20,53
41,384,108,357
42,386,98,302
43,371,84,268
44,372,7,13
45,391,128,439
46,380,79,263
47,389,100,315
48,386,10,114
49,385,25,58
50,379,29,269
51,388,5,7
52,372,39,108
53,369,8,359
54,373,28,101
55,385,126,426
56,446,38,105
57,389,106,339
58,397,4,4
59,389,77,300
60,391,99,306
61,389,116,450
62,393,52,147
63,394,33,96
64,383,103,354
65,392,124,411
66,380,101,320
67,386,128,427
68,375,35,91
69,377,95,424
70,381,57,160
71,385,43,117
72,390,107,345
73,390,118,391
74,405,77,232
75,389,76,227
76,395,97,383
77,387,11,21
78,380,54,151
79,383,104,333
80,382,52,170
81,383,30,68
82,383,61,174
83,388,115,374
84,393,38,99
85,378,76,273
86,382,40,106
87,375,32,247
88,373,12,27
89,395,102,348
90,382,110,364
91,402,92,282
92,379,70,204
93,379,62,193
94,392,17,36
95,384,67,198
96,379,13,28
97,380,65,235
98,398,51,212
99,383,42,115
100,388,24,57
101,386,8,12
102,396,85,261
103,395,135,447
104,384,63,185
105,404,129,428
106,384,47,129
107,382,48,176
108,387,32,119
109,378,91,309
110,370,63,203
111,390,75,226
112,388,123,410
113,388,78,248
114,379,4,8
115,376,50,143
116,378,114,376
117,391,21,69
118,396,127,425
119,390,91,279
120,384,2,6
121,375,46,132
122,377,15,168
123,393,80,239
124,392,48,134
125,378,56,159
126,389,120,399
127,384,53,155
128,383,126,422
129,389,66,196
130,390,86,262
131,379,120,430
132,381,122,407
133,374,117,389
134,379,96,295
135,374,39,100
136,375,60,164
137,383,106,366
138,377,112,448
139,381,111,367
140,390,121,403
141,389,72,217
142,382,88,286
143,376,41,120
144,374,73,219
145,370,104,346
146,372,42,229
147,386,83,258
148,379,87,266
149,378,85,321
150,368,39,165
151,381,82,245
152,384,123,416
153,391,62,180
154,378,56,181
155,384,69,201
156,382,36,97
157,375,81,240
158,373,80,313
159,365,74,221
160,374,111,398
161,381,113,370
162,396,102,404
163,390,51,145
164,387,42,116
165,369,42,157
166,373,75,224
167,381,27,72
168,380,109,363
169,377,95,293
170,373,22,77
171,371,18,40
172,375,12,24
173,373,13,214
174,385,44,123
175,381,35,142
176,379,19,41
177,378,20,43
178,371,36,184
179,372,101,445
180,366,54,292
181,385,97,297
182,376,65,192
183,378,112,368
184,371,75,222
185,363,63,353
186,364,79,238
187,378,107,369
188,382,61,236
189,374,71,218
190,381,41,110
191,385,96,324
192,369,89,281
193,371,130,441
194,380,68,199
195,386,66,283
196,388,16,64
197,385,21,60
198,374,102,328
199,388,105,334
200,385,78,237
201,380,11,166
202,365,28,65
203,358,85,318
204,369,10,19
205,380,32,82
206,373,17,197
207,365,108,347
208,372,33,83
209,389,49,291
210,379,86,388
211,366,23,49
212,369,130,429
213,370,103,330
214,369,74,257
215,369,6,9
216,375,43,249
217,381,94,314
218,383,100,344
219,383,23,52
220,377,21,46
221,371,83,276
222,365,31,141
223,369,19,47
224,367,15,31
225,365,31,112
226,365,47,135
227,376,9,186
228,382,132,437
229,367,58,179
230,353,116,378
231,366,77,323
232,379,101,394
233,373,69,244
234,374,84,259
235,376,2,5
236,375,115,377
237,384,26,62
238,375,94,408
239,377,22,48
240,389,64,190
241,383,133,443
242,377,37,140
243,372,3,18
244,379,113,384
245,373,57,287
246,375,14,131
247,388,9,17
248,366,22,51
249,363,24,94
250,366,5,39
251,365,82,285
252,367,89,355
253,371,54,152
254,361,67,211
255,375,30,81
256,360,114,372
257,347,68,207
258,352,93,294
259,331,60,310
260,347,45,246
261,344,98,392
262,339,108,433
263,351,33,220
264,343,64,230
265,361,46,127
266,357,30,103
267,338,5,86
268,340,2,15
269,347,22,104
270,358,31,78
271,342,25,73
272,341,118,421
273,335,46,242
274,342,97,343
275,353,90,326
276,343,11,38
277,349,40,111
278,348,61,215
279,344,70,385
280,342,66,216
281,343,52,148
282,341,11,23
283,340,47,316
284,360,31,75
285,347,90,332
286,332,60,352
287,332,9,195
288,348,35,171
289,351,35,175
290,335,119,436
291,348,69,260
292,349,116,415
293,335,32,102
294,329,73,401
295,345,1,85
296,333,50,301
297,349,15,55
298,342,7,11
299,354,74,382
300,351,34,88
301,347,68,233
302,347,13,33
303,334,74,371
304,346,61,336
305,358,58,349
306,344,3,417
307,343,27,63
308,337,50,256
309,350,12,44
310,348,108,434
311,343,45,317
312,334,55,277
313,344,10,223
314,346,59,264
315,348,71,390
316,330,80,438
317,337,7,89
318,362,110,361
319,337,7,42
320,332,113,397
321,331,40,178
322,348,82,386
323,333,27,158
324,338,73,325
325,341,70,265
326,350,44,231
327,342,59,187
328,344,121,446
329,337,37,98
330,331,26,93
331,336,20,139
332,331,73,271
333,346,47,418
334,353,33,451
335,333,3,350
336,333,98,360
337,350,34,351
338,333,44,130
339,349,68,373
340,336,52,299
341,330,59,402
342,336,109,405
343,327,62,440
344,331,25,327
345,340,45,146
346,324,18,45
347,327,7,169
348,337,117,432
349,331,67,298
350,322,80,289
351,319,29,76
352,329,27,79
353,325,12,213
354,320,44,296
355,340,5,25
356,316,92,393
357,328,93,449
358,319,79,275
359,334,84,335
360,339,48,423
361,322,10,70
362,334,16,54
363,337,37,194
364,330,93,342
365,326,9,26
366,330,2,1
367,327,48,191
368,334,112,420
369,331,119,442
370,336,4,133
371,312,32,210
372,330,8,14
373,341,30,209
374,315,8,30
375,316,43,329
376,331,105,387
377,326,19,406
378,321,16,375
379,327,49,183
380,334,23,56
381,348,64,189
382,331,56,319
383,336,14,59
384,326,39,107
385,334,65,272
386,346,70,413
387,331,25,122
