vertex id,originalDegree,color,orderColored
0,357,135,386
1,354,128,368
2,349,102,327
3,336,56,189
4,337,61,195
5,355,130,371
6,358,139,390
7,339,65,212
8,334,55,179
9,360,130,396
10,353,5,363
11,358,138,389
12,344,78,269
13,346,93,295
14,350,110,335
15,361,147,402
16,359,134,392
17,344,70,268
18,344,18,267
19,352,115,348
20,342,59,246
21,343,79,258
22,341,31,237
23,352,95,347
24,361,146,401
25,353,125,362
26,355,129,370
27,348,105,315
28,372,151,406
29,353,124,361
30,345,84,281
31,356,67,380
32,346,76,294
33,345,83,280
34,345,87,279
35,348,104,314
36,350,107,334
37,356,120,379
38,361,145,400
39,353,123,360
40,361,144,399
41,347,100,305
42,351,27,341
43,342,10,245
44,340,69,222
45,352,111,346
46,350,84,333
47,354,105,367
48,350,52,332
49,346,92,293
50,343,66,257
51,356,131,378
52,338,24,203
53,338,22,202
54,338,26,201
55,344,81,266
56,401,0,407
57,356,112,377
58,356,48,376
59,349,106,326
60,353,122,359
61,358,137,388
62,364,150,405
63,358,136,387
64,352,114,345
65,354,127,366
66,347,99,304
67,348,87,313
68,340,63,221
69,350,109,331
70,350,82,330
71,351,113,340
72,353,121,358
73,353,114,357
74,364,149,404
75,357,134,385
76,357,127,384
77,361,143,398
78,345,54,278
79,352,90,344
80,349,108,325
81,357,99,383
82,349,76,324
83,356,122,375
84,353,116,356
85,343,57,256
86,342,34,244
87,346,91,292
88,343,72,255
89,364,148,403
90,353,120,355
91,360,141,395
92,346,11,291
93,353,119,354
94,349,107,323
95,348,103,312
96,346,19,290
97,344,61,265
98,354,2,365
99,345,77,277
100,351,112,339
101,361,142,397
102,357,133,382
103,349,96,322
104,347,98,303
105,360,140,394
106,347,97,302
107,346,89,289
108,348,91,311
109,343,73,254
110,339,60,211
111,351,108,338
112,353,118,353
113,354,126,364
114,342,48,243
115,345,86,276
116,341,20,236
117,349,28,321
118,359,51,391
119,348,102,310
120,348,101,309
121,340,39,220
122,344,30,264
123,356,118,374
124,357,132,381
125,341,4,235
126,356,125,373
127,345,71,275
128,341,75,234
129,345,85,274
130,353,109,352
131,350,93,329
132,343,64,253
133,342,78,242
134,341,68,233
135,339,25,210
136,340,68,219
137,350,49,328
138,347,96,301
139,349,66,320
140,353,117,351
141,348,80,308
142,346,90,288
143,347,95,300
144,346,79,287
145,337,21,194
146,347,88,299
147,345,41,273
148,338,53,200
149,338,17,199
150,333,52,171
151,346,89,286
152,352,41,343
153,352,104,342
154,342,75,241
155,343,40,252
156,344,69,263
157,346,88,285
158,344,62,262
159,340,55,218
160,336,17,188
161,344,32,261
162,356,73,372
163,353,116,350
164,355,119,369
165,340,57,217
166,335,8,182
167,339,62,209
168,341,29,232
169,345,84,272
170,332,44,167
171,337,60,193
172,339,52,208
173,340,67,216
174,349,106,319
175,341,74,231
176,342,63,240
177,334,43,178
178,330,16,161
179,336,28,187
180,334,50,177
181,360,103,393
182,348,88,307
183,342,77,239
184,340,66,215
185,334,54,176
186,325,12,148
187,345,83,271
188,343,13,251
189,337,51,192
190,342,76,238
191,344,80,260
192,340,38,214
193,341,58,230
194,349,86,318
195,346,85,284
196,336,55,186
197,349,71,317
198,341,73,229
199,341,5,228
200,347,92,298
201,339,54,207
202,331,15,164
203,332,51,166
204,333,52,170
205,341,72,227
206,339,65,206
207,334,1,175
208,333,46,169
209,351,94,337
210,345,82,270
211,335,57,181
212,326,6,151
213,341,71,226
214,336,14,185
215,328,35,155
216,338,9,198
217,337,59,191
218,341,67,225
219,346,45,283
220,343,74,250
221,341,61,224
222,329,7,159
223,334,49,174
