vertex id,originalDegree,color,orderColored
0,373,103,344
1,373,95,343
2,368,32,284
3,358,56,204
4,367,80,276
5,384,135,417
6,386,118,427
7,366,73,260
8,360,54,215
9,387,65,431
10,383,136,413
11,386,146,426
12,370,72,310
13,368,22,283
14,372,100,334
15,383,135,412
16,380,125,400
17,377,109,377
18,370,60,309
19,377,118,376
20,364,59,249
21,367,76,275
22,364,14,248
23,374,108,350
24,382,115,408
25,369,87,297
26,382,132,407
27,375,88,360
28,396,131,439
29,378,124,387
30,376,114,369
31,380,131,399
32,369,86,296
33,371,19,324
34,372,52,333
35,366,42,259
36,370,33,308
37,373,83,342
38,391,152,436
39,369,85,295
40,385,143,422
41,371,23,323
42,374,107,349
43,364,47,247
44,362,2,226
45,378,121,386
46,376,114,368
47,378,123,385
48,370,92,307
49,376,113,367
50,366,27,258
51,384,139,416
52,366,74,257
53,361,57,221
54,363,66,234
55,373,93,341
56,434,112,440
57,380,130,398
58,388,140,433
59,378,122,384
60,379,120,392
61,375,98,359
62,387,148,430
63,387,141,429
64,373,11,340
65,383,134,411
66,369,68,294
67,378,121,383
68,364,46,246
69,367,79,274
70,377,117,375
71,372,6,332
72,382,79,406
73,382,128,405
74,395,153,438
75,386,126,425
76,385,134,421
77,386,145,424
78,371,97,322
79,375,97,358
80,374,106,348
81,369,84,293
82,371,86,321
83,378,120,382
84,385,142,420
85,365,58,255
86,376,112,366
87,365,70,254
88,365,64,253
89,391,151,435
90,374,105,347
91,390,150,434
92,370,91,306
93,369,37,292
94,384,138,415
95,375,63,357
96,370,90,305
97,372,80,331
98,383,117,410
99,367,78,273
100,376,75,365
101,377,116,374
102,386,144,423
103,383,133,409
104,372,99,330
105,393,113,437
106,373,102,339
107,373,101,338
108,378,119,381
109,368,81,282
110,360,18,214
111,378,106,380
112,378,94,379
113,388,149,432
114,371,96,320
115,368,28,281
116,369,54,291
117,380,129,397
118,387,147,428
119,373,50,337
120,379,92,391
121,365,71,252
122,367,55,272
123,385,141,419
124,385,140,418
125,367,77,271
126,382,122,404
127,371,95,319
128,370,89,304
129,379,119,390
130,380,128,396
131,373,30,336
132,372,99,329
133,365,72,251
134,371,84,318
135,363,63,233
136,364,21,245
137,375,111,356
138,369,83,290
139,371,88,317
140,382,127,403
141,381,116,402
142,376,105,364
143,369,44,289
144,367,76,270
145,364,62,244
146,359,10,210
147,375,110,355
148,368,49,280
149,370,41,303
150,361,61,220
151,377,103,373
152,376,110,363
153,384,137,414
154,367,70,269
155,377,115,372
156,375,91,354
157,368,74,279
158,363,65,232
159,359,60,209
160,365,67,250
161,371,94,316
162,380,127,395
163,379,107,389
164,381,132,401
165,360,58,213
166,364,71,243
167,371,85,315
168,371,90,314
169,367,48,268
170,363,67,231
171,364,43,242
172,364,61,241
173,362,63,225
174,376,111,362
175,369,77,288
176,367,75,267
177,367,34,266
178,361,7,219
179,361,62,218
180,359,30,208
181,380,8,394
182,367,69,265
183,371,81,313
184,364,12,240
185,355,4,198
186,348,19,185
187,369,79,287
188,374,104,346
189,366,73,256
190,371,86,312
191,369,82,286
192,362,9,224
193,367,68,264
194,370,89,302
195,380,126,393
196,375,102,353
197,377,101,371
198,370,78,301
199,375,109,352
200,372,95,328
201,367,51,263
202,355,24,197
203,346,41,180
204,359,60,207
205,372,96,327
206,363,66,230
207,354,23,194
208,360,17,212
209,379,125,388
210,374,104,345
211,357,58,201
212,355,35,196
213,363,65,229
214,361,60,217
215,359,6,206
216,364,46,239
217,367,59,262
218,370,82,300
219,378,66,378
220,369,71,285
221,358,20,203
222,354,38,193
223,362,62,223
224,353,26,192
225,352,36,190
226,359,59,205
227,364,70,238
228,370,88,299
229,358,39,202
230,340,29,173
231,357,52,200
232,375,69,351
233,367,75,261
234,364,69,237
235,364,68,236
236,364,45,235
237,376,76,361
238,368,77,278
239,368,67,277
240,371,93,311
241,372,98,326
242,370,72,298
243,361,61,216
244,373,94,335
245,362,40,222
246,372,87,325
247,377,108,370
248,356,57,199
249,352,55,189
250,355,53,195
251,353,56,191
252,363,64,228
253,360,47,211
254,350,49,188
255,363,64,227
256,345,54,179
257,331,27,113
258,348,51,184
259,321,19,45
260,338,21,162
261,334,18,132
262,333,41,125
263,341,50,175
264,331,37,112
265,347,20,182
266,347,15,181
267,325,3,79
268,336,1,151
269,339,11,170
270,342,37,177
271,332,38,118
272,329,34,100
273,332,26,117
274,333,7,124
275,339,16,169
276,330,38,107
277,337,17,155
278,339,52,168
279,336,47,150
280,331,16,111
281,330,37,106
282,333,11,123
283,325,24,78
284,349,55,186
285,334,44,131
286,323,19,60
287,325,19,77
288,335,46,140
289,336,33,149
290,326,6,82
291,336,45,148
292,336,43,147
293,324,14,66
294,319,17,36
295,332,41,116
296,322,22,52
297,341,50,174
298,331,40,110
299,339,51,167
300,342,52,176
301,334,45,130
302,332,5,115
303,327,12,86
304,336,46,146
305,345,35,178
306,336,28,145
307,335,45,139
308,329,27,99
309,340,36,172
310,338,46,161
311,332,25,114
312,325,25,76
313,333,32,122
314,335,42,138
315,337,31,154
316,318,11,31
317,325,2,75
318,350,13,187
319,323,1,59
320,322,18,51
321,321,18,44
322,338,42,160
323,323,10,58
324,329,31,98
325,327,30,85
326,339,40,166
327,336,9,144
328,333,34,121
329,327,15,84
330,320,11,39
331,325,25,74
332,323,24,57
333,335,27,137
334,339,50,165
335,325,29,73
336,324,24,65
337,335,16,136
338,321,15,43
339,339,48,164
340,329,34,97
341,318,14,30
342,326,28,81
343,313,6,15
344,321,16,42
345,327,29,83
346,311,2,8
347,312,2,13
348,325,10,72
349,319,17,35
350,311,4,7
351,312,7,12
352,312,1,11
353,316,9,19
354,308,3,3
355,329,22,96
356,302,1,1
357,318,6,29
358,312,6,10
359,324,27,64
360,324,26,63
361,313,5,14
362,323,12,56
363,326,13,80
364,323,21,55
365,318,13,28
366,317,12,24
367,316,4,18
368,321,10,41
369,321,7,40
370,324,25,62
371,306,2,2
372,322,22,50
373,330,36,105
374,311,3,6
375,318,12,27
376,319,16,34
377,322,9,49
378,317,9,23
379,317,11,22
380,330,29,104
381,335,37,135
382,325,18,71
383,334,44,129
384,323,23,54
385,320,9,38
386,338,30,159
387,329,32,95
388,322,21,48
389,317,7,21
390,320,14,37
391,316,8,17
392,317,10,20
393,335,44,134
394,334,43,128
395,318,13,26
396,339,49,163
397,329,33,94
398,334,33,127
399,329,23,93
400,330,35,103
401,338,43,158
402,328,31,90
403,336,17,143
404,334,42,126
405,319,15,33
406,331,19,109
407,338,39,157
408,337,48,153
409,331,39,108
410,328,30,89
411,330,35,102
412,325,26,70
413,319,4,32
414,325,28,69
415,348,53,183
416,322,5,47
417,330,8,101
418,338,47,156
419,322,20,46
420,329,32,92
421,324,8,61
422,336,36,142
423,333,39,120
424,333,40,119
425,337,28,152
426,318,5,25
427,336,41,141
428,328,24,88
429,323,23,53
430,335,33,133
431,325,14,68
432,314,8,16
433,325,20,67
434,328,20,87
435,340,53,171
436,309,5,5
437,312,3,9
438,309,4,4
439,284,1,0
440,329,22,91

