vertex id,originalDegree,color,orderColored
0,121,121,0
1,121,113,8
2,121,56,65
3,121,117,4
4,121,108,13
5,121,7,114
6,121,59,62
7,121,39,82
8,121,12,109
9,121,95,26
10,121,58,63
11,121,42,79
12,121,69,52
13,121,88,33
14,121,83,38
15,121,93,28
16,121,36,85
17,121,91,30
18,121,112,9
19,121,43,78
20,121,0,121
21,121,53,68
22,121,99,22
23,121,90,31
24,121,60,61
25,121,74,47
26,121,86,35
27,121,79,42
28,121,73,48
29,121,10,111
30,121,78,43
31,121,14,107
32,121,111,10
33,121,76,45
34,121,120,1
35,121,66,55
36,121,6,115
37,121,24,97
38,121,50,71
39,121,30,91
40,121,17,104
41,121,37,84
42,121,94,27
43,121,46,75
44,121,115,6
45,121,27,94
46,121,31,90
47,121,85,36
48,121,15,106
49,121,84,37
50,121,52,69
51,121,71,50
52,121,81,40
53,121,19,102
54,121,34,87
55,121,105,16
56,121,65,56
57,121,13,108
58,121,3,118
59,121,100,21
60,121,35,86
61,121,98,23
62,121,51,70
63,121,80,41
64,121,41,80
65,121,22,99
66,121,97,24
67,121,21,100
68,121,29,92
69,121,61,60
70,121,102,19
71,121,87,34
72,121,20,101
73,121,114,7
74,121,33,88
75,121,67,54
76,121,18,103
77,121,48,73
78,121,55,66
79,121,40,81
80,121,68,53
81,121,9,112
82,121,5,116
83,121,89,32
84,121,62,59
85,121,47,74
86,121,26,95
87,121,25,96
88,121,110,11
89,121,118,3
90,121,49,72
91,121,116,5
92,121,11,110
93,121,16,105
94,121,1,120
95,121,92,29
96,121,72,49
97,121,63,58
98,121,38,83
99,121,45,76
100,121,28,93
101,121,75,46
102,121,101,20
103,121,107,14
104,121,104,17
105,121,2,119
106,121,64,57
107,121,57,64
108,121,96,25
109,121,8,113
110,121,109,12
111,121,103,18
112,121,106,15
113,121,70,51
114,121,82,39
115,121,4,117
116,121,32,89
117,121,44,77
118,121,23,98
119,121,77,44
120,121,54,67
121,121,119,2

