vertex id,originalDegree,color,orderColored
0,259,6,263
1,258,9,257
2,270,270,0
3,268,92,176
4,273,95,178
5,267,85,182
6,271,91,180
7,272,88,184
8,270,87,183
9,269,84,186
10,275,85,190
11,274,82,192
12,265,15,258
13,266,69,198
14,267,82,185
15,276,82,195
16,271,77,194
17,278,88,191
18,277,88,189
19,273,77,196
20,278,90,188
21,277,90,187
22,281,76,205
23,285,58,227
24,283,52,231
25,284,82,202
26,280,78,204
27,284,61,226
28,284,282,3
29,284,283,1
30,284,280,4
31,281,279,2
32,283,64,219
33,290,285,5
34,288,282,6
35,293,53,240
36,290,54,239
37,286,41,245
38,294,59,235
39,288,281,7
40,292,283,9
41,292,281,11
42,293,94,199
43,292,92,201
44,292,284,8
45,295,285,10
46,292,280,12
47,296,88,208
48,295,79,218
49,290,78,214
50,290,277,13
51,293,279,14
52,298,92,207
53,295,280,15
54,294,85,210
55,298,86,213
56,300,284,16
57,298,281,17
58,299,281,18
59,299,88,211
60,299,79,222
61,297,278,19
62,296,276,20
63,296,275,21
64,299,277,22
65,300,85,215
66,300,277,23
67,300,276,24
68,298,82,217
69,300,275,25
70,301,275,26
71,299,272,27
72,298,270,28
73,300,271,29
74,294,264,30
75,301,270,31
76,297,265,32
77,302,269,33
78,301,267,34
79,299,264,35
80,301,265,36
81,297,260,37
82,299,49,250
83,302,264,38
84,300,261,39
85,300,260,40
86,301,260,41
87,299,257,42
88,301,78,223
89,301,77,225
90,300,257,43
91,301,257,44
92,300,255,45
93,301,255,46
94,302,255,47
95,300,252,48
96,301,252,49
97,300,250,50
98,300,249,51
99,301,249,52
100,303,250,53
101,301,247,54
102,303,248,55
103,301,245,56
104,300,243,57
105,301,243,58
106,301,242,59
107,300,240,60
108,302,241,61
109,301,239,62
110,300,237,63
111,303,239,64
112,302,237,65
113,303,237,66
114,302,235,67
115,302,234,68
116,303,234,69
117,302,232,70
118,301,230,71
119,303,231,72
120,302,229,73
121,302,228,74
122,300,225,75
123,302,226,76
124,302,225,77
125,302,224,78
126,302,223,79
127,302,222,80
128,303,222,81
129,302,220,82
130,301,218,83
131,301,217,84
132,301,216,85
133,301,215,86
134,303,216,87
135,301,213,88
136,301,212,89
137,301,211,90
138,302,211,91
139,303,211,92
140,302,74,229
141,303,210,93
142,302,208,94
143,302,207,95
144,301,205,96
145,301,204,97
146,300,202,98
147,302,203,99
148,303,203,100
149,300,199,101
150,302,200,102
151,302,199,103
152,300,196,104
153,303,198,105
154,302,196,106
155,301,194,107
156,302,194,108
157,302,193,109
158,302,192,110
159,303,192,111
160,302,190,112
161,302,189,113
162,301,187,114
163,302,187,115
164,302,186,116
165,301,184,117
166,302,184,118
167,300,68,233
168,303,184,119
169,303,183,120
170,303,182,121
171,301,179,122
172,301,178,123
173,301,177,124
174,303,178,125
175,302,176,126
176,301,174,127
177,301,173,128
178,301,172,129
179,301,171,130
180,301,170,131
181,302,170,132
182,301,168,133
183,302,168,134
184,301,166,135
185,303,167,136
186,303,166,137
187,301,163,138
188,301,162,139
189,302,162,140
190,303,162,141
191,303,161,142
192,302,159,143
193,299,155,144
194,299,154,145
195,302,156,146
196,302,155,147
197,302,154,148
198,299,150,149
199,301,151,150
200,300,149,151
201,302,150,152
202,301,124,177
203,300,147,153
204,302,148,154
205,302,147,155
206,301,145,156
207,302,145,157
208,299,141,158
209,300,141,159
210,301,141,160
211,301,140,161
212,297,135,162
213,300,137,163
214,301,137,164
215,302,123,179
216,296,131,165
217,303,137,166
218,301,134,167
219,301,133,168
220,298,123,175
221,297,123,174
222,300,131,169
223,301,131,170
224,300,127,173
225,299,102,197
226,298,127,171
227,299,87,212
228,297,97,200
229,299,106,193
230,300,94,206
231,293,112,181
232,299,127,172
233,298,74,224
234,301,73,228
235,298,89,209
236,297,94,203
237,291,59,232
238,296,80,216
239,300,80,220
240,296,60,236
241,296,76,221
242,293,57,237
243,294,53,241
244,296,55,242
245,293,47,247
246,294,43,252
247,298,62,238
248,293,42,251
249,289,48,244
250,292,46,246
251,293,61,234
252,286,45,243
253,289,61,230
254,289,43,249
255,289,43,248
256,286,35,255
257,280,29,253
258,284,33,254
259,279,28,256
260,280,28,259
261,283,32,260
262,273,21,265
263,275,22,261
264,278,26,264
265,269,16,262
266,270,20,269
267,266,16,267
268,271,21,270
269,261,13,271
270,263,15,268
271,266,21,275
272,263,16,273
273,260,11,266
274,252,6,279
275,255,9,274
276,255,8,272
277,252,6,280
278,254,7,277
279,249,3,278
280,244,6,286
281,246,3,283
282,248,4,282
283,249,3,281
284,251,4,276
285,240,2,287
286,243,2,284
287,236,2,288
288,242,1,285
289,234,1,289
290,232,1,290
291,220,0,292
292,224,0,291
293,217,0,293
294,215,0,294
295,212,0,296
296,212,0,295
297,206,0,297
298,200,0,298
299,192,0,299
300,170,0,300
301,137,0,302
302,65,0,303
303,167,0,301

