vertex id,originalDegree,color,orderColored
0,250,0,0
1,251,1,0
2,249,2,0
3,253,3,0
4,255,4,0
5,254,5,0
6,251,6,0
7,253,7,0
8,252,5,0
9,256,9,0
10,255,10,0
11,258,11,0
12,253,11,0
13,252,13,0
14,253,14,0
15,255,15,0
16,258,16,0
17,267,17,0
18,262,18,0
19,260,19,0
20,266,17,0
21,264,21,0
22,263,22,0
23,271,23,0
24,271,24,0
25,271,24,0
26,267,26,0
27,271,27,0
28,268,27,0
29,267,29,0
30,271,25,0
31,269,31,0
32,274,32,0
33,273,33,0
34,272,34,0
35,276,35,0
36,276,36,0
37,265,37,0
38,276,38,0
39,272,39,0
40,277,36,0
41,275,41,0
42,280,42,0
43,280,43,0
44,278,44,0
45,275,45,0
46,280,46,0
47,279,47,0
48,276,48,0
49,277,49,0
50,281,50,0
51,280,51,0
52,276,52,0
53,282,53,0
54,280,54,0
55,281,55,0
56,281,56,0
57,279,57,0
58,282,58,0
59,281,59,0
60,279,59,0
61,281,61,0
62,278,62,0
63,282,63,0
64,283,64,0
65,283,65,0
66,285,66,0
67,282,67,0
68,281,65,0
69,285,69,0
70,281,70,0
71,281,71,0
72,282,72,0
73,283,73,0
74,283,74,0
75,284,75,0
76,284,76,0
77,285,77,0
78,284,78,0
79,284,79,0
80,285,80,0
81,283,81,0
82,280,82,0
83,284,83,0
84,283,84,0
85,284,85,0
86,284,86,0
87,284,87,0
88,285,88,0
89,283,89,0
90,284,90,0
91,284,91,0
92,286,92,0
93,286,93,0
94,284,94,0
95,282,95,0
96,284,96,0
97,283,97,0
98,285,98,0
99,285,99,0
100,286,100,0
101,284,101,0
102,283,102,0
103,286,103,0
104,284,104,0
105,285,105,0
106,285,106,0
107,286,107,0
108,284,108,0
109,284,109,0
110,285,110,0
111,286,111,0
112,285,112,0
113,285,113,0
114,283,114,0
115,285,115,0
116,283,116,0
117,284,117,0
118,286,118,0
119,285,119,0
120,285,120,0
121,284,121,0
122,286,122,0
123,284,123,0
124,286,124,0
125,285,125,0
126,285,126,0
127,285,127,0
128,285,128,0
129,285,129,0
130,284,130,0
131,283,131,0
132,284,132,0
133,284,133,0
134,285,134,0
135,283,135,0
136,285,136,0
137,283,137,0
138,284,138,0
139,286,139,0
140,284,138,0
141,286,141,0
142,284,142,0
143,284,143,0
144,286,144,0
145,285,145,0
146,284,146,0
147,285,147,0
148,286,148,0
149,286,149,0
150,285,150,0
151,285,151,0
152,284,152,0
153,285,153,0
154,285,154,0
155,285,155,0
156,284,156,0
157,286,157,0
158,285,158,0
159,285,159,0
160,286,160,0
161,284,161,0
162,284,162,0
163,286,163,0
164,286,164,0
165,284,165,0
166,283,166,0
167,282,167,0
168,285,168,0
169,285,169,0
170,286,170,0
171,285,171,0
172,286,172,0
173,286,173,0
174,284,174,0
175,284,175,0
176,284,176,0
177,285,177,0
178,284,178,0
179,285,179,0
180,285,180,0
181,286,181,0
182,284,182,0
183,285,183,0
184,285,184,0
185,285,185,0
186,285,186,0
187,285,187,0
188,286,188,0
189,285,189,0
190,285,190,0
191,284,191,0
192,283,192,0
193,282,193,0
194,284,194,0
195,284,195,0
196,283,196,0
197,285,197,0
198,282,198,0
199,284,199,0
200,283,200,0
201,282,201,0
202,284,202,0
203,283,203,0
204,283,204,0
205,286,205,0
206,285,206,0
207,283,207,0
208,283,208,0
209,282,209,0
210,283,210,0
211,282,211,0
212,282,212,0
213,281,213,0
214,282,214,0
215,281,215,0
216,282,216,0
217,281,217,0
218,279,218,0
219,282,219,0
220,279,220,0
221,282,221,0
222,281,10,0
223,283,223,0
224,280,224,0
225,272,13,0
226,281,226,0
227,281,218,0
228,279,3,0
229,275,10,0
230,278,14,0
231,273,216,0
232,274,10,0
233,281,12,0
234,273,15,0
235,269,231,0
236,276,26,0
237,272,35,0
238,272,21,0
239,270,238,0
240,268,19,0
241,267,31,0
242,263,32,0
243,268,14,0
244,268,37,0
245,264,236,0
246,262,36,0
247,262,240,0
248,257,247,0
249,249,248,0
250,264,249,0
251,257,248,0
252,254,249,0
253,251,245,0
254,246,252,0
255,245,254,0
256,247,255,0
257,246,256,0
258,242,256,0
259,244,258,0
260,244,257,0
261,238,260,0
262,241,261,0
263,241,262,0
264,240,263,0
265,238,264,0
266,238,264,0
267,229,266,0
268,230,267,0
269,224,268,0
270,232,268,0
271,219,270,0
272,220,271,0
273,220,272,0
274,223,273,0
275,211,274,0
276,213,275,0
277,208,276,0
278,206,277,0
279,199,278,0
280,190,279,0
281,185,280,0
282,181,281,0
283,175,282,0
284,121,283,0
285,53,284,0
286,166,285,0

