vertex id,originalDegree,color,orderColored
0,349,36,50
1,345,51,81
2,337,67,168
3,328,37,235
4,331,100,223
5,350,14,45
6,353,12,25
7,333,94,209
8,327,105,241
9,355,15,16
10,349,35,49
11,353,22,24
12,339,76,135
13,339,75,134
14,344,54,88
15,355,14,15
16,352,26,32
17,342,60,104
18,338,79,157
19,346,48,71
20,338,84,156
21,338,83,155
22,337,74,167
23,348,13,56
24,356,11,11
25,344,53,87
26,346,47,70
27,345,50,80
28,366,2,1
29,349,34,48
30,337,87,166
31,354,19,20
32,343,55,96
33,341,64,109
34,341,63,108
35,342,59,103
36,340,61,123
37,346,7,69
38,353,21,23
39,345,49,79
40,358,7,6
41,344,46,86
42,347,41,61
43,337,86,165
44,333,89,208
45,351,28,37
46,346,46,68
47,354,18,19
48,346,45,67
49,341,52,107
50,339,71,133
51,352,25,31
52,336,91,184
53,333,96,207
54,333,95,206
55,336,90,183
56,396,1,0
57,352,24,30
58,352,20,29
59,342,58,102
60,355,1,14
61,350,29,44
62,359,5,4
63,358,6,5
64,347,40,60
65,352,9,28
66,340,72,122
67,342,56,101
68,337,85,164
69,342,57,100
70,345,27,78
71,344,32,85
72,351,27,36
73,345,40,77
74,356,10,10
75,351,26,35
76,356,9,9
77,352,23,27
78,338,82,154
79,350,32,43
80,344,42,84
81,355,13,13
82,346,30,66
83,350,31,42
84,349,33,47
85,339,74,132
86,336,80,182
87,340,71,121
88,340,70,120
89,359,4,3
90,346,11,65
91,362,3,2
92,340,69,119
93,346,44,64
94,348,38,55
95,342,56,99
96,340,68,118
97,338,73,153
98,348,37,54
99,340,67,117
100,346,43,63
101,354,17,18
102,354,16,17
103,345,30,76
104,338,73,152
105,356,8,8
106,344,52,83
107,340,66,116
108,346,42,62
109,338,81,151
110,333,92,205
111,350,30,41
112,348,10,53
113,347,39,59
114,339,73,131
115,338,80,150
116,336,68,181
117,343,25,95
118,355,12,12
119,345,29,75
120,344,45,82
121,336,51,180
122,337,3,163
123,350,6,40
124,353,20,22
125,336,77,179
126,353,15,21
127,338,79,149
128,334,93,200
129,340,23,115
130,347,36,58
131,343,28,94
132,338,11,148
133,338,76,147
134,338,78,146
135,335,56,187
136,335,92,186
137,351,17,34
138,345,48,74
139,341,62,106
140,350,19,39
141,343,47,93
142,342,24,98
143,338,77,145
144,339,72,130
145,334,32,199
146,339,34,129
147,342,38,97
148,334,90,198
149,334,84,197
150,330,15,228
151,340,33,114
152,345,22,73
153,349,2,46
154,337,5,162
155,338,75,144
