vertex id,originalDegree,color,orderColored
0,121,22,22
1,121,21,21
2,114,35,64
3,112,40,79
4,113,41,71
5,124,5,4
6,122,15,14
7,112,37,78
8,110,18,87
9,124,4,3
10,122,14,13
11,122,13,12
12,120,16,28
13,120,26,27
14,125,2,1
15,122,12,11
16,120,25,26
17,121,20,20
18,112,39,77
19,122,11,10
20,119,32,35
21,119,31,34
22,112,42,76
23,112,23,75
24,113,40,70
25,121,19,19
26,121,18,18
27,121,17,17
28,123,6,5
29,118,8,43
30,121,16,16
31,118,32,42
32,119,30,33
33,122,10,9
34,119,29,32
35,116,15,53
36,115,38,58
37,119,28,31
38,120,7,25
39,119,24,30
40,118,21,41
41,122,9,8
42,116,30,52
43,117,36,50
44,121,9,15
45,117,35,49
46,117,34,48
47,118,17,40
48,112,25,74
49,114,33,63
50,117,3,47
51,114,36,62
52,118,27,39
53,113,1,69
54,111,43,81
55,115,31,57
56,128,1,0
57,120,24,24
58,122,8,7
59,120,23,23
60,114,12,61
61,124,3,2
62,122,7,6
63,119,27,29
64,112,11,73
65,114,33,60
66,113,39,68
67,108,44,97
68,108,7,96
69,110,23,86
70,113,26,67
71,113,14,66
72,118,29,38
73,115,14,56
74,118,4,37
75,117,6,46
76,117,33,45
77,116,2,51
78,108,46,95
79,104,46,119
80,106,47,110
81,109,35,91
82,106,45,109
83,118,10,36
84,117,5,44
85,109,42,90
86,108,16,94
87,105,48,116
88,113,28,65
89,108,45,93
90,105,48,115
91,112,37,72
92,115,13,55
93,110,44,85
94,110,11,84
95,106,38,108
96,107,12,102
97,103,44,122
98,103,32,121
99,103,9,120
100,106,16,107
101,105,13,114
102,115,37,54
103,111,19,80
104,106,42,106
105,110,18,83
106,109,19,89
107,97,49,128
108,106,25,105
109,107,20,101
110,106,46,104
111,110,41,82
112,114,8,59
113,105,4,113
114,102,32,125
115,106,48,103
116,107,43,100
117,107,47,99
118,104,50,118
119,104,27,117
120,105,49,112
121,105,24,111
122,101,34,126
123,109,22,88
124,107,14,98
125,99,2,127
126,102,20,124
127,102,26,123
128,86,37,131
129,93,15,129
130,92,1,130
131,84,51,132
132,108,34,92

