vertex id,originalDegree,degreeDelete,average,terminalClique
0,167,167,167,168
1,167,1,167,168
2,167,1,167,168
3,167,2,167,168
4,167,3,167,168
5,167,4,167,168
6,167,5,167,168
7,167,6,167,168
8,167,7,167,168
9,167,8,167,168
10,167,9,167,168
11,167,10,167,168
12,167,11,167,168
13,167,12,167,168
14,167,13,167,168
15,167,14,167,168
16,167,15,167,168
17,167,16,167,168
18,167,17,167,168
19,167,18,167,168
20,167,19,167,168
21,167,20,167,168
22,167,21,167,168
23,167,22,167,168
24,167,23,167,168
25,167,24,167,168
26,167,25,167,168
27,167,26,167,168
28,167,27,167,168
29,167,28,167,168
30,167,29,167,168
31,167,30,167,168
32,167,31,167,168
33,167,32,167,168
34,167,33,167,168
35,167,34,167,168
36,167,35,167,168
37,167,36,167,168
38,167,37,167,168
39,167,38,167,168
40,167,39,167,168
41,167,40,167,168
42,167,41,167,168
43,167,42,167,168
44,167,43,167,168
45,167,44,167,168
46,167,45,167,168
47,167,46,167,168
48,167,47,167,168
49,167,48,167,168
50,167,49,167,168
51,167,50,167,168
52,167,51,167,168
53,167,52,167,168
54,167,53,167,168
55,167,54,167,168
56,167,55,167,168
57,167,56,167,168
58,167,57,167,168
59,167,58,167,168
60,167,59,167,168
61,167,60,167,168
62,167,61,167,168
63,167,62,167,168
64,167,63,167,168
65,167,64,167,168
66,167,65,167,168
67,167,66,167,168
68,167,67,167,168
69,167,68,167,168
70,167,69,167,168
71,167,70,167,168
72,167,71,167,168
73,167,72,167,168
74,167,73,167,168
75,167,74,167,168
76,167,75,167,168
77,167,76,167,168
78,167,77,167,168
79,167,78,167,168
80,167,79,167,168
81,167,80,167,168
82,167,81,167,168
83,167,82,167,168
84,167,83,167,168
85,167,84,167,168
86,167,85,167,168
87,167,86,167,168
88,167,87,167,168
89,167,88,167,168
90,167,89,167,168
91,167,90,167,168
92,167,91,167,168
93,167,92,167,168
94,167,93,167,168
95,167,94,167,168
96,167,95,167,168
97,167,96,167,168
98,167,97,167,168
99,167,98,167,168
100,167,99,167,168
101,167,100,167,168
102,167,101,167,168
103,167,102,167,168
104,167,103,167,168
105,167,104,167,168
106,167,105,167,168
107,167,106,167,168
108,167,107,167,168
109,167,108,167,168
110,167,109,167,168
111,167,110,167,168
112,167,111,167,168
113,167,112,167,168
114,167,113,167,168
115,167,114,167,168
116,167,115,167,168
117,167,116,167,168
118,167,117,167,168
119,167,118,167,168
120,167,119,167,168
121,167,120,167,168
122,167,121,167,168
123,167,122,167,168
124,167,123,167,168
125,167,124,167,168
126,167,125,167,168
127,167,126,167,168
128,167,127,167,168
129,167,128,167,168
130,167,129,167,168
131,167,130,167,168
132,167,131,167,168
133,167,132,167,168
134,167,133,167,168
135,167,134,167,168
136,167,135,167,168
137,167,136,167,168
138,167,137,167,168
139,167,138,167,168
140,167,139,167,168
141,167,140,167,168
142,167,141,167,168
143,167,142,167,168
144,167,143,167,168
145,167,144,167,168
146,167,145,167,168
147,167,146,167,168
148,167,147,167,168
149,167,148,167,168
150,167,149,167,168
151,167,150,167,168
152,167,151,167,168
153,167,152,167,168
154,167,153,167,168
155,167,154,167,168
156,167,155,167,168
157,167,156,167,168
158,167,157,167,168
159,167,158,167,168
160,167,159,167,168
161,167,160,167,168
162,167,161,167,168
163,167,162,167,168
164,167,163,167,168
165,167,164,167,168
166,167,165,167,168
167,167,166,167,168

