vertex id,originalDegree,color,orderColored
0,82,1,0
1,79,2,1
2,76,3,2
3,75,4,3
4,80,5,4
5,84,6,5
6,87,7,6
7,81,8,7
8,77,19,62
9,85,9,8
10,81,5,16
11,85,16,15
12,84,10,9
13,80,11,10
14,86,16,18
15,80,2,20
16,82,12,11
17,82,13,12
18,82,8,23
19,83,14,13
20,79,11,27
21,82,1,22
22,79,15,14
23,78,20,26
24,80,4,19
25,83,10,36
26,81,19,25
27,79,24,35
28,77,17,17
29,77,18,21
30,80,14,40
31,83,29,55
32,80,22,31
33,84,27,42
34,87,21,30
35,77,7,39
36,80,23,34
37,78,13,33
38,77,28,54
39,78,22,46
40,78,9,49
41,81,25,45
42,76,31,57
43,71,13,71
44,81,25,48
45,79,3,24
46,78,25,37
47,77,20,44
48,76,24,63
49,74,23,32
50,78,19,47
51,79,26,43
52,81,26,41
53,77,21,60
54,77,17,29
55,77,15,52
56,83,4,50
57,80,30,56
58,79,18,38
59,74,18,59
60,71,21,53
61,78,15,28
62,78,6,58
63,72,11,65
64,71,22,66
65,70,25,75
66,68,8,85
67,72,3,64
68,65,11,91
69,71,11,72
70,71,7,79
71,69,5,78
72,69,6,84
73,74,5,70
74,75,24,51
75,62,0,94
76,71,31,77
77,72,23,73
78,66,18,90
79,68,28,87
80,66,32,88
81,72,9,74
82,71,12,76
83,70,26,82
84,70,2,83
85,68,20,67
86,72,1,80
87,72,29,68
88,69,10,69
89,63,27,92
90,67,29,89
91,72,28,81
92,70,1,86
93,62,32,93
94,74,12,61

