vertex id,originalDegree,color,orderColored
0,35,7,29
1,33,2,35
2,33,2,34
3,34,5,30
4,39,19,20
5,38,14,24
6,35,8,28
7,39,20,19
8,38,15,23
9,40,25,15
10,37,11,26
11,42,37,5
12,39,21,18
13,39,22,17
14,42,38,4
15,41,30,11
16,41,31,10
17,41,32,9
18,41,33,8
19,42,39,3
20,41,34,7
21,40,26,14
22,42,40,2
23,42,41,1
24,41,35,6
25,40,27,13
26,39,23,16
27,38,17,22
28,40,28,12
29,38,17,21
30,42,42,0
31,37,12,25
32,33,3,33
33,36,10,27
34,33,6,32
35,33,5,31
36,31,4,37
37,29,0,38
38,31,1,36
39,26,0,39
40,22,0,41
41,10,0,42
42,25,0,40

