vertex id,originalDegree,color,orderColored
0,53,3,54
1,52,0,56
2,53,3,53
3,58,12,46
4,55,5,51
5,62,29,33
6,59,15,45
7,60,18,42
8,55,9,50
9,57,9,48
10,60,19,41
11,64,39,25
12,62,31,32
13,61,24,38
14,61,24,37
15,62,31,31
16,61,25,36
17,63,35,28
18,65,51,14
19,65,52,13
20,64,40,24
21,64,41,23
22,65,53,12
23,65,54,11
24,61,26,35
25,65,55,10
26,65,56,9
27,66,63,3
28,64,44,22
29,65,57,8
30,66,64,2
31,65,58,7
32,66,65,1
33,64,43,21
34,65,59,6
35,64,44,20
36,63,36,27
37,66,66,0
38,64,45,19
39,64,46,18
40,65,60,5
41,63,37,26
42,64,47,17
43,64,48,16
44,64,49,15
45,65,61,4
46,62,32,30
47,62,33,29
48,60,20,40
49,60,21,39
50,57,12,47
51,61,27,34
52,59,16,44
53,55,9,49
54,59,17,43
55,53,4,52
56,52,4,55
57,51,5,57
58,48,0,58
59,47,1,59
60,45,0,60
61,39,0,63
62,43,0,61
63,40,0,62
64,29,0,65
65,14,0,66
66,34,0,64

