vertex id,originalDegree,color,orderColored
0,100,13,90
1,99,9,92
2,102,14,88
3,96,1,100
4,99,10,91
5,98,5,95
6,97,6,98
7,98,7,94
8,102,16,87
9,102,16,86
10,103,18,85
11,105,26,80
12,107,30,78
13,103,20,84
14,112,44,68
15,110,36,74
16,103,20,83
17,105,26,79
18,110,37,73
19,112,45,67
20,112,46,66
21,111,40,71
22,112,47,65
23,115,70,45
24,113,53,60
25,110,38,72
26,111,41,70
27,115,71,44
28,113,56,59
29,115,72,43
30,116,88,28
31,114,59,55
32,114,60,54
33,115,73,42
34,115,74,41
35,116,89,27
36,115,75,40
37,114,61,53
38,117,105,12
39,116,90,26
40,116,91,25
41,116,92,24
42,114,62,52
43,116,93,23
44,116,94,22
45,117,106,11
46,114,63,51
47,114,64,50
48,117,107,10
49,115,76,39
50,116,95,21
51,116,96,20
52,114,65,49
53,114,66,48
54,117,108,9
55,116,97,19
56,112,48,64
57,116,98,18
58,115,77,38
59,117,109,8
60,117,110,7
61,115,78,37
62,117,111,6
63,117,112,5
64,116,99,17
65,116,100,16
66,117,113,4
67,114,67,47
68,115,79,36
69,116,101,15
70,115,80,35
71,117,114,3
72,115,81,34
73,117,115,2
74,116,102,14
75,115,82,33
76,113,55,58
77,117,116,1
78,111,42,69
79,115,83,32
80,115,84,31
81,113,56,57
82,116,103,13
83,115,85,30
84,114,68,46
85,112,49,63
86,117,117,0
87,113,57,56
88,112,50,62
89,109,34,75
90,112,51,61
91,115,86,29
92,108,32,76
93,107,30,77
94,101,14,89
95,103,22,82
96,103,24,81
97,96,6,99
98,97,10,97
99,97,12,96
100,95,5,102
101,95,8,101
102,98,14,93
103,92,3,104
104,90,5,105
105,93,4,103
106,83,0,109
107,88,1,106
108,87,2,107
109,86,1,108
110,79,0,111
111,80,0,110
112,75,0,112
113,70,0,113
114,62,0,115
115,52,0,116
116,30,0,117
117,69,0,114

