vertex id,originalDegree,color,orderColored
0,53,10,44
1,52,6,46
2,49,3,49
3,55,16,39
4,54,14,41
5,55,17,38
6,53,12,43
7,52,7,45
8,58,32,26
9,53,11,42
10,55,18,37
11,58,33,25
12,58,34,24
13,56,23,34
14,56,23,33
15,59,37,22
16,57,27,30
17,56,24,32
18,59,38,21
19,59,39,20
20,59,40,19
21,60,49,11
22,60,50,10
23,59,41,18
24,60,51,9
25,60,52,8
26,60,53,7
27,61,60,1
28,58,36,23
29,60,54,6
30,60,55,5
31,60,56,4
32,59,42,17
33,60,57,3
34,59,43,16
35,59,44,15
36,61,61,0
37,57,28,29
38,60,58,2
39,59,45,14
40,57,29,28
41,59,46,13
42,56,25,31
43,59,47,12
44,54,14,40
45,57,30,27
46,55,20,36
47,55,20,35
48,51,8,48
49,51,6,47
50,45,1,52
51,45,2,51
52,46,2,50
53,42,0,56
54,44,1,53
55,43,1,54
56,42,0,55
57,38,1,57
58,32,1,59
59,25,0,60
60,10,0,61
61,32,0,58

