vertex id,originalDegree,color,orderColored
0,140,0,140
1,140,1,0
2,140,2,1
3,140,3,2
4,140,4,3
5,140,5,4
6,140,6,5
7,140,7,6
8,140,8,7
9,140,9,8
10,140,10,9
11,140,11,10
12,140,12,11
13,140,13,12
14,140,14,13
15,140,15,14
16,140,16,15
17,140,17,16
18,140,18,17
19,140,19,18
20,140,20,19
21,140,21,20
22,140,22,21
23,140,23,22
24,140,24,23
25,140,25,24
26,140,26,25
27,140,27,26
28,140,28,27
29,140,29,28
30,140,30,29
31,140,31,30
32,140,32,31
33,140,33,32
34,140,34,33
35,140,35,34
36,140,36,35
37,140,37,36
38,140,38,37
39,140,39,38
40,140,40,39
41,140,41,40
42,140,42,41
43,140,43,42
44,140,44,43
45,140,45,44
46,140,46,45
47,140,47,46
48,140,48,47
49,140,49,48
50,140,50,49
51,140,51,50
52,140,52,51
53,140,53,52
54,140,54,53
55,140,55,54
56,140,56,55
57,140,57,56
58,140,58,57
59,140,59,58
60,140,60,59
61,140,61,60
62,140,62,61
63,140,63,62
64,140,64,63
65,140,65,64
66,140,66,65
67,140,67,66
68,140,68,67
69,140,69,68
70,140,70,69
71,140,71,70
72,140,72,71
73,140,73,72
74,140,74,73
75,140,75,74
76,140,76,75
77,140,77,76
78,140,78,77
79,140,79,78
80,140,80,79
81,140,81,80
82,140,82,81
83,140,83,82
84,140,84,83
85,140,85,84
86,140,86,85
87,140,87,86
88,140,88,87
89,140,89,88
90,140,90,89
91,140,91,90
92,140,92,91
93,140,93,92
94,140,94,93
95,140,95,94
96,140,96,95
97,140,97,96
98,140,98,97
99,140,99,98
100,140,100,99
101,140,101,100
102,140,102,101
103,140,103,102
104,140,104,103
105,140,105,104
106,140,106,105
107,140,107,106
108,140,108,107
109,140,109,108
110,140,110,109
111,140,111,110
112,140,112,111
113,140,113,112
114,140,114,113
115,140,115,114
116,140,116,115
117,140,117,116
118,140,118,117
119,140,119,118
120,140,120,119
121,140,121,120
122,140,122,121
123,140,123,122
124,140,124,123
125,140,125,124
126,140,126,125
127,140,127,126
128,140,128,127
129,140,129,128
130,140,130,129
131,140,131,130
132,140,132,131
133,140,133,132
134,140,134,133
135,140,135,134
136,140,136,135
137,140,137,136
138,140,138,137
139,140,139,138
140,140,140,139

