vertex id,originalDegree,degreeDelete,average,terminalClique
0,2,2,2,47
1,2,1,2,47
2,2,2,2,47
3,2,1,2,47
4,2,2,2,47
5,2,1,2,47
6,2,2,2,47
7,2,1,2,47
8,2,2,2,47
9,2,1,2,47
10,2,2,2,47
11,2,1,2,47
12,2,2,2,47
13,2,1,2,47
14,2,2,2,47
15,2,1,2,47
16,2,2,2,47
17,2,1,2,47
18,2,2,2,47
19,2,1,2,47
20,2,2,2,47
21,2,1,2,47
22,2,2,2,47
23,2,1,2,47
24,2,2,2,47
25,2,1,2,47
26,2,2,2,47
27,2,1,2,47
28,2,2,2,47
29,2,1,2,47
30,2,2,2,47
31,2,1,2,47
32,2,1,2,47
33,2,1,2,47
34,2,1,2,47
35,2,1,2,47
36,2,1,2,47
37,2,1,2,47
38,2,1,2,47
39,2,1,2,47
40,2,1,2,47
41,2,1,2,47
42,2,1,2,47
43,2,1,2,47
44,2,1,2,47
45,2,1,2,47
46,2,1,2,47

