vertex id,originalDegree,degreeDelete,average,terminalClique
0,2,2,2,110
1,2,1,2,110
2,2,2,2,110
3,2,1,2,110
4,2,2,2,110
5,2,1,2,110
6,2,2,2,110
7,2,1,2,110
8,2,2,2,110
9,2,1,2,110
10,2,2,2,110
11,2,1,2,110
12,2,2,2,110
13,2,1,2,110
14,2,2,2,110
15,2,1,2,110
16,2,2,2,110
17,2,1,2,110
18,2,2,2,110
19,2,1,2,110
20,2,2,2,110
21,2,1,2,110
22,2,2,2,110
23,2,1,2,110
24,2,2,2,110
25,2,1,2,110
26,2,2,2,110
27,2,1,2,110
28,2,2,2,110
29,2,1,2,110
30,2,2,2,110
31,2,1,2,110
32,2,2,2,110
33,2,1,2,110
34,2,2,2,110
35,2,1,2,110
36,2,2,2,110
37,2,1,2,110
38,2,2,2,110
39,2,1,2,110
40,2,2,2,110
41,2,1,2,110
42,2,2,2,110
43,2,1,2,110
44,2,2,2,110
45,2,1,2,110
46,2,2,2,110
47,2,1,2,110
48,2,2,2,110
49,2,1,2,110
50,2,2,2,110
51,2,1,2,110
52,2,2,2,110
53,2,1,2,110
54,2,2,2,110
55,2,1,2,110
56,2,2,2,110
57,2,1,2,110
58,2,2,2,110
59,2,1,2,110
60,2,2,2,110
61,2,1,2,110
62,2,2,2,110
63,2,1,2,110
64,2,2,2,110
65,2,1,2,110
66,2,2,2,110
67,2,1,2,110
68,2,2,2,110
69,2,1,2,110
70,2,2,2,110
71,2,1,2,110
72,2,2,2,110
73,2,1,2,110
74,2,1,2,110
75,2,1,2,110
76,2,1,2,110
77,2,1,2,110
78,2,1,2,110
79,2,1,2,110
80,2,1,2,110
81,2,1,2,110
82,2,1,2,110
83,2,1,2,110
84,2,1,2,110
85,2,1,2,110
86,2,1,2,110
87,2,1,2,110
88,2,1,2,110
89,2,1,2,110
90,2,1,2,110
91,2,1,2,110
92,2,1,2,110
93,2,1,2,110
94,2,1,2,110
95,2,1,2,110
96,2,1,2,110
97,2,1,2,110
98,2,1,2,110
99,2,1,2,110
100,2,1,2,110
101,2,1,2,110
102,2,1,2,110
103,2,1,2,110
104,2,1,2,110
105,2,1,2,110
106,2,1,2,110
107,2,1,2,110
108,2,1,2,110
109,2,1,2,110

