vertex id,originalDegree,color,orderColored
0,291,0,291
1,291,1,290
2,291,2,289
3,291,3,288
4,291,4,287
5,291,5,286
6,291,6,285
7,291,7,284
8,291,8,283
9,291,9,282
10,291,10,281
11,291,11,280
12,291,12,279
13,291,13,278
14,291,14,277
15,291,15,276
16,291,16,275
17,291,17,274
18,291,18,273
19,291,19,272
20,291,20,271
21,291,21,270
22,291,22,269
23,291,23,268
24,291,24,267
25,291,25,266
26,291,26,265
27,291,27,264
28,291,28,263
29,291,29,262
30,291,30,261
31,291,31,260
32,291,32,259
33,291,33,258
34,291,34,257
35,291,35,256
36,291,36,255
37,291,37,254
38,291,38,253
39,291,39,252
40,291,40,251
41,291,41,250
42,291,42,249
43,291,43,248
44,291,44,247
45,291,45,246
46,291,46,245
47,291,47,244
48,291,48,243
49,291,49,242
50,291,50,241
51,291,51,240
52,291,52,239
53,291,53,238
54,291,54,237
55,291,55,236
56,291,56,235
57,291,57,234
58,291,58,233
59,291,59,232
60,291,60,231
61,291,61,230
62,291,62,229
63,291,63,228
64,291,64,227
65,291,65,226
66,291,66,225
67,291,67,224
68,291,68,223
69,291,69,222
70,291,70,221
71,291,71,220
72,291,72,219
73,291,73,218
74,291,74,217
75,291,75,216
76,291,76,215
77,291,77,214
78,291,78,213
79,291,79,212
80,291,80,211
81,291,81,210
82,291,82,209
83,291,83,208
84,291,84,207
85,291,85,206
86,291,86,205
87,291,87,204
88,291,88,203
89,291,89,202
90,291,90,201
91,291,91,200
92,291,92,199
93,291,93,198
94,291,94,197
95,291,95,196
96,291,96,195
97,291,97,194
98,291,98,193
99,291,99,192
100,291,100,191
101,291,101,190
102,291,102,189
103,291,103,188
104,291,104,187
105,291,105,186
106,291,106,185
107,291,107,184
108,291,108,183
109,291,109,182
110,291,110,181
111,291,111,180
112,291,112,179
113,291,113,178
114,291,114,177
115,291,115,176
116,291,116,175
117,291,117,174
118,291,118,173
119,291,119,172
120,291,120,171
121,291,121,170
122,291,122,169
123,291,123,168
124,291,124,167
125,291,125,166
126,291,126,165
127,291,127,164
128,291,128,163
129,291,129,162
130,291,130,161
131,291,131,160
132,291,132,159
133,291,133,158
134,291,134,157
135,291,135,156
136,291,136,155
137,291,137,154
138,291,138,153
139,291,139,152
140,291,140,151
141,291,141,150
142,291,142,149
143,291,143,148
144,291,144,147
145,291,145,146
146,291,146,145
147,291,147,144
148,291,148,143
149,291,149,142
150,291,150,141
151,291,151,140
152,291,152,139
153,291,153,138
154,291,154,137
155,291,155,136
156,291,156,135
157,291,157,134
158,291,158,133
159,291,159,132
160,291,160,131
161,291,161,130
162,291,162,129
163,291,163,128
164,291,164,127
165,291,165,126
166,291,166,125
167,291,167,124
168,291,168,123
169,291,169,122
170,291,170,121
171,291,171,120
172,291,172,119
173,291,173,118
174,291,174,117
175,291,175,116
176,291,176,115
177,291,177,114
178,291,178,113
179,291,179,112
180,291,180,111
181,291,181,110
182,291,182,109
183,291,183,108
184,291,184,107
185,291,185,106
186,291,186,105
187,291,187,104
188,291,188,103
189,291,189,102
190,291,190,101
191,291,191,100
192,291,192,99
193,291,193,98
194,291,194,97
195,291,195,96
196,291,196,95
197,291,197,94
198,291,198,93
199,291,199,92
200,291,200,91
201,291,201,90
202,291,202,89
203,291,203,88
204,291,204,87
205,291,205,86
206,291,206,85
207,291,207,84
208,291,208,83
209,291,209,82
210,291,210,81
211,291,211,80
212,291,212,79
213,291,213,78
214,291,214,77
215,291,215,76
216,291,216,75
217,291,217,74
218,291,218,73
219,291,219,72
220,291,220,71
221,291,221,70
222,291,222,69
223,291,223,68
224,291,224,67
225,291,225,66
226,291,226,65
227,291,227,64
228,291,228,63
229,291,229,62
230,291,230,61
231,291,231,60
232,291,232,59
233,291,233,58
234,291,234,57
235,291,235,56
236,291,236,55
237,291,237,54
238,291,238,53
239,291,239,52
240,291,240,51
241,291,241,50
242,291,242,49
243,291,243,48
244,291,244,47
245,291,245,46
246,291,246,45
247,291,247,44
248,291,248,43
249,291,249,42
250,291,250,41
251,291,251,40
252,291,252,39
253,291,253,38
254,291,254,37
255,291,255,36
256,291,256,35
257,291,257,34
258,291,258,33
259,291,259,32
260,291,260,31
261,291,261,30
262,291,262,29
263,291,263,28
264,291,264,27
265,291,265,26
266,291,266,25
267,291,267,24
268,291,268,23
269,291,269,22
270,291,270,21
271,291,271,20
272,291,272,19
273,291,273,18
274,291,274,17
275,291,275,16
276,291,276,15
277,291,277,14
278,291,278,13
279,291,279,12
280,291,280,11
281,291,281,10
282,291,282,9
283,291,283,8
284,291,284,7
285,291,285,6
286,291,286,5
287,291,287,4
288,291,288,3
289,291,289,2
290,291,290,1
291,291,291,0

