vertex id,originalDegree,degreeDelete,average,terminalClique
0,257,248,285,2
1,257,250,285,2
2,264,9,285,2
3,268,186,285,2
4,272,188,285,2
5,267,192,285,2
6,266,190,285,2
7,268,194,285,2
8,268,192,285,2
9,270,196,285,2
10,274,198,285,2
11,266,200,285,2
12,265,251,285,2
13,266,202,285,2
14,267,194,285,2
15,274,202,285,2
16,271,202,285,2
17,277,1,285,2
18,274,196,285,2
19,272,249,285,2
20,275,2,285,2
21,277,3,285,2
22,280,205,285,2
23,279,223,285,2
24,282,231,285,2
25,284,227,285,2
26,280,227,285,2
27,282,2,285,2
28,287,4,285,2
29,284,7,285,2
30,283,5,285,2
31,281,6,285,2
32,282,9,285,2
33,291,12,285,2
34,285,11,285,2
35,287,235,285,2
36,286,211,285,2
37,285,10,285,2
38,294,239,285,2
39,283,13,285,2
40,292,14,285,2
41,292,18,285,2
42,294,205,285,2
43,288,17,285,2
44,291,16,285,2
45,290,15,285,2
46,293,19,285,2
47,298,208,285,2
48,294,215,285,2
49,290,205,285,2
50,290,20,285,2
51,288,21,285,2
52,295,22,285,2
53,293,244,285,2
54,294,208,285,2
55,295,23,285,2
56,296,24,285,2
57,296,25,285,2
58,299,26,285,2
59,296,219,285,2
60,296,219,285,2
61,297,27,285,2
62,295,28,285,2
63,296,29,285,2
64,297,30,285,2
65,296,211,285,2
66,296,31,285,2
67,299,32,285,2
68,298,211,285,2
69,297,33,285,2
70,298,34,285,2
71,297,35,285,2
72,293,36,285,2
73,299,37,285,2
74,295,38,285,2
75,299,39,285,2
76,296,40,285,2
77,300,41,285,2
78,296,42,285,2
79,297,43,285,2
80,295,44,285,2
81,297,45,285,2
82,299,249,285,2
83,300,46,285,2
84,298,47,285,2
85,299,48,285,2
86,297,49,285,2
87,298,50,285,2
88,298,215,285,2
89,298,215,285,2
90,300,51,285,2
91,299,52,285,2
92,298,53,285,2
93,296,54,285,2
94,300,55,285,2
95,299,56,285,2
96,299,57,285,2
97,297,58,285,2
98,299,59,285,2
99,298,60,285,2
100,299,61,285,2
101,300,62,285,2
102,300,63,285,2
103,301,64,285,2
104,298,65,285,2
105,301,66,285,2
106,300,67,285,2
107,297,68,285,2
108,299,69,285,2
109,301,70,285,2
110,299,71,285,2
111,300,72,285,2
112,298,73,285,2
113,301,74,285,2
114,299,75,285,2
115,301,76,285,2
116,301,77,285,2
117,298,78,285,2
118,299,79,285,2
119,300,80,285,2
120,299,81,285,2
121,301,82,285,2
122,300,83,285,2
123,298,84,285,2
124,301,85,285,2
125,300,86,285,2
126,301,87,285,2
127,298,88,285,2
128,300,89,285,2
129,300,90,285,2
130,301,91,285,2
131,300,92,285,2
132,301,93,285,2
133,301,94,285,2
134,299,95,285,2
135,300,96,285,2
136,299,97,285,2
137,301,98,285,2
138,299,219,285,2
139,300,99,285,2
140,298,100,285,2
141,301,101,285,2
142,299,102,285,2
143,301,103,285,2
144,299,104,285,2
145,300,105,285,2
146,301,106,285,2
147,300,107,285,2
148,299,108,285,2
149,300,109,285,2
150,301,110,285,2
151,301,111,285,2
152,299,112,285,2
153,301,113,285,2
154,299,114,285,2
155,300,115,285,2
156,301,116,285,2
157,300,117,285,2
158,300,118,285,2
159,301,119,285,2
160,300,120,285,2
161,301,121,285,2
162,300,122,285,2
163,298,123,285,2
164,300,124,285,2
165,299,125,285,2
166,300,126,285,2
167,299,223,285,2
168,301,127,285,2
169,301,128,285,2
170,301,129,285,2
171,300,130,285,2
172,300,131,285,2
173,300,132,285,2
174,298,133,285,2
175,301,134,285,2
176,301,135,285,2
177,300,136,285,2
178,301,137,285,2
179,298,138,285,2
180,300,139,285,2
181,300,140,285,2
182,299,141,285,2
183,299,142,285,2
