vertex id,originalDegree,degreeDelete,average,terminalClique
0,35,1,36,1
1,34,2,36,1
2,35,3,36,1
3,35,1,36,1
4,38,4,36,1
5,37,5,36,1
6,36,25,36,1
7,39,6,36,1
8,39,7,36,1
9,39,8,36,1
10,36,9,36,1
11,41,27,36,1
12,41,10,36,1
13,39,11,36,1
14,42,12,36,1
15,41,13,36,1
16,43,14,36,1
17,43,15,36,1
18,42,16,36,1
19,42,17,36,1
20,41,18,36,1
21,42,19,36,1
22,42,20,36,1
23,43,25,36,1
24,42,21,36,1
25,43,22,36,1
26,39,23,36,1
27,39,29,36,1
28,40,29,36,1
29,40,27,36,1
30,41,29,36,1
31,42,29,36,1
32,38,29,36,1
33,36,30,36,1
34,35,30,36,1
35,36,30,36,1
36,34,30,36,1
37,33,30,36,1
38,31,30,36,1
39,29,29,36,1
40,25,25,36,1
41,18,18,36,1
42,9,9,36,1
43,26,26,36,1

