vertex id,originalDegree,degreeDelete,average,terminalClique
0,142,8,157,1
1,147,94,157,1
2,144,92,157,1
3,144,98,157,1
4,145,101,157,1
5,145,107,157,1
6,152,113,157,1
7,151,117,157,1
8,150,1,157,1
9,147,2,157,1
10,152,125,157,1
11,150,96,157,1
12,153,98,157,1
13,152,98,157,1
14,154,3,157,1
15,148,4,157,1
16,151,5,157,1
17,154,129,157,1
18,163,113,157,1
19,161,1,157,1
20,162,134,157,1
21,163,113,157,1
22,158,8,157,1
23,160,101,157,1
24,158,6,157,1
25,161,9,157,1
26,160,113,157,1
27,159,104,157,1
28,165,104,157,1
29,166,10,157,1
30,163,104,157,1
31,162,11,157,1
32,165,14,157,1
33,164,13,157,1
34,168,12,157,1
35,166,15,157,1
36,164,16,157,1
37,166,17,157,1
38,165,18,157,1
39,166,19,157,1
40,167,107,157,1
41,169,20,157,1
42,164,21,157,1
43,166,22,157,1
44,166,23,157,1
45,167,24,157,1
46,167,25,157,1
47,168,26,157,1
48,168,27,157,1
49,169,28,157,1
50,165,29,157,1
51,168,30,157,1
52,170,31,157,1
53,169,32,157,1
54,169,33,157,1
55,170,34,157,1
56,168,35,157,1
57,166,117,157,1
58,170,36,157,1
59,167,110,157,1
60,168,110,157,1
61,170,37,157,1
62,169,38,157,1
63,168,39,157,1
64,168,40,157,1
65,170,121,157,1
66,168,121,157,1
67,168,41,157,1
68,169,42,157,1
69,168,43,157,1
70,168,44,157,1
71,168,45,157,1
72,170,46,157,1
73,169,47,157,1
74,170,48,157,1
75,169,49,157,1
76,166,50,157,1
77,169,51,157,1
78,170,52,157,1
79,170,53,157,1
80,168,54,157,1
81,168,55,157,1
82,166,56,157,1
83,168,57,157,1
84,168,58,157,1
85,170,59,157,1
86,168,60,157,1
87,169,61,157,1
88,170,62,157,1
89,169,63,157,1
90,168,64,157,1
91,168,65,157,1
92,169,66,157,1
93,169,67,157,1
94,169,68,157,1
95,168,69,157,1
96,169,70,157,1
97,168,71,157,1
98,169,72,157,1
99,168,73,157,1
100,169,74,157,1
101,168,75,157,1
102,167,76,157,1
103,168,77,157,1
104,170,78,157,1
105,168,79,157,1
106,170,80,157,1
107,168,81,157,1
108,169,82,157,1
109,169,83,157,1
110,169,84,157,1
111,169,101,157,1
112,168,85,157,1
113,169,86,157,1
114,167,87,157,1
115,168,94,157,1
116,165,88,157,1
117,167,91,157,1
118,170,90,157,1
119,163,125,157,1
120,167,96,157,1
121,169,117,157,1
122,167,89,157,1
123,166,107,157,1
124,168,125,157,1
125,165,110,157,1
126,166,121,157,1
127,167,129,157,1
128,166,121,157,1
129,161,134,157,1
130,164,129,157,1
131,166,134,157,1
132,161,117,157,1
133,155,125,157,1
134,160,129,157,1
135,160,129,157,1
136,162,134,157,1
137,161,134,157,1
138,162,134,157,1
139,157,134,157,1
140,160,134,157,1
141,154,135,157,1
142,150,134,157,1
143,158,135,157,1
144,148,136,157,1
145,146,134,157,1
146,149,137,157,1
147,150,136,157,1
148,152,136,157,1
149,141,133,157,1
150,140,133,157,1
151,137,132,157,1
152,136,130,157,1
153,138,130,157,1
154,130,129,157,1
155,132,130,157,1
156,131,129,157,1
157,132,129,157,1
158,136,132,157,1
159,131,130,157,1
160,128,128,157,1
161,127,127,157,1
162,120,120,157,1
163,119,119,157,1
164,116,116,157,1
165,115,113,157,1
166,107,107,157,1
167,102,102,157,1
168,75,75,157,1
169,40,40,157,1
170,96,96,157,1

