vertex id,originalDegree,degreeDelete,average,terminalClique
0,309,1,334,1
1,308,1,334,1
2,311,2,334,1
3,308,3,334,1
4,311,250,334,1
5,313,252,334,1
6,310,254,334,1
7,313,254,334,1
8,313,283,334,1
9,308,4,334,1
10,311,5,334,1
11,314,280,334,1
12,315,6,334,1
13,310,7,334,1
14,312,8,334,1
15,317,9,334,1
16,321,10,334,1
17,317,11,334,1
18,316,12,334,1
19,330,257,334,1
20,324,283,334,1
21,326,15,334,1
22,326,257,334,1
23,326,280,334,1
24,324,13,334,1
25,330,14,334,1
26,327,16,334,1
27,331,260,334,1
28,325,287,334,1
29,333,17,334,1
30,330,18,334,1
31,331,19,334,1
32,332,260,334,1
33,330,20,334,1
34,332,21,334,1
35,332,22,334,1
36,334,23,334,1
37,331,24,334,1
38,332,25,334,1
39,333,26,334,1
40,337,262,334,1
41,337,27,334,1
42,334,28,334,1
43,335,264,334,1
44,340,29,334,1
45,334,30,334,1
46,338,31,334,1
47,344,32,334,1
48,336,33,334,1
49,339,34,334,1
50,344,35,334,1
51,339,36,334,1
52,342,37,334,1
53,339,38,334,1
54,341,266,334,1
55,344,39,334,1
56,340,40,334,1
57,336,41,334,1
58,344,42,334,1
59,342,287,334,1
60,344,290,334,1
61,345,43,334,1
62,343,44,334,1
63,343,45,334,1
64,343,46,334,1
65,346,269,334,1
66,346,47,334,1
67,350,48,334,1
68,346,269,334,1
69,346,49,334,1
70,348,50,334,1
71,348,51,334,1
72,347,52,334,1
73,345,53,334,1
74,347,54,334,1
75,347,55,334,1
76,348,56,334,1
77,347,57,334,1
78,345,58,334,1
79,341,59,334,1
80,346,60,334,1
81,345,61,334,1
82,347,62,334,1
83,349,63,334,1
84,349,64,334,1
85,349,65,334,1
86,347,66,334,1
87,347,67,334,1
88,349,68,334,1
89,348,69,334,1
90,349,70,334,1
91,348,71,334,1
92,348,72,334,1
93,349,73,334,1
94,351,74,334,1
95,350,75,334,1
96,348,76,334,1
97,347,77,334,1
98,349,78,334,1
99,347,79,334,1
100,348,80,334,1
101,350,81,334,1
102,349,82,334,1
103,349,83,334,1
104,349,84,334,1
105,348,85,334,1
106,350,86,334,1
107,350,87,334,1
108,348,88,334,1
109,348,89,334,1
110,350,90,334,1
111,349,91,334,1
112,349,92,334,1
113,349,93,334,1
114,348,94,334,1
115,348,95,334,1
116,350,96,334,1
117,351,97,334,1
118,350,98,334,1
119,351,99,334,1
120,350,100,334,1
121,349,101,334,1
122,350,102,334,1
123,349,103,334,1
124,348,104,334,1
125,349,105,334,1
126,350,106,334,1
127,350,107,334,1
128,350,108,334,1
129,348,109,334,1
130,349,110,334,1
131,351,111,334,1
132,350,112,334,1
133,350,113,334,1
134,350,114,334,1
135,349,115,334,1
136,350,116,334,1
137,351,117,334,1
138,348,118,334,1
139,350,119,334,1
140,350,271,334,1
141,349,120,334,1
142,349,121,334,1
143,349,122,334,1
144,348,123,334,1
145,351,124,334,1
146,351,125,334,1
147,350,126,334,1
148,349,127,334,1
149,350,128,334,1
150,348,129,334,1
151,349,130,334,1
152,349,131,334,1
153,351,132,334,1
154,349,133,334,1
155,350,134,334,1
156,351,135,334,1
157,351,136,334,1
158,350,137,334,1
159,351,138,334,1
160,349,139,334,1
161,351,140,334,1
162,349,141,334,1
163,350,142,334,1
164,351,143,334,1
165,347,144,334,1
166,350,145,334,1
167,350,146,334,1
168,350,147,334,1
169,350,148,334,1
170,350,149,334,1
171,351,150,334,1
172,350,151,334,1
173,350,152,334,1
174,349,153,334,1
175,350,154,334,1
176,349,155,334,1
177,349,156,334,1
178,350,157,334,1
179,350,158,334,1
180,350,159,334,1
181,350,160,334,1
182,350,161,334,1
183,347,162,334,1
184,350,163,334,1
185,351,164,334,1
186,351,165,334,1
187,350,166,334,1
188,350,167,334,1
189,350,168,334,1
190,351,169,334,1
191,351,170,334,1
192,350,171,334,1
193,351,172,334,1
194,350,173,334,1
195,349,174,334,1
196,349,175,334,1
197,350,176,334,1
198,350,177,334,1
199,351,178,334,1
200,349,179,334,1
201,351,180,334,1
202,349,181,334,1
203,349,182,334,1
204,350,183,334,1
205,350,184,334,1
206,349,185,334,1
207,350,186,334,1
208,350,187,334,1
209,350,188,334,1
210,350,189,334,1
211,351,190,334,1
212,349,191,334,1
213,349,192,334,1
214,349,193,334,1
215,350,194,334,1
216,351,195,334,1
217,349,196,334,1
218,348,197,334,1
219,349,198,334,1
220,350,199,334,1
221,349,200,334,1
222,350,201,334,1
223,349,202,334,1
224,348,203,334,1
225,351,204,334,1
226,349,205,334,1
227,350,206,334,1
228,350,207,334,1
229,349,208,334,1
230,348,209,334,1
231,348,210,334,1
232,348,211,334,1
233,350,212,334,1
234,350,213,334,1
235,350,214,334,1
236,348,215,334,1
237,349,216,334,1
238,346,217,334,1
239,350,218,334,1
240,347,219,334,1
241,348,220,334,1
242,349,221,334,1
243,350,222,334,1
244,349,223,334,1
245,348,224,334,1
246,348,225,334,1
247,350,226,334,1
248,351,227,334,1
249,350,228,334,1
250,346,229,334,1
251,347,230,334,1
252,346,231,334,1
253,348,252,334,1
254,345,232,334,1
255,345,233,334,1
256,349,234,334,1
257,346,235,334,1
258,344,236,334,1
259,348,237,334,1
260,348,262,334,1
261,345,238,334,1
262,344,250,334,1
263,348,239,334,1
264,349,240,334,1
265,347,254,334,1
266,348,248,334,1
267,346,241,334,1
268,348,242,334,1
269,347,243,334,1
270,347,244,334,1
271,344,247,334,1
272,346,273,334,1
273,347,264,334,1
274,348,260,334,1
275,343,275,334,1
276,343,269,334,1
277,344,277,334,1
278,346,280,334,1
279,349,257,334,1
280,345,246,334,1
281,344,273,334,1
282,339,245,334,1
283,344,275,334,1
284,346,277,334,1
285,342,271,334,1
286,346,266,334,1
287,344,283,334,1
288,339,287,334,1
289,339,290,334,1
290,340,283,334,1
291,339,290,334,1
292,333,292,334,1
293,339,290,334,1
294,343,287,334,1
295,343,290,334,1
296,340,290,334,1
297,333,291,334,1
298,328,293,334,1
299,329,292,334,1
300,335,293,334,1
301,333,293,334,1
302,324,293,334,1
303,321,293,334,1
304,324,294,334,1
305,322,295,334,1
306,322,295,334,1
307,321,295,334,1
308,310,291,334,1
309,318,292,334,1
310,314,292,334,1
311,315,294,334,1
312,318,295,334,1
313,306,291,334,1
314,308,291,334,1
315,304,291,334,1
316,307,291,334,1
317,304,292,334,1
318,298,292,334,1
319,301,290,334,1
320,301,290,334,1
321,305,292,334,1
322,302,291,334,1
323,298,291,334,1
324,295,292,334,1
325,297,291,334,1
326,292,289,334,1
327,294,289,334,1
328,291,285,334,1
329,286,282,334,1
330,287,282,334,1
331,286,281,334,1
332,281,279,334,1
333,287,283,334,1
334,282,279,334,1
335,274,274,334,1
336,274,273,334,1
337,274,273,334,1
338,273,271,334,1
339,264,264,334,1
340,266,265,334,1
341,266,264,334,1
342,247,247,334,1
343,250,250,334,1
344,241,241,334,1
345,236,236,334,1
346,238,238,334,1
347,220,220,334,1
348,205,205,334,1
349,153,153,334,1
350,63,63,334,1
351,204,204,334,1

