vertex id,originalDegree,degreeDelete,average,terminalClique
0,378,1,357,1
1,379,34,357,1
2,373,36,357,1
3,359,36,357,1
4,370,79,357,1
5,385,36,357,1
6,390,93,357,1
7,374,34,357,1
8,362,175,357,1
9,392,39,357,1
10,387,47,357,1
11,391,99,357,1
12,377,1,357,1
13,374,2,357,1
14,377,50,357,1
15,386,70,357,1
16,384,62,357,1
17,380,39,357,1
18,374,39,357,1
19,384,7,357,1
20,366,3,357,1
21,371,6,357,1
22,368,50,357,1
23,379,66,357,1
24,383,54,357,1
25,372,5,357,1
26,390,4,357,1
27,382,8,357,1
28,400,11,357,1
29,385,9,357,1
30,379,54,357,1
31,383,147,357,1
32,375,10,357,1
33,378,12,357,1
34,379,13,357,1
35,371,14,357,1
36,374,15,357,1
37,377,42,357,1
38,399,16,357,1
39,374,17,357,1
40,392,42,357,1
41,377,18,357,1
42,380,19,357,1
43,367,32,357,1
44,367,20,357,1
45,383,21,357,1
46,377,58,357,1
47,384,44,357,1
48,379,62,357,1
49,383,22,357,1
50,371,70,357,1
51,383,23,357,1
52,368,24,357,1
53,364,31,357,1
54,366,25,357,1
55,377,75,357,1
56,440,100,357,1
57,388,84,357,1
58,390,26,357,1
59,383,27,357,1
60,386,47,357,1
61,382,30,357,1
62,392,28,357,1
63,391,29,357,1
64,379,89,357,1
65,390,54,357,1
66,374,54,357,1
67,384,66,357,1
68,370,47,357,1
69,372,79,357,1
70,378,58,357,1
71,375,58,357,1
72,385,62,357,1
73,385,79,357,1
74,400,50,357,1
75,385,70,357,1
76,389,50,357,1
77,386,44,357,1
78,374,62,357,1
79,378,84,357,1
80,377,93,357,1
81,375,75,357,1
82,376,66,357,1
83,383,75,357,1
84,388,66,357,1
85,370,101,357,1
86,381,42,357,1
87,371,58,357,1
88,368,70,357,1
89,393,89,357,1
90,376,79,357,1
91,395,75,357,1
92,375,84,357,1
93,375,70,357,1
94,386,84,357,1
95,380,75,357,1
96,377,93,357,1
97,376,89,357,1
98,393,84,357,1
99,374,99,357,1
100,383,89,357,1
101,381,89,357,1
102,389,109,357,1
103,392,117,357,1
104,378,99,357,1
105,398,109,357,1
106,379,93,357,1
107,375,117,357,1
108,384,93,357,1
109,374,93,357,1
110,364,99,357,1
111,377,109,357,1
112,382,117,357,1
113,391,109,357,1
114,373,117,357,1
115,370,101,357,1
116,375,99,357,1
117,385,117,357,1
118,392,127,357,1
119,384,127,357,1
120,384,117,357,1
121,372,99,357,1
122,372,127,357,1
123,388,109,357,1
124,389,127,357,1
125,371,127,357,1
126,385,109,357,1
127,380,147,357,1
128,374,127,357,1
129,386,117,357,1
130,384,99,357,1
131,376,128,357,1
132,378,167,357,1
133,370,118,357,1
134,375,127,357,1
135,368,152,357,1
136,368,127,357,1
137,379,135,357,1
138,371,147,357,1
139,376,109,357,1
140,387,147,357,1
141,385,109,357,1
142,378,129,357,1
143,370,135,357,1
144,370,117,357,1
145,367,147,357,1
146,365,168,357,1
147,381,127,357,1
148,378,147,357,1
149,373,147,357,1
150,363,207,357,1
151,379,117,357,1
152,378,127,357,1
153,387,135,357,1
154,370,160,357,1
155,381,147,357,1
156,379,117,357,1
157,370,147,357,1
158,369,195,357,1
159,361,160,357,1
160,368,160,357,1
161,375,127,357,1
162,389,153,357,1
163,387,168,357,1
164,384,135,357,1
165,363,135,357,1
166,366,213,357,1
167,375,160,357,1
168,377,175,357,1
169,375,168,357,1
170,369,147,357,1
171,366,168,357,1
172,371,160,357,1
173,366,196,357,1
174,379,168,357,1
175,377,147,357,1
176,371,147,357,1
177,370,175,357,1
178,366,153,357,1
179,366,160,357,1
180,361,211,357,1
181,384,135,357,1
182,371,153,357,1
183,376,153,357,1
184,366,153,357,1
185,359,215,357,1
186,359,216,357,1
187,375,195,357,1
188,379,135,357,1
189,369,147,357,1
190,374,160,357,1
191,375,195,357,1
192,363,168,357,1
193,370,160,357,1
194,374,195,357,1
195,385,184,357,1
196,380,168,357,1
197,380,175,357,1
198,375,135,357,1
199,379,168,357,1
200,378,175,357,1
201,371,168,357,1
202,358,197,357,1
203,352,198,357,1
204,361,217,357,1
205,376,153,357,1
206,367,207,357,1
207,360,175,357,1
208,364,201,357,1
209,384,195,357,1
210,376,195,357,1
211,362,206,357,1
212,362,184,357,1
213,364,184,357,1
214,363,175,357,1
215,364,195,357,1
216,371,198,357,1
217,372,184,357,1
218,376,175,357,1
219,381,184,357,1
220,373,195,357,1
221,365,184,357,1
222,359,217,357,1
223,365,215,357,1
224,357,211,357,1
225,358,211,357,1
226,363,213,357,1
227,370,195,357,1
228,377,175,357,1
229,362,213,357,1
230,344,213,357,1
231,360,217,357,1
232,377,184,357,1
233,370,195,357,1
234,368,201,357,1
235,368,211,357,1
236,368,195,357,1
237,383,207,357,1
238,372,184,357,1
239,373,201,357,1
240,379,195,357,1
241,377,207,357,1
242,376,207,357,1
243,368,211,357,1
244,377,184,357,1
245,368,207,357,1
246,373,201,357,1
247,383,195,357,1
248,359,213,357,1
249,356,217,357,1
250,360,207,357,1
251,361,213,357,1
252,365,217,357,1
253,369,195,357,1
254,356,212,357,1
255,367,217,357,1
256,355,212,357,1
257,338,232,357,1
258,347,213,357,1
259,326,291,357,1
260,340,219,357,1
261,338,211,357,1
262,336,214,357,1
263,345,223,357,1
264,339,254,357,1
265,355,214,357,1
266,352,214,357,1
267,330,262,357,1
268,340,227,357,1
269,343,214,357,1
270,350,211,357,1
271,336,242,357,1
272,333,237,357,1
273,334,227,357,1
274,340,223,357,1
275,347,211,357,1
276,334,232,357,1
277,343,218,357,1
278,342,212,357,1
279,341,225,357,1
280,337,219,357,1
281,336,224,357,1
282,337,227,357,1
283,332,244,357,1
284,353,214,357,1
285,343,227,357,1
286,328,254,357,1
287,327,258,357,1
288,340,244,357,1
289,343,212,357,1
290,330,243,357,1
291,341,218,357,1
292,343,212,357,1
293,330,237,357,1
294,321,283,357,1
295,339,237,357,1
296,326,290,357,1
297,346,220,357,1
298,336,232,357,1
299,345,215,357,1
300,347,214,357,1
301,340,223,357,1
302,338,215,357,1
303,331,237,357,1
304,341,230,357,1
305,354,210,357,1
306,339,220,357,1
307,338,235,357,1
308,333,237,357,1
309,345,227,357,1
310,344,219,357,1
311,337,219,357,1
312,329,246,357,1
313,338,219,357,1
314,339,238,357,1
315,343,214,357,1
316,324,258,357,1
317,329,259,357,1
318,354,213,357,1
319,329,245,357,1
320,328,290,357,1
321,326,274,357,1
322,342,223,357,1
323,326,242,357,1
324,333,246,357,1
325,335,265,357,1
326,342,211,357,1
327,338,226,357,1
328,337,230,357,1
329,333,262,357,1
330,322,268,357,1
331,331,289,357,1
332,325,291,357,1
333,340,225,357,1
334,346,211,357,1
335,329,275,357,1
336,330,268,357,1
337,343,235,357,1
338,326,265,357,1
339,345,219,357,1
340,331,262,357,1
341,327,289,357,1
342,331,246,357,1
343,319,306,357,1
344,325,279,357,1
345,330,259,357,1
346,320,297,357,1
347,320,296,357,1
348,331,245,357,1
349,326,289,357,1
350,317,306,357,1
351,314,308,357,1
352,321,297,357,1
353,320,306,357,1
354,313,309,357,1
355,335,246,357,1
356,309,306,357,1
357,322,305,357,1
358,317,308,357,1
359,331,282,357,1
360,331,232,357,1
361,315,309,357,1
362,328,275,357,1
363,332,275,357,1
364,327,265,357,1
365,323,305,357,1
366,322,301,357,1
367,322,307,357,1
368,329,237,357,1
369,325,293,357,1
370,332,268,357,1
371,307,306,357,1
372,324,301,357,1
373,335,250,357,1
374,310,307,357,1
375,315,308,357,1
376,322,301,357,1
377,325,289,357,1
378,318,308,357,1
379,323,297,357,1
380,333,261,357,1
381,338,250,357,1
382,328,271,357,1
383,333,254,357,1
384,326,293,357,1
385,327,275,357,1
386,344,232,357,1
387,327,283,357,1
388,325,296,357,1
389,316,308,357,1
390,322,305,357,1
391,319,304,357,1
392,323,304,357,1
393,331,279,357,1
394,335,259,357,1
395,326,298,357,1
396,342,248,357,1
397,330,268,357,1
398,333,283,357,1
399,332,271,357,1
400,333,289,357,1
401,340,248,357,1
402,332,271,357,1
403,342,242,357,1
404,336,261,357,1
405,329,290,357,1
406,334,265,357,1
407,338,259,357,1
408,343,249,357,1
409,340,242,357,1
410,331,282,357,1
411,334,250,357,1
412,328,297,357,1
413,323,305,357,1
414,332,282,357,1
415,353,235,357,1
416,325,279,357,1
417,332,271,357,1
418,344,254,357,1
419,325,289,357,1
420,332,259,357,1
421,327,279,357,1
422,337,254,357,1
423,337,279,357,1
424,333,270,357,1
425,342,239,357,1
426,327,301,357,1
427,343,242,357,1
428,332,289,357,1
429,331,265,357,1
430,340,230,357,1
431,330,279,357,1
432,322,297,357,1
433,327,297,357,1
434,335,259,357,1
435,350,242,357,1
436,326,283,357,1
437,322,305,357,1
438,333,259,357,1
439,347,230,357,1
440,328,297,357,1
441,312,309,357,1
442,321,301,357,1
443,312,309,357,1
444,298,297,357,1
445,291,291,357,1
446,339,232,357,1

