vertex id,originalDegree,degreeDelete,average,terminalClique
0,27,16,25,1
1,26,5,25,1
2,26,1,25,1
3,28,1,25,1
4,24,5,25,1
5,28,4,25,1
6,32,2,25,1
7,27,7,25,1
8,27,4,25,1
9,29,7,25,1
10,29,9,25,1
11,24,9,25,1
12,24,16,25,1
13,24,12,25,1
14,26,12,25,1
15,27,12,25,1
16,26,22,25,1
17,27,19,25,1
18,24,19,25,1
19,21,21,25,1
20,25,12,25,1
21,25,9,25,1
22,23,19,25,1
23,24,16,25,1
24,23,22,25,1
25,23,22,25,1
26,26,12,25,1
27,25,19,25,1
28,28,16,25,1
29,23,15,25,1
30,25,22,25,1
31,23,18,25,1
32,24,19,25,1

