vertex id,originalDegree,degreeDelete,average,terminalClique
0,97,1,86,1
1,92,1,86,1
2,89,2,86,1
3,88,3,86,1
4,94,4,86,1
5,95,5,86,1
6,90,6,86,1
7,89,7,86,1
8,87,56,86,1
9,95,12,86,1
10,97,13,86,1
11,95,10,86,1
12,91,8,86,1
13,93,9,86,1
14,98,15,86,1
15,87,20,86,1
16,95,18,86,1
17,95,12,86,1
18,90,18,86,1
19,95,20,86,1
20,94,20,86,1
21,98,24,86,1
22,89,28,86,1
23,92,13,86,1
24,90,15,86,1
25,92,37,86,1
26,89,32,86,1
27,90,37,86,1
28,94,43,86,1
29,89,18,86,1
30,89,24,86,1
31,96,20,86,1
32,91,24,86,1
33,95,43,86,1
34,95,50,86,1
35,90,24,86,1
36,86,28,86,1
37,89,28,86,1
38,86,32,86,1
39,87,32,86,1
40,86,36,86,1
41,95,32,86,1
42,90,32,86,1
43,86,51,86,1
44,90,50,86,1
45,90,28,86,1
46,91,37,86,1
47,88,37,86,1
48,84,55,86,1
49,88,50,86,1
50,92,43,86,1
51,94,50,86,1
52,91,50,86,1
53,87,37,86,1
54,87,43,86,1
55,89,50,86,1
56,99,50,86,1
57,89,43,86,1
58,95,37,86,1
59,87,43,86,1
60,88,50,86,1
61,90,43,86,1
62,90,50,86,1
63,83,55,86,1
64,84,51,86,1
65,81,61,86,1
66,79,56,86,1
67,86,54,86,1
68,77,64,86,1
69,81,58,86,1
70,85,51,86,1
71,85,58,86,1
72,84,57,86,1
73,90,50,86,1
74,87,54,86,1
75,80,65,86,1
76,81,56,86,1
77,82,57,86,1
78,77,66,86,1
79,73,73,86,1
80,74,73,86,1
81,76,67,86,1
82,78,66,86,1
83,79,66,86,1
84,75,72,86,1
85,80,59,86,1
86,80,56,86,1
87,81,58,86,1
88,76,69,86,1
89,74,69,86,1
90,82,65,86,1
91,81,66,86,1
92,77,60,86,1
93,73,71,86,1
94,80,61,86,1
95,79,60,86,1
96,77,68,86,1
97,76,67,86,1
98,76,67,86,1
99,79,67,86,1
100,77,67,86,1
101,89,65,86,1
102,88,54,86,1
103,77,65,86,1
104,75,71,86,1
105,74,72,86,1
106,80,61,86,1
107,76,68,86,1
108,75,71,86,1
109,85,54,86,1

