vertex id,originalDegree,degreeDelete,average,terminalClique
0,252,2,239,0
1,251,3,239,0
2,247,4,239,0
3,248,5,239,0
4,245,6,239,0
5,251,7,239,0
6,259,2,239,0
7,251,8,239,0
8,241,121,239,0
9,254,42,239,0
10,268,13,239,0
11,250,9,239,0
12,246,10,239,0
13,252,11,239,0
14,259,44,239,0
15,264,12,239,0
16,255,14,239,0
17,252,15,239,0
18,251,16,239,0
19,248,17,239,0
20,246,18,239,0
21,246,19,239,0
22,251,20,239,0
23,251,21,239,0
24,255,22,239,0
25,249,23,239,0
26,251,24,239,0
27,253,25,239,0
28,267,26,239,0
29,266,27,239,0
30,253,28,239,0
31,252,29,239,0
32,250,30,239,0
33,253,31,239,0
34,253,32,239,0
35,249,44,239,0
36,245,33,239,0
37,252,34,239,0
38,250,35,239,0
39,252,36,239,0
40,251,46,239,0
41,249,46,239,0
42,256,37,239,0
43,251,40,239,0
44,252,44,239,0
45,260,38,239,0
46,247,48,239,0
47,250,48,239,0
48,253,51,239,0
49,253,111,239,0
50,251,57,239,0
51,251,48,239,0
52,246,80,239,0
53,251,39,239,0
54,244,42,239,0
55,241,80,239,0
0,0,0,239,0
57,253,87,239,0
58,254,102,239,0
59,255,74,239,0
60,260,51,239,0
61,255,51,239,0
62,260,54,239,0
63,248,57,239,0
64,248,57,239,0
65,254,61,239,0
66,255,65,239,0
67,244,54,239,0
68,247,57,239,0
69,249,65,239,0
70,256,69,239,0
71,251,94,239,0
72,261,69,239,0
73,252,54,239,0
74,256,87,239,0
75,258,61,239,0
76,256,74,239,0
77,248,94,239,0
78,245,61,239,0
79,251,61,239,0
80,257,65,239,0
81,248,65,239,0
82,249,69,239,0
83,253,80,239,0
84,249,80,239,0
85,243,94,239,0
86,247,102,239,0
87,240,93,239,0
88,248,69,239,0
89,254,74,239,0
90,252,69,239,0
91,253,111,239,0
92,249,102,239,0
93,248,74,239,0
94,250,80,239,0
95,249,87,239,0
96,249,121,239,0
97,243,74,239,0
98,248,80,239,0
99,246,94,239,0
100,251,94,239,0
101,254,80,239,0
102,248,94,239,0
103,245,74,239,0
104,247,102,239,0
105,252,111,239,0
106,253,102,239,0
107,248,87,239,0
108,250,94,239,0
109,244,87,239,0
110,237,87,239,0
111,250,102,239,0
112,250,111,239,0
113,250,102,239,0
114,245,111,239,0
115,244,121,239,0
116,247,111,239,0
117,254,121,239,0
118,259,121,239,0
119,247,87,239,0
120,245,102,239,0
121,249,121,239,0
122,245,111,239,0
123,251,102,239,0
124,255,121,239,0
125,243,111,239,0
126,247,111,239,0
127,243,121,239,0
128,238,141,239,0
129,239,147,239,0
130,245,122,239,0
131,241,123,239,0
132,240,124,239,0
133,246,124,239,0
134,243,102,239,0
135,229,186,239,0
136,237,146,239,0
137,245,127,239,0
138,247,111,239,0
139,244,124,239,0
140,250,121,239,0
141,241,131,239,0
142,244,131,239,0
143,241,138,239,0
144,243,131,239,0
145,237,135,239,0
146,237,159,239,0
147,243,121,239,0
148,236,142,239,0
149,235,171,239,0
150,223,202,239,0
151,243,121,239,0
152,235,159,239,0
153,244,127,239,0
154,236,147,239,0
155,246,121,239,0
