vertex id,originalDegree,degreeDelete,average,terminalClique
0,29,1,28,1
1,29,1,28,1
2,30,6,28,1
3,32,2,28,1
4,29,15,28,1
5,33,3,28,1
6,32,4,28,1
7,30,6,28,1
8,27,16,28,1
9,35,9,28,1
10,32,7,28,1
11,28,11,28,1
12,27,22,28,1
13,28,13,28,1
14,32,13,28,1
15,30,11,28,1
16,28,7,28,1
17,31,9,28,1
18,27,17,28,1
19,27,22,28,1
20,31,16,28,1
21,34,13,28,1
22,28,16,28,1
23,27,22,28,1
24,29,17,28,1
25,28,17,28,1
26,30,22,28,1
27,29,22,28,1
28,31,16,28,1
29,29,22,28,1
30,25,22,28,1
31,27,23,28,1
32,25,22,28,1
33,25,23,28,1
34,23,22,28,1
35,22,22,28,1
36,23,22,28,1

