vertex id,originalDegree,color,orderColored
0,349,145,399
1,343,144,398
2,335,143,397
3,327,142,396
4,330,81,321
5,348,125,369
6,351,82,318
7,333,22,370
8,327,92,286
9,357,126,367
10,348,116,349
11,352,125,365
12,337,141,395
13,339,127,368
14,344,113,334
15,356,105,319
16,350,140,394
17,339,139,393
18,335,128,371
19,344,138,392
20,338,29,391
21,336,70,390
22,336,115,389
23,346,85,327
24,355,137,388
25,342,136,387
26,344,135,386
27,343,121,366
28,367,133,383
29,349,134,385
30,337,114,384
31,351,132,382
32,340,109,381
33,339,131,380
34,340,120,379
35,340,76,378
36,339,58,377
37,344,123,364
38,351,34,376
39,344,48,375
40,355,123,362
41,344,124,363
42,348,130,374
43,338,66,373
44,333,129,372
45,350,122,361
46,343,59,344
47,353,121,360
48,344,10,341
49,341,96,358
50,336,105,359
51,350,83,351
52,334,57,348
53,334,103,343
54,331,78,340
55,337,104,317
56,395,102,312
57,353,107,323
58,352,106,322
59,342,118,355
60,353,120,356
61,350,61,337
62,361,111,333
63,357,80,311
64,347,101,353
65,353,119,357
66,340,102,316
67,338,100,338
68,336,89,330
69,342,108,324
70,345,110,346
71,342,19,306
72,348,108,342
73,344,117,350
74,353,118,352
75,349,99,335
76,351,119,354
77,352,115,347
78,337,9,345
79,351,52,302
80,345,111,331
81,354,39,313
82,344,109,325
83,348,68,307
84,347,37,326
85,336,99,301
86,334,95,310
87,336,105,336
88,338,103,315
89,360,84,293
90,344,69,320
91,360,94,305
92,338,97,299
93,345,112,332
94,344,97,314
95,341,100,303
96,338,98,300
97,336,87,295
98,345,110,328
99,339,51,292
100,344,114,339
101,354,104,329
102,352,91,284
103,344,7,309
104,336,90,283
105,354,93,304
106,341,96,298
107,337,101,308
108,342,60,297
109,335,65,291
110,331,54,253
111,347,86,281
112,346,62,282
113,346,63,224
114,336,86,275
115,335,95,294
116,335,53,296
117,341,83,270
118,352,82,269
119,343,93,287
120,344,88,289
121,334,88,279
122,334,6,266
123,347,89,280
124,349,92,290
125,335,2,268
126,352,78,285
127,338,5,222
128,334,35,225
129,336,84,271
130,346,77,272
131,341,78,260
132,334,30,196
133,337,85,273
134,337,79,277
135,331,52,210
136,334,79,261
137,349,71,246
138,340,87,276
139,341,75,267
140,347,65,223
141,342,73,262
142,339,69,259
143,336,33,263
144,336,70,274
145,333,46,255
146,338,56,207
147,341,80,264
148,334,13,256
149,331,61,208
150,323,47,151
151,337,37,221
152,345,74,241
153,349,76,254
154,338,62,209
155,337,94,288
156,337,77,258
157,339,72,250
158,338,76,257
159,333,68,247
160,331,32,213
161,336,62,214
162,346,65,251
163,344,75,245
164,350,56,248
165,333,55,179
166,324,52,154
167,330,64,242
168,331,28,199
169,334,66,243
170,328,72,238
171,330,21,234
172,328,11,198
173,331,50,168
174,344,71,236
175,335,20,232
176,333,70,231
177,325,55,171
178,325,11,239
179,327,7,235
180,321,1,167
181,356,67,237
182,341,57,187
183,335,47,205
184,332,36,215
185,326,54,165
186,321,43,146
187,336,69,230
188,335,64,219
189,327,4,252
190,334,63,211
191,336,61,200
192,330,34,216
193,334,8,220
194,344,14,278
195,344,38,217
196,331,50,201
197,335,18,229
198,332,74,249
199,336,54,192
200,338,59,203
201,332,60,233
202,326,17,197
203,325,29,195
204,328,41,202
205,336,60,191
206,332,3,180
207,328,67,227
208,325,23,158
209,344,53,184
210,334,74,244
211,324,34,155
212,321,17,174
213,334,58,212
214,330,13,204
215,320,19,181
216,330,49,172
217,334,51,175
218,334,47,183
219,337,73,240
220,334,66,226
221,334,8,182
222,322,44,159
223,325,33,148
224,322,37,160
225,323,48,190
226,334,51,153
227,342,68,228
228,335,31,206
229,320,48,147
230,318,50,152
231,324,6,149
232,338,57,177
233,333,40,188
234,328,39,162
235,328,25,164
236,330,13,176
237,338,58,185
238,327,45,193
239,334,53,194
240,338,55,218
241,334,59,189
242,339,30,163
243,338,32,161
244,342,81,265
245,332,45,169
246,341,26,170
247,346,49,186
248,331,53,156
249,323,22,150
250,332,12,178
251,330,7,157
252,332,42,166
253,330,56,173
254,321,49,143
255,319,24,144
256,313,16,142
257,304,15,120
258,313,29,140
259,280,1,1
260,307,42,127
261,303,43,125
262,306,15,137
263,303,46,134
264,293,15,38
265,324,31,145
266,316,43,141
267,296,17,77
268,296,7,59
269,304,4,136
270,311,48,135
271,302,32,78
272,296,17,35
273,297,37,106
274,300,15,94
275,306,47,132
276,297,28,62
277,301,34,90
278,303,35,133
279,295,2,84
280,297,17,65
281,295,35,105
282,298,36,99
283,290,17,32
284,309,41,138
285,303,38,118
286,296,21,71
287,290,1,23
288,300,27,61
289,306,44,128
290,289,5,22
291,302,27,75
292,312,40,126
293,300,28,113
294,283,2,2
295,302,36,93
296,289,6,21
297,299,26,100
298,299,8,72
299,304,43,119
300,305,39,107
301,298,14,97
302,300,20,82
303,298,26,60
304,297,19,63
305,311,9,129
306,294,32,95
307,288,7,9
308,290,1,57
309,298,40,104
310,299,29,80
311,303,23,124
312,289,1,17
313,299,41,114
314,295,6,44
315,305,44,123
316,286,4,10
317,287,7,18
318,318,10,139
319,284,3,6
320,289,2,19
321,284,3,3
322,300,27,85
323,295,20,39
324,306,41,108
325,285,4,5
326,306,36,121
327,306,28,66
328,300,40,117
329,292,14,34
330,283,2,4
331,295,19,37
332,289,11,16
333,306,34,112
334,303,23,68
335,290,4,14
336,293,8,24
337,294,11,33
338,293,23,46
339,303,14,86
340,304,25,55
341,291,12,29
342,294,12,25
343,288,5,7
344,295,11,45
345,297,13,56
346,290,13,27
347,288,8,11
348,310,9,79
