vertex id,originalDegree,color,orderColored
0,143,30,166
1,150,47,158
2,145,43,122
3,142,58,149
4,139,72,165
5,152,41,123
6,149,48,124
7,139,25,94
8,133,70,162
9,143,62,164
10,146,62,146
11,144,36,160
12,151,51,121
13,148,18,156
14,147,47,140
15,147,46,141
16,143,37,150
17,146,47,116
18,137,2,136
19,142,67,157
20,140,39,154
21,147,53,152
22,143,53,128
23,139,68,159
24,141,64,148
25,150,59,138
26,151,69,161
27,145,31,81
28,146,13,137
29,153,71,163
30,146,12,130
31,149,52,125
32,143,65,151
33,152,54,129
34,148,66,155
35,151,48,117
36,141,5,142
37,152,55,134
38,148,60,145
39,150,63,147
40,142,55,131
41,150,60,143
42,146,58,135
43,147,50,126
44,146,49,119
45,151,42,106
46,139,34,93
47,148,31,107
48,139,50,120
49,136,21,139
50,141,46,115
51,140,56,132
52,146,20,153
53,143,44,111
54,140,61,144
55,138,26,127
56,165,44,113
57,148,57,133
58,141,4,110
59,148,10,118
60,142,22,104
61,154,45,112
62,153,40,101
63,139,15,98
64,146,30,114
65,142,43,108
66,147,35,109
67,142,17,105
68,143,19,95
69,143,39,100
70,145,34,87
71,146,9,91
72,149,33,86
73,147,28,79
74,149,29,82
75,137,24,103
76,147,32,88
77,148,38,97
78,145,35,89
79,135,26,72
80,139,21,85
81,144,33,92
82,137,32,84
83,145,37,96
84,148,41,102
85,141,23,62
86,137,14,73
87,133,13,40
88,145,38,99
89,138,24,63
90,135,24,83
91,141,28,76
92,151,36,90
93,141,25,64
94,134,20,61
95,133,23,71
96,143,12,74
97,136,14,66
98,132,15,57
99,136,22,70
100,138,6,59
101,134,5,58
102,143,27,80
103,142,16,69
104,137,17,52
105,142,27,75
106,147,30,78
107,132,18,43
108,138,16,53
109,138,26,65
110,131,3,68
111,133,2,48
112,141,29,77
113,137,19,67
114,129,8,42
115,134,20,50
116,137,22,55
117,146,21,54
118,138,11,60
119,125,15,38
120,137,4,47
121,138,23,56
122,133,9,44
123,132,19,49
124,137,18,51
125,131,8,41
126,132,10,45
127,130,11,46
128,119,9,16
129,119,7,26
130,117,7,8
131,111,3,3
132,122,7,31
133,122,13,23
134,122,14,34
135,115,3,6
136,122,15,30
137,117,6,7
138,119,6,15
139,121,5,36
140,126,11,35
141,112,4,4
142,122,12,29
143,119,6,28
144,118,8,14
145,124,13,32
146,114,5,5
147,117,5,10
148,122,2,27
149,120,11,18
150,112,2,2
151,119,1,21
152,115,2,11
153,123,16,33
154,118,8,9
155,121,10,19
156,121,14,25
157,124,9,24
158,117,4,12
159,118,7,22
160,123,3,39
161,117,1,13
162,129,17,37
163,109,1,0
164,122,12,20
165,109,1,1
166,118,10,17

