vertex id,originalDegree,degreeDelete,average,terminalClique
0,2,2,2,223
1,2,1,2,223
2,2,2,2,223
3,2,1,2,223
4,2,2,2,223
5,2,1,2,223
6,2,2,2,223
7,2,1,2,223
8,2,2,2,223
9,2,1,2,223
10,2,2,2,223
11,2,1,2,223
12,2,2,2,223
13,2,1,2,223
14,2,2,2,223
15,2,1,2,223
16,2,2,2,223
17,2,1,2,223
18,2,2,2,223
19,2,1,2,223
20,2,2,2,223
21,2,1,2,223
22,2,2,2,223
23,2,1,2,223
24,2,2,2,223
25,2,1,2,223
26,2,2,2,223
27,2,1,2,223
28,2,2,2,223
29,2,1,2,223
30,2,2,2,223
31,2,1,2,223
32,2,2,2,223
33,2,1,2,223
34,2,2,2,223
35,2,1,2,223
36,2,2,2,223
37,2,1,2,223
38,2,2,2,223
39,2,1,2,223
40,2,2,2,223
41,2,1,2,223
42,2,2,2,223
43,2,1,2,223
44,2,2,2,223
45,2,1,2,223
46,2,2,2,223
47,2,1,2,223
48,2,2,2,223
49,2,1,2,223
50,2,2,2,223
51,2,1,2,223
52,2,2,2,223
53,2,1,2,223
54,2,2,2,223
55,2,1,2,223
56,2,2,2,223
57,2,1,2,223
58,2,2,2,223
59,2,1,2,223
60,2,2,2,223
61,2,1,2,223
62,2,2,2,223
63,2,1,2,223
64,2,2,2,223
65,2,1,2,223
66,2,2,2,223
67,2,1,2,223
68,2,2,2,223
69,2,1,2,223
70,2,2,2,223
71,2,1,2,223
72,2,2,2,223
73,2,1,2,223
74,2,2,2,223
75,2,1,2,223
76,2,2,2,223
77,2,1,2,223
78,2,2,2,223
79,2,1,2,223
80,2,2,2,223
81,2,1,2,223
82,2,2,2,223
83,2,1,2,223
84,2,2,2,223
85,2,1,2,223
86,2,2,2,223
87,2,1,2,223
88,2,2,2,223
89,2,1,2,223
90,2,2,2,223
91,2,1,2,223
92,2,2,2,223
93,2,1,2,223
94,2,2,2,223
95,2,1,2,223
96,2,2,2,223
97,2,1,2,223
98,2,2,2,223
99,2,1,2,223
100,2,2,2,223
101,2,1,2,223
102,2,2,2,223
103,2,1,2,223
104,2,2,2,223
105,2,1,2,223
106,2,2,2,223
107,2,1,2,223
108,2,2,2,223
109,2,1,2,223
110,2,2,2,223
111,2,1,2,223
112,2,2,2,223
113,2,1,2,223
114,2,2,2,223
115,2,1,2,223
116,2,2,2,223
117,2,1,2,223
118,2,2,2,223
119,2,1,2,223
120,2,2,2,223
121,2,1,2,223
122,2,2,2,223
123,2,1,2,223
124,2,2,2,223
125,2,1,2,223
126,2,2,2,223
127,2,1,2,223
128,2,2,2,223
129,2,1,2,223
130,2,2,2,223
131,2,1,2,223
132,2,2,2,223
133,2,1,2,223
134,2,2,2,223
135,2,1,2,223
136,2,2,2,223
137,2,1,2,223
138,2,2,2,223
139,2,1,2,223
140,2,2,2,223
141,2,1,2,223
142,2,2,2,223
143,2,1,2,223
144,2,2,2,223
145,2,1,2,223
146,2,2,2,223
147,2,1,2,223
148,2,1,2,223
149,2,1,2,223
150,2,1,2,223
151,2,1,2,223
152,2,1,2,223
153,2,1,2,223
154,2,1,2,223
155,2,1,2,223
156,2,1,2,223
157,2,1,2,223
158,2,1,2,223
159,2,1,2,223
160,2,1,2,223
161,2,1,2,223
162,2,1,2,223
163,2,1,2,223
164,2,1,2,223
165,2,1,2,223
166,2,1,2,223
167,2,1,2,223
168,2,1,2,223
169,2,1,2,223
170,2,1,2,223
171,2,1,2,223
172,2,1,2,223
173,2,1,2,223
174,2,1,2,223
175,2,1,2,223
176,2,1,2,223
177,2,1,2,223
178,2,1,2,223
179,2,1,2,223
180,2,1,2,223
181,2,1,2,223
182,2,1,2,223
183,2,1,2,223
184,2,1,2,223
185,2,1,2,223
186,2,1,2,223
187,2,1,2,223
188,2,1,2,223
189,2,1,2,223
190,2,1,2,223
191,2,1,2,223
192,2,1,2,223
193,2,1,2,223
194,2,1,2,223
195,2,1,2,223
196,2,1,2,223
197,2,1,2,223
198,2,1,2,223
199,2,1,2,223
200,2,1,2,223
201,2,1,2,223
202,2,1,2,223
203,2,1,2,223
204,2,1,2,223
205,2,1,2,223
206,2,1,2,223
207,2,1,2,223
208,2,1,2,223
209,2,1,2,223
210,2,1,2,223
211,2,1,2,223
212,2,1,2,223
213,2,1,2,223
214,2,1,2,223
215,2,1,2,223
216,2,1,2,223
217,2,1,2,223
218,2,1,2,223
219,2,1,2,223
220,2,1,2,223
221,2,1,2,223
222,2,1,2,223

