vertex id,originalDegree,degreeDelete,average,terminalClique
0,2,2,2,454
1,2,1,2,454
2,2,2,2,454
3,2,1,2,454
4,2,2,2,454
5,2,1,2,454
6,2,2,2,454
7,2,1,2,454
8,2,2,2,454
9,2,1,2,454
10,2,2,2,454
11,2,1,2,454
12,2,2,2,454
13,2,1,2,454
14,2,2,2,454
15,2,1,2,454
16,2,2,2,454
17,2,1,2,454
18,2,2,2,454
19,2,1,2,454
20,2,2,2,454
21,2,1,2,454
22,2,2,2,454
23,2,1,2,454
24,2,2,2,454
25,2,1,2,454
26,2,2,2,454
27,2,1,2,454
28,2,2,2,454
29,2,1,2,454
30,2,2,2,454
31,2,1,2,454
32,2,2,2,454
33,2,1,2,454
34,2,2,2,454
35,2,1,2,454
36,2,2,2,454
37,2,1,2,454
38,2,2,2,454
39,2,1,2,454
40,2,2,2,454
41,2,1,2,454
42,2,2,2,454
43,2,1,2,454
44,2,2,2,454
45,2,1,2,454
46,2,2,2,454
47,2,1,2,454
48,2,2,2,454
49,2,1,2,454
50,2,2,2,454
51,2,1,2,454
52,2,2,2,454
53,2,1,2,454
54,2,2,2,454
55,2,1,2,454
56,2,2,2,454
57,2,1,2,454
58,2,2,2,454
59,2,1,2,454
60,2,2,2,454
61,2,1,2,454
62,2,2,2,454
63,2,1,2,454
64,2,2,2,454
65,2,1,2,454
66,2,2,2,454
67,2,1,2,454
68,2,2,2,454
69,2,1,2,454
70,2,2,2,454
71,2,1,2,454
72,2,2,2,454
73,2,1,2,454
74,2,2,2,454
75,2,1,2,454
76,2,2,2,454
77,2,1,2,454
78,2,2,2,454
79,2,1,2,454
80,2,2,2,454
81,2,1,2,454
82,2,2,2,454
83,2,1,2,454
84,2,2,2,454
85,2,1,2,454
86,2,2,2,454
87,2,1,2,454
88,2,2,2,454
89,2,1,2,454
90,2,2,2,454
91,2,1,2,454
92,2,2,2,454
93,2,1,2,454
94,2,2,2,454
95,2,1,2,454
96,2,2,2,454
97,2,1,2,454
98,2,2,2,454
99,2,1,2,454
100,2,2,2,454
101,2,1,2,454
102,2,2,2,454
103,2,1,2,454
104,2,2,2,454
105,2,1,2,454
106,2,2,2,454
107,2,1,2,454
108,2,2,2,454
109,2,1,2,454
110,2,2,2,454
111,2,1,2,454
112,2,2,2,454
113,2,1,2,454
114,2,2,2,454
115,2,1,2,454
116,2,2,2,454
117,2,1,2,454
118,2,2,2,454
119,2,1,2,454
120,2,2,2,454
121,2,1,2,454
122,2,2,2,454
123,2,1,2,454
124,2,2,2,454
125,2,1,2,454
126,2,2,2,454
127,2,1,2,454
128,2,2,2,454
129,2,1,2,454
130,2,2,2,454
131,2,1,2,454
132,2,2,2,454
133,2,1,2,454
134,2,2,2,454
135,2,1,2,454
136,2,2,2,454
137,2,1,2,454
138,2,2,2,454
139,2,1,2,454
140,2,2,2,454
141,2,1,2,454
142,2,2,2,454
143,2,1,2,454
144,2,2,2,454
145,2,1,2,454
146,2,2,2,454
147,2,1,2,454
148,2,2,2,454
149,2,1,2,454
150,2,2,2,454
151,2,1,2,454
152,2,2,2,454
153,2,1,2,454
154,2,2,2,454
155,2,1,2,454
156,2,2,2,454
157,2,1,2,454
158,2,2,2,454
159,2,1,2,454
160,2,2,2,454
161,2,1,2,454
162,2,2,2,454
163,2,1,2,454
164,2,2,2,454
165,2,1,2,454
166,2,2,2,454
167,2,1,2,454
168,2,2,2,454
169,2,1,2,454
170,2,2,2,454
171,2,1,2,454
172,2,2,2,454
173,2,1,2,454
174,2,2,2,454
175,2,1,2,454
176,2,2,2,454
177,2,1,2,454
178,2,2,2,454
179,2,1,2,454
180,2,2,2,454
181,2,1,2,454
182,2,2,2,454
183,2,1,2,454
184,2,2,2,454
185,2,1,2,454
186,2,2,2,454
187,2,1,2,454
188,2,2,2,454
189,2,1,2,454
190,2,2,2,454
191,2,1,2,454
192,2,2,2,454
193,2,1,2,454
194,2,2,2,454
195,2,1,2,454
196,2,2,2,454
197,2,1,2,454
198,2,2,2,454
199,2,1,2,454
200,2,2,2,454
201,2,1,2,454
202,2,2,2,454
203,2,1,2,454
204,2,2,2,454
205,2,1,2,454
206,2,2,2,454
207,2,1,2,454
208,2,2,2,454
209,2,1,2,454
210,2,2,2,454
211,2,1,2,454
212,2,2,2,454
213,2,1,2,454
214,2,2,2,454
215,2,1,2,454
216,2,2,2,454
217,2,1,2,454
218,2,2,2,454
219,2,1,2,454
220,2,2,2,454
221,2,1,2,454
222,2,2,2,454
223,2,1,2,454
224,2,2,2,454
225,2,1,2,454
226,2,2,2,454
227,2,1,2,454
228,2,2,2,454
229,2,1,2,454
230,2,2,2,454
231,2,1,2,454
232,2,2,2,454
233,2,1,2,454
234,2,2,2,454
235,2,1,2,454
236,2,2,2,454
237,2,1,2,454
238,2,2,2,454
239,2,1,2,454
240,2,2,2,454
241,2,1,2,454
242,2,2,2,454
243,2,1,2,454
244,2,2,2,454
245,2,1,2,454
246,2,2,2,454
247,2,1,2,454
248,2,2,2,454
249,2,1,2,454
250,2,2,2,454
251,2,1,2,454
252,2,2,2,454
253,2,1,2,454
254,2,2,2,454
255,2,1,2,454
256,2,2,2,454
257,2,1,2,454
258,2,2,2,454
259,2,1,2,454
260,2,2,2,454
261,2,1,2,454
262,2,2,2,454
263,2,1,2,454
264,2,2,2,454
265,2,1,2,454
266,2,2,2,454
267,2,1,2,454
268,2,2,2,454
269,2,1,2,454
270,2,2,2,454
271,2,1,2,454
272,2,2,2,454
273,2,1,2,454
274,2,2,2,454
275,2,1,2,454
276,2,2,2,454
277,2,1,2,454
278,2,2,2,454
279,2,1,2,454
280,2,2,2,454
281,2,1,2,454
282,2,2,2,454
283,2,1,2,454
284,2,2,2,454
285,2,1,2,454
286,2,2,2,454
287,2,1,2,454
288,2,2,2,454
289,2,1,2,454
290,2,2,2,454
291,2,1,2,454
292,2,2,2,454
293,2,1,2,454
294,2,2,2,454
295,2,1,2,454
296,2,2,2,454
297,2,1,2,454
298,2,2,2,454
299,2,1,2,454
300,2,2,2,454
301,2,1,2,454
302,2,1,2,454
303,2,1,2,454
304,2,1,2,454
305,2,1,2,454
306,2,1,2,454
307,2,1,2,454
308,2,1,2,454
309,2,1,2,454
310,2,1,2,454
311,2,1,2,454
312,2,1,2,454
313,2,1,2,454
314,2,1,2,454
315,2,1,2,454
316,2,1,2,454
317,2,1,2,454
318,2,1,2,454
319,2,1,2,454
320,2,1,2,454
321,2,1,2,454
322,2,1,2,454
323,2,1,2,454
324,2,1,2,454
325,2,1,2,454
326,2,1,2,454
327,2,1,2,454
328,2,1,2,454
329,2,1,2,454
330,2,1,2,454
331,2,1,2,454
332,2,1,2,454
333,2,1,2,454
334,2,1,2,454
335,2,1,2,454
336,2,1,2,454
337,2,1,2,454
338,2,1,2,454
339,2,1,2,454
340,2,1,2,454
341,2,1,2,454
342,2,1,2,454
343,2,1,2,454
344,2,1,2,454
345,2,1,2,454
346,2,1,2,454
347,2,1,2,454
348,2,1,2,454
349,2,1,2,454
350,2,1,2,454
351,2,1,2,454
352,2,1,2,454
353,2,1,2,454
354,2,1,2,454
355,2,1,2,454
356,2,1,2,454
357,2,1,2,454
358,2,1,2,454
359,2,1,2,454
360,2,1,2,454
361,2,1,2,454
362,2,1,2,454
363,2,1,2,454
364,2,1,2,454
365,2,1,2,454
366,2,1,2,454
367,2,1,2,454
368,2,1,2,454
369,2,1,2,454
370,2,1,2,454
371,2,1,2,454
372,2,1,2,454
373,2,1,2,454
374,2,1,2,454
375,2,1,2,454
376,2,1,2,454
377,2,1,2,454
378,2,1,2,454
379,2,1,2,454
380,2,1,2,454
381,2,1,2,454
382,2,1,2,454
383,2,1,2,454
384,2,1,2,454
385,2,1,2,454
386,2,1,2,454
387,2,1,2,454
388,2,1,2,454
389,2,1,2,454
390,2,1,2,454
391,2,1,2,454
392,2,1,2,454
393,2,1,2,454
394,2,1,2,454
395,2,1,2,454
396,2,1,2,454
397,2,1,2,454
398,2,1,2,454
399,2,1,2,454
400,2,1,2,454
401,2,1,2,454
402,2,1,2,454
403,2,1,2,454
404,2,1,2,454
405,2,1,2,454
406,2,1,2,454
407,2,1,2,454
408,2,1,2,454
409,2,1,2,454
410,2,1,2,454
411,2,1,2,454
412,2,1,2,454
413,2,1,2,454
414,2,1,2,454
415,2,1,2,454
416,2,1,2,454
417,2,1,2,454
418,2,1,2,454
419,2,1,2,454
420,2,1,2,454
421,2,1,2,454
422,2,1,2,454
423,2,1,2,454
424,2,1,2,454
425,2,1,2,454
426,2,1,2,454
427,2,1,2,454
428,2,1,2,454
429,2,1,2,454
430,2,1,2,454
431,2,1,2,454
432,2,1,2,454
433,2,1,2,454
434,2,1,2,454
435,2,1,2,454
436,2,1,2,454
437,2,1,2,454
438,2,1,2,454
439,2,1,2,454
440,2,1,2,454
441,2,1,2,454
442,2,1,2,454
443,2,1,2,454
444,2,1,2,454
445,2,1,2,454
446,2,1,2,454
447,2,1,2,454
448,2,1,2,454
449,2,1,2,454
450,2,1,2,454
451,2,1,2,454
452,2,1,2,454
453,2,1,2,454

