vertex id,originalDegree,degreeDelete,average,terminalClique
0,2,2,2,399
1,2,1,2,399
2,2,2,2,399
3,2,1,2,399
4,2,2,2,399
5,2,1,2,399
6,2,2,2,399
7,2,1,2,399
8,2,2,2,399
9,2,1,2,399
10,2,2,2,399
11,2,1,2,399
12,2,2,2,399
13,2,1,2,399
14,2,2,2,399
15,2,1,2,399
16,2,2,2,399
17,2,1,2,399
18,2,2,2,399
19,2,1,2,399
20,2,2,2,399
21,2,1,2,399
22,2,2,2,399
23,2,1,2,399
24,2,2,2,399
25,2,1,2,399
26,2,2,2,399
27,2,1,2,399
28,2,2,2,399
29,2,1,2,399
30,2,2,2,399
31,2,1,2,399
32,2,2,2,399
33,2,1,2,399
34,2,2,2,399
35,2,1,2,399
36,2,2,2,399
37,2,1,2,399
38,2,2,2,399
39,2,1,2,399
40,2,2,2,399
41,2,1,2,399
42,2,2,2,399
43,2,1,2,399
44,2,2,2,399
45,2,1,2,399
46,2,2,2,399
47,2,1,2,399
48,2,2,2,399
49,2,1,2,399
50,2,2,2,399
51,2,1,2,399
52,2,2,2,399
53,2,1,2,399
54,2,2,2,399
55,2,1,2,399
56,2,2,2,399
57,2,1,2,399
58,2,2,2,399
59,2,1,2,399
60,2,2,2,399
61,2,1,2,399
62,2,2,2,399
63,2,1,2,399
64,2,2,2,399
65,2,1,2,399
66,2,2,2,399
67,2,1,2,399
68,2,2,2,399
69,2,1,2,399
70,2,2,2,399
71,2,1,2,399
72,2,2,2,399
73,2,1,2,399
74,2,2,2,399
75,2,1,2,399
76,2,2,2,399
77,2,1,2,399
78,2,2,2,399
79,2,1,2,399
80,2,2,2,399
81,2,1,2,399
82,2,2,2,399
83,2,1,2,399
84,2,2,2,399
85,2,1,2,399
86,2,2,2,399
87,2,1,2,399
88,2,2,2,399
89,2,1,2,399
90,2,2,2,399
91,2,1,2,399
92,2,2,2,399
93,2,1,2,399
94,2,2,2,399
95,2,1,2,399
96,2,2,2,399
97,2,1,2,399
98,2,2,2,399
99,2,1,2,399
100,2,2,2,399
101,2,1,2,399
102,2,2,2,399
103,2,1,2,399
104,2,2,2,399
105,2,1,2,399
106,2,2,2,399
107,2,1,2,399
108,2,2,2,399
109,2,1,2,399
110,2,2,2,399
111,2,1,2,399
112,2,2,2,399
113,2,1,2,399
114,2,2,2,399
115,2,1,2,399
116,2,2,2,399
117,2,1,2,399
118,2,2,2,399
119,2,1,2,399
120,2,2,2,399
121,2,1,2,399
122,2,2,2,399
123,2,1,2,399
124,2,2,2,399
125,2,1,2,399
126,2,2,2,399
127,2,1,2,399
128,2,2,2,399
129,2,1,2,399
130,2,2,2,399
131,2,1,2,399
132,2,2,2,399
133,2,1,2,399
134,2,2,2,399
135,2,1,2,399
136,2,2,2,399
137,2,1,2,399
138,2,2,2,399
139,2,1,2,399
140,2,2,2,399
141,2,1,2,399
142,2,2,2,399
143,2,1,2,399
144,2,2,2,399
145,2,1,2,399
146,2,2,2,399
147,2,1,2,399
148,2,2,2,399
149,2,1,2,399
150,2,2,2,399
151,2,1,2,399
152,2,2,2,399
153,2,1,2,399
154,2,2,2,399
155,2,1,2,399
156,2,2,2,399
157,2,1,2,399
158,2,2,2,399
159,2,1,2,399
160,2,2,2,399
161,2,1,2,399
162,2,2,2,399
163,2,1,2,399
164,2,2,2,399
165,2,1,2,399
166,2,2,2,399
167,2,1,2,399
168,2,2,2,399
169,2,1,2,399
170,2,2,2,399
171,2,1,2,399
172,2,2,2,399
173,2,1,2,399
174,2,2,2,399
175,2,1,2,399
176,2,2,2,399
177,2,1,2,399
178,2,2,2,399
179,2,1,2,399
180,2,2,2,399
181,2,1,2,399
182,2,2,2,399
183,2,1,2,399
184,2,2,2,399
185,2,1,2,399
186,2,2,2,399
187,2,1,2,399
188,2,2,2,399
189,2,1,2,399
190,2,2,2,399
191,2,1,2,399
192,2,2,2,399
193,2,1,2,399
194,2,2,2,399
195,2,1,2,399
196,2,2,2,399
197,2,1,2,399
198,2,2,2,399
199,2,1,2,399
200,2,2,2,399
201,2,1,2,399
202,2,2,2,399
203,2,1,2,399
204,2,2,2,399
205,2,1,2,399
206,2,2,2,399
207,2,1,2,399
208,2,2,2,399
209,2,1,2,399
210,2,2,2,399
211,2,1,2,399
212,2,2,2,399
213,2,1,2,399
214,2,2,2,399
215,2,1,2,399
216,2,2,2,399
217,2,1,2,399
218,2,2,2,399
219,2,1,2,399
220,2,2,2,399
221,2,1,2,399
222,2,2,2,399
223,2,1,2,399
224,2,2,2,399
225,2,1,2,399
226,2,2,2,399
227,2,1,2,399
228,2,2,2,399
229,2,1,2,399
230,2,2,2,399
231,2,1,2,399
232,2,2,2,399
233,2,1,2,399
234,2,2,2,399
235,2,1,2,399
236,2,2,2,399
237,2,1,2,399
238,2,2,2,399
239,2,1,2,399
240,2,2,2,399
241,2,1,2,399
242,2,2,2,399
243,2,1,2,399
244,2,2,2,399
245,2,1,2,399
246,2,2,2,399
247,2,1,2,399
248,2,2,2,399
249,2,1,2,399
250,2,2,2,399
251,2,1,2,399
252,2,2,2,399
253,2,1,2,399
254,2,2,2,399
255,2,1,2,399
256,2,2,2,399
257,2,1,2,399
258,2,2,2,399
259,2,1,2,399
260,2,2,2,399
261,2,1,2,399
262,2,2,2,399
263,2,1,2,399
264,2,2,2,399
265,2,1,2,399
266,2,1,2,399
267,2,1,2,399
268,2,1,2,399
269,2,1,2,399
270,2,1,2,399
271,2,1,2,399
272,2,1,2,399
273,2,1,2,399
274,2,1,2,399
275,2,1,2,399
276,2,1,2,399
277,2,1,2,399
278,2,1,2,399
279,2,1,2,399
280,2,1,2,399
281,2,1,2,399
282,2,1,2,399
283,2,1,2,399
284,2,1,2,399
285,2,1,2,399
286,2,1,2,399
287,2,1,2,399
288,2,1,2,399
289,2,1,2,399
290,2,1,2,399
291,2,1,2,399
292,2,1,2,399
293,2,1,2,399
294,2,1,2,399
295,2,1,2,399
296,2,1,2,399
297,2,1,2,399
298,2,1,2,399
299,2,1,2,399
300,2,1,2,399
301,2,1,2,399
