vertex id,originalDegree,degreeDelete,average,
0,425,0,395
1,428,0,395
2,431,0,395
3,432,0,395
4,430,0,395
5,427,0,395
6,426,0,395
7,427,0,395
8,430,0,395
9,426,0,395
10,433,0,395
11,430,0,395
12,430,0,395
13,432,0,395
14,428,0,395
15,427,0,395
16,430,0,395
17,428,0,395
18,428,0,395
19,430,0,395
20,429,0,395
21,424,0,395
22,427,0,395
23,431,0,395
24,434,0,395
25,429,0,395
26,429,0,395
27,424,0,395
28,427,0,395
29,433,0,395
30,429,0,395
31,429,0,395
32,427,0,395
33,436,0,395
34,430,0,395
35,427,0,395
36,430,0,395
37,429,0,395
38,430,0,395
39,429,0,395
40,434,0,395
41,433,0,395
42,424,0,395
43,432,0,395
44,430,0,395
45,432,0,395
46,427,0,395
47,423,0,395
48,427,0,395
49,428,0,395
50,426,0,395
51,425,0,395
52,430,0,395
53,424,0,395
54,429,0,395
55,428,0,395
56,426,0,395
57,429,0,395
58,427,0,395
59,425,0,395
60,428,0,395
61,425,0,395
62,427,0,395
63,431,0,395
64,425,0,395
65,430,0,395
66,426,0,395
67,429,0,395
68,423,0,395
69,430,0,395
70,424,0,395
71,427,0,395
72,425,0,395
73,424,0,395
74,425,0,395
75,426,0,395
76,425,0,395
77,428,0,395
78,426,0,395
79,425,0,395
80,426,0,395
81,425,0,395
82,429,0,395
83,428,0,395
84,424,0,395
85,432,0,395
86,431,0,395
87,428,0,395
88,428,0,395
89,427,0,395
90,427,0,395
91,427,0,395
92,425,0,395
93,426,0,395
94,426,0,395
95,429,0,395
96,428,0,395
97,424,0,395
98,430,0,395
99,427,0,395
100,426,0,395
101,423,0,395
102,425,0,395
103,429,0,395
104,422,0,395
105,428,0,395
106,430,0,395
107,423,0,395
108,427,0,395
109,429,0,395
110,425,0,395
111,424,0,395
112,425,0,395
113,424,0,395
114,428,0,395
115,424,0,395
116,425,0,395
117,431,0,395
118,425,0,395
119,431,0,395
120,427,0,395
121,425,0,395
122,426,0,395
123,426,0,395
124,429,0,395
125,429,0,395
126,427,0,395
127,429,0,395
128,429,0,395
129,425,0,395
130,428,0,395
131,420,0,395
132,421,0,395
133,429,0,395
134,426,0,395
135,425,0,395
136,426,0,395
137,425,0,395
138,426,0,395
139,428,0,395
140,423,0,395
141,424,0,395
142,424,0,395
143,429,0,395
144,427,0,395
145,423,0,395
146,427,0,395
147,428,0,395
148,428,0,395
149,424,0,395
150,426,0,395
151,428,0,395
152,426,0,395
153,422,0,395
154,424,0,395
155,425,0,395
156,425,0,395
157,427,0,395
158,429,0,395
