vertex id,originalDegree,color,orderColored
0,135,84,63
1,135,130,7
2,137,38,117
3,136,29,125
4,136,6,152
5,137,2,159
6,137,23,134
7,137,137,0
8,140,132,9
9,143,41,115
10,142,119,29
11,145,35,123
12,144,101,49
13,138,79,72
14,144,74,80
15,140,108,38
16,146,99,53
17,144,86,65
18,150,77,79
19,147,112,40
20,152,89,68
21,150,108,48
22,155,17,142
23,151,63,92
24,149,48,108
25,148,18,140
26,152,48,111
27,152,54,106
28,151,121,34
29,157,123,39
30,152,116,41
31,151,106,51
32,155,59,103
33,158,68,93
34,156,93,70
35,155,126,35
36,154,33,126
37,157,89,73
38,156,45,114
39,158,74,88
40,158,19,141
41,156,75,86
42,157,26,135
43,156,115,46
44,159,93,71
45,158,87,76
46,160,41,121
47,158,153,6
48,159,39,122
49,160,111,52
50,158,15,145
51,156,83,78
52,158,48,113
53,160,65,98
54,160,52,112
55,160,156,5
56,158,95,67
57,154,51,110
58,159,44,116
59,159,144,19
60,156,96,64
61,159,63,99
62,160,150,11
63,158,104,59
64,157,14,147
65,160,58,105
66,159,90,75
67,158,80,82
68,159,140,25
69,159,37,124
70,159,76,87
71,159,9,151
72,159,17,143
73,160,25,137
74,160,7,153
75,160,73,91
76,159,108,57
77,158,151,8
78,159,148,14
79,160,147,16
80,159,22,139
81,159,134,31
82,158,155,4
83,159,0,160
84,159,137,26
85,159,61,100
86,158,5,156
87,160,70,94
88,159,24,138
89,160,134,32
90,160,142,24
91,159,106,58
92,158,32,129
93,158,57,104
94,157,77,84
95,159,56,107
96,157,103,60
97,159,136,27
98,158,30,131
99,160,29,133
100,156,41,119
101,154,153,1
102,160,61,101
103,158,149,10
104,159,80,83
105,157,101,61
106,159,120,43
107,158,141,22
108,160,42,120
109,159,33,128
110,159,78,85
111,158,12,149
112,159,132,33
113,157,115,47
114,158,120,42
115,156,80,81
116,157,145,15
117,154,30,130
118,157,117,44
119,154,96,62
120,156,88,74
121,154,123,36
122,153,138,18
123,152,5,154
124,149,120,37
125,150,9,150
126,152,10,148
127,150,148,3
128,149,3,158
129,147,32,127
130,145,55,97
131,144,25,132
132,146,132,21
133,141,57,95
134,145,77,77
135,139,63,90
136,138,42,109
137,139,100,50
138,136,92,55
139,131,87,56
140,132,99,45
141,132,120,17
142,131,121,12
143,131,14,144
144,128,108,28
145,124,115,13
146,126,18,136
147,125,56,89
148,120,43,102
149,123,75,69
150,115,2,157
151,113,93,30
152,106,46,96
153,109,10,146
154,108,107,2
155,103,2,155
156,102,70,54
157,85,21,118
158,74,64,20
159,39,26,66
160,80,69,23

