vertex id,originalDegree,color,orderColored
0,242,149,109
1,243,241,2
2,241,119,135
3,237,55,209
4,239,223,18
5,242,144,113
6,242,223,21
7,239,120,138
8,242,160,99
9,248,199,58
10,241,182,65
11,246,125,134
12,242,28,243
13,250,182,79
14,246,65,199
15,242,200,52
16,247,204,51
17,251,157,106
18,251,46,224
19,242,96,164
20,249,63,204
21,246,127,131
22,251,159,102
23,254,222,35
24,259,232,30
25,258,231,31
26,253,193,66
27,259,1,274
28,258,250,8
29,256,202,61
30,261,142,125
31,259,7,265
32,261,84,183
33,258,39,231
34,256,232,28
35,265,151,121
36,264,233,34
37,264,116,152
38,265,73,201
39,265,151,119
40,263,196,74
41,268,132,139
42,268,201,73
43,268,59,214
44,266,212,60
45,271,16,257
46,267,96,176
47,269,81,193
48,267,132,141
49,268,199,75
50,270,257,14
51,268,239,32
52,271,91,184
53,270,151,122
54,269,169,103
55,270,270,1
56,270,237,37
57,272,16,258
58,268,143,128
59,266,128,143
60,270,146,126
61,270,187,89
62,270,105,168
63,271,129,144
64,271,145,129
65,271,195,81
66,268,101,173
67,273,29,245
68,270,189,87
69,272,166,110
70,268,139,132
71,270,236,38
72,274,226,55
73,272,168,108
74,271,71,205
75,273,269,5
76,271,159,116
77,272,105,170
78,269,113,160
79,273,191,86
80,272,210,67
81,273,262,12
82,270,234,42
83,272,164,112
84,273,68,208
85,271,39,234
86,271,121,151
87,272,25,250
88,272,242,33
89,271,143,130
90,272,37,237
91,271,127,146
92,274,33,241
93,273,142,133
94,272,232,46
95,272,67,207
96,273,77,198
97,272,87,189
98,273,201,78
99,274,228,53
100,271,101,174
101,274,116,162
102,272,152,123
103,273,60,215
104,272,33,240
105,274,48,226
106,268,27,246
107,272,184,93
108,273,223,56
109,273,267,6
110,273,234,45
111,273,73,203
112,273,90,187
113,273,21,254
114,274,100,178
115,273,216,62
116,273,20,255
117,271,268,3
118,273,209,69
119,273,85,191
120,272,135,140
121,272,154,120
122,273,202,77
123,273,139,136
124,273,162,115
125,274,41,233
126,272,162,114
127,273,69,206
128,272,35,238
129,270,217,59
130,270,244,29
131,273,34,239
132,274,113,165
133,273,111,166
134,272,129,145
135,273,182,97
136,273,87,190
137,273,38,236
138,272,147,127
139,273,263,11
140,271,79,196
141,274,65,211
142,271,53,220
143,272,49,225
144,273,114,163
145,273,193,84
146,271,178,98
147,273,58,217
148,273,8,267
149,274,111,167
150,274,262,13
151,272,56,219
152,273,170,107
153,273,124,150
154,273,121,153
155,273,42,232
156,273,177,101
157,274,83,194
158,274,267,7
159,272,12,262
160,274,91,186
161,274,129,147
162,272,126,148
163,272,91,185
164,273,102,175
165,273,107,169
166,273,105,172
167,270,235,40
168,272,118,159
169,272,254,19
170,270,251,20
171,272,38,235
172,272,263,10
173,272,171,105
174,273,235,44
175,274,46,228
176,270,3,272
177,269,42,230
178,273,214,64
179,274,228,54
180,273,183,94
181,271,72,202
182,273,232,47
183,271,96,181
184,271,194,82
185,273,14,260
186,272,150,124
187,273,22,253
188,274,58,218
189,269,29,244
190,271,164,111
191,271,117,155
192,272,119,154
193,272,214,63
194,273,236,43
195,270,191,83
196,273,51,223
197,272,250,24
198,273,23,251
199,270,205,70
200,271,220,57
201,271,255,17
202,267,94,179
203,268,53,221
204,266,242,27
205,268,129,142
206,272,77,197
207,272,1,273
208,269,27,247
209,270,187,90
210,269,198,76
211,274,260,15
212,268,78,195
213,267,154,118
214,269,10,264
215,268,253,16
216,264,8,266
217,267,5,270
218,260,5,269
219,267,44,227
220,266,89,182
221,271,84,192
222,268,13,261
223,259,198,68
224,264,10,263
225,261,242,22
226,267,156,117
227,258,59,212
228,258,21,248
229,255,115,149
230,260,92,177
231,255,234,25
232,259,177,92
233,255,171,91
234,248,162,100
235,248,52,216
236,249,190,71
237,251,166,96
238,244,174,80
239,238,238,0
240,253,61,210
241,245,54,213
242,241,200,49
243,242,238,4
244,238,18,249
245,234,159,88
246,238,120,137
247,235,102,156
248,233,16,256
249,234,155,95
250,234,201,41
251,237,196,48
252,228,40,229
253,227,97,158
254,226,209,23
255,218,182,50
256,218,82,171
257,213,159,72
258,220,77,180
259,218,44,222
260,225,66,200
261,212,24,242
262,203,2,271
263,207,147,85
264,199,16,252
265,199,181,26
266,193,188,9
267,192,90,157
268,184,123,104
269,175,153,36
270,173,77,161
271,162,1,268
272,116,3,259
273,61,55,39
274,159,54,188

