vertex id,originalDegree,color,orderColored
0,182,182,214
1,186,135,292
2,186,0,0
3,184,1,425
4,181,2,424
5,185,152,275
6,184,138,290
7,184,137,288
8,188,3,423
9,186,4,422
10,191,5,421
11,188,157,272
12,191,140,287
13,190,140,285
14,186,6,420
15,189,7,419
16,196,8,418
17,197,143,284
18,198,9,417
19,195,10,416
20,192,145,282
21,193,11,415
22,201,150,281
23,195,148,279
24,196,12,414
25,199,13,413
26,197,14,412
27,205,154,278
28,200,153,276
29,198,15,411
30,200,16,410
31,202,152,277
32,202,157,273
33,202,17,409
34,204,18,408
35,201,155,274
36,207,19,407
37,205,20,406
38,209,21,405
39,204,22,404
40,205,160,270
41,206,23,403
42,208,24,402
43,205,25,401
44,207,26,400
45,209,27,399
46,210,28,398
47,205,29,397
48,211,30,396
49,210,31,395
50,209,32,394
51,210,33,393
52,208,34,392
53,210,35,391
54,207,36,390
55,208,37,389
56,210,38,388
57,205,39,387
58,209,40,386
59,210,167,269
60,207,173,262
61,212,41,385
62,210,42,384
63,208,43,383
64,209,44,382
65,208,170,265
66,208,45,381
67,210,46,380
68,212,47,379
69,211,49,378
70,209,49,377
71,211,51,376
72,208,51,375
73,208,52,374
74,209,53,373
75,212,55,372
76,210,56,371
77,209,57,370
78,210,57,369
79,210,58,368
80,210,59,367
81,211,60,366
82,208,61,365
83,212,63,364
84,211,64,363
85,212,65,362
86,211,65,361
87,211,66,360
88,211,67,359
89,212,69,358
90,212,70,357
91,211,70,356
92,210,72,355
93,211,73,354
94,212,74,353
95,210,74,352
96,212,76,351
97,209,76,350
98,211,77,349
99,210,78,348
100,210,79,347
101,212,81,346
102,212,82,345
103,209,82,344
104,210,83,343
105,211,84,342
106,212,86,341
107,212,87,340
108,211,87,339
109,211,88,338
110,210,89,337
111,209,90,336
112,211,91,335
113,212,94,334
114,212,95,333
115,211,95,332
116,211,96,331
117,210,97,330
118,210,98,329
119,209,98,328
120,211,100,327
121,211,102,326
122,210,102,325
123,210,102,324
124,211,104,323
125,210,105,322
126,210,106,321
127,211,107,320
128,211,108,319
129,211,109,318
130,210,110,317
131,211,113,316
132,210,113,315
133,209,113,314
134,209,115,313
135,211,116,312
136,210,118,311
137,210,118,310
138,211,120,309
139,210,119,308
140,210,167,267
141,209,121,307
142,210,122,306
143,210,124,305
144,209,123,304
145,209,125,303
146,210,126,302
147,209,127,301
148,209,127,300
149,211,131,299
150,210,131,298
151,210,132,297
152,208,151,280
153,206,139,289
154,212,134,296
155,210,166,268
156,209,134,295
157,209,133,294
158,209,149,283
159,209,138,291
160,209,163,271
161,208,135,293
162,205,143,286
163,211,177,264
164,206,179,260
165,207,172,263
166,205,182,259
167,203,180,256
168,207,180,258
169,206,187,255
170,200,161,266
171,205,182,257
172,200,185,253
173,200,174,261
174,199,184,252
175,198,182,251
176,196,186,249
177,202,184,254
178,190,177,250
179,189,181,241
180,196,189,247
181,183,172,248
182,188,181,246
183,186,182,242
184,179,176,243
185,182,179,238
186,183,179,245
187,177,174,240
188,183,177,244
189,174,174,234
190,175,171,239
191,176,175,236
192,173,173,232
193,175,173,237
194,172,171,233
195,165,165,228
196,173,170,235
197,165,164,229
198,164,164,230
199,167,165,231
200,161,161,227
201,159,159,226
202,159,159,225
203,149,149,223
204,152,152,224
205,141,141,221
206,144,144,222
207,137,137,220
208,134,134,219
209,123,123,218
210,92,92,216
211,48,48,215
212,112,112,217

