vertex id,originalDegree,color,orderColored
0,46,38,81
1,49,2,117
2,45,42,73
3,50,4,116
4,52,23,97
5,54,27,92
6,48,42,74
7,50,25,95
8,50,27,91
9,52,0,0
10,51,27,93
11,52,0,0
12,54,4,115
13,51,5,114
14,56,6,113
15,57,7,112
16,57,8,111
17,58,31,90
18,57,9,110
19,56,10,109
20,57,32,88
21,56,11,108
22,57,35,87
23,56,31,89
24,57,13,107
25,56,13,106
26,56,36,85
27,57,40,84
28,56,44,78
29,57,14,105
30,57,15,104
31,56,17,103
32,54,21,98
33,58,18,102
34,58,19,101
35,57,36,86
36,58,20,100
37,54,20,99
38,56,23,96
39,55,25,94
40,56,40,83
41,54,44,80
42,54,42,79
43,52,49,75
44,51,38,82
45,52,45,77
46,48,45,76
47,50,50,71
48,48,47,72
49,43,43,69
50,43,42,70
51,40,39,67
52,40,40,68
53,38,38,66
54,34,34,64
55,33,33,63
56,29,29,62
57,11,11,61
58,34,34,65

