vertex id,originalDegree,degreeDelete,average,
0,380,0,359
1,381,0,359
2,375,0,359
3,361,0,359
4,372,0,359
5,387,0,359
6,388,0,359
7,373,0,359
8,365,0,359
9,395,0,359
10,388,0,359
11,393,0,359
12,378,0,359
13,376,0,359
14,379,0,359
15,387,0,359
16,387,0,359
17,381,0,359
18,377,0,359
19,386,0,359
20,369,0,359
21,370,0,359
22,371,0,359
23,383,0,359
24,384,0,359
25,375,0,359
26,392,0,359
27,386,0,359
28,403,0,359
29,384,0,359
30,379,0,359
31,383,0,359
32,379,0,359
33,378,0,359
34,378,0,359
35,372,0,359
36,379,0,359
37,382,0,359
38,400,0,359
39,375,0,359
40,393,0,359
41,379,0,359
42,382,0,359
43,369,0,359
44,368,0,359
45,385,0,359
46,377,0,359
47,385,0,359
48,380,0,359
49,385,0,359
50,375,0,359
51,385,0,359
52,370,0,359
53,367,0,359
54,370,0,359
55,379,0,359
56,442,0,359
57,388,0,359
58,397,0,359
59,383,0,359
60,387,0,359
61,383,0,359
62,393,0,359
63,392,0,359
64,381,0,359
65,392,0,359
66,377,0,359
67,384,0,359
68,373,0,359
69,375,0,359
70,380,0,359
71,378,0,359
72,387,0,359
73,386,0,359
74,401,0,359
75,384,0,359
76,391,0,359
77,387,0,359
78,376,0,359
79,382,0,359
80,380,0,359
81,377,0,359
82,380,0,359
83,385,0,359
84,391,0,359
85,373,0,359
86,381,0,359
87,373,0,359
88,370,0,359
89,393,0,359
90,379,0,359
91,397,0,359
92,377,0,359
93,377,0,359
94,388,0,359
95,380,0,359
96,379,0,359
97,377,0,359
98,392,0,359
99,377,0,359
100,384,0,359
101,385,0,359
102,391,0,359
103,393,0,359
104,379,0,359
105,401,0,359
106,380,0,359
107,379,0,359
108,386,0,359
109,374,0,359
110,367,0,359
111,382,0,359
112,383,0,359
113,388,0,359
114,375,0,359
115,374,0,359
116,377,0,359
117,387,0,359
118,394,0,359
119,388,0,359
120,382,0,359
121,373,0,359
122,376,0,359
123,389,0,359
124,390,0,359
125,374,0,359
126,386,0,359
127,382,0,359
128,379,0,359
129,386,0,359
130,387,0,359
131,376,0,359
132,378,0,359
133,371,0,359
134,377,0,359
135,371,0,359
136,374,0,359
137,379,0,359
138,373,0,359
139,379,0,359
140,389,0,359
141,387,0,359
142,379,0,359
143,371,0,359
144,372,0,359
145,367,0,359
146,369,0,359
147,383,0,359
148,379,0,359
149,375,0,359
150,365,0,359
151,380,0,359
152,379,0,359
153,388,0,359
154,373,0,359
155,380,0,359
156,378,0,359
157,373,0,359
158,370,0,359
159,363,0,359
160,371,0,359
161,378,0,359
162,391,0,359
163,386,0,359
164,385,0,359
165,367,0,359
166,370,0,359
167,375,0,359
168,377,0,359
169,374,0,359
170,370,0,359
171,368,0,359
172,370,0,359
173,368,0,359
174,379,0,359
175,377,0,359
176,372,0,359
177,375,0,359
178,368,0,359
179,367,0,359
180,364,0,359
181,383,0,359
182,373,0,359
183,379,0,359
184,368,0,359
185,359,0,359
186,359,0,359
187,376,0,359
188,378,0,359
189,370,0,359
190,377,0,359
191,376,0,359
192,366,0,359
193,371,0,359
194,378,0,359
195,385,0,359
196,382,0,359
197,383,0,359
198,376,0,359
199,383,0,359
200,382,0,359
201,373,0,359
202,360,0,359
203,354,0,359
204,364,0,359
205,376,0,359
206,368,0,359
207,363,0,359
208,366,0,359
209,387,0,359
210,376,0,359
211,364,0,359
212,364,0,359
213,367,0,359
214,365,0,359
215,367,0,359
216,373,0,359
217,375,0,359
218,379,0,359
219,383,0,359
220,375,0,359
221,367,0,359
222,361,0,359
223,366,0,359
224,362,0,359
225,361,0,359
226,363,0,359
227,373,0,359
228,376,0,359
229,363,0,359
230,349,0,359
231,362,0,359
232,379,0,359
233,371,0,359
234,370,0,359
235,370,0,359
236,370,0,359
237,382,0,359
238,374,0,359
239,374,0,359
240,381,0,359
241,379,0,359
242,377,0,359
243,371,0,359
244,376,0,359
245,369,0,359
246,373,0,359
247,384,0,359
248,361,0,359
249,358,0,359
250,364,0,359
251,363,0,359
252,367,0,359
253,371,0,359
254,359,0,359
255,373,0,359
256,357,0,359
257,342,0,359
258,350,0,359
259,327,0,359
260,343,0,359
261,341,0,359
262,336,0,359
263,347,0,359
264,339,0,359
265,355,0,359
266,354,0,359
267,333,0,359
268,341,0,359
269,345,0,359
270,351,0,359
271,336,0,359
272,336,0,359
273,334,0,359
274,341,0,359
275,350,0,359
276,338,0,359
277,346,0,359
278,344,0,359
279,343,0,359
280,339,0,359
281,338,0,359
282,340,0,359
283,333,0,359
284,356,0,359
285,343,0,359
286,330,0,359
287,329,0,359
288,343,0,359
289,348,0,359
290,331,0,359
291,344,0,359
292,344,0,359
293,332,0,359
