vertex id,originalDegree,color,orderColored
0,60,51,9
1,59,39,20
2,59,40,19
3,59,41,18
4,60,52,8
5,60,53,7
6,60,54,6
7,59,42,17
8,60,55,5
9,59,43,16
10,57,28,29
11,58,31,27
12,59,44,15
13,61,58,3
14,58,32,26
15,59,45,14
16,58,33,25
17,60,56,4
18,59,46,13
19,61,59,2
20,62,61,1
21,62,62,0
22,59,47,12
23,59,48,11
24,55,20,35
25,54,14,40
26,56,24,32
27,56,25,31
28,59,49,10
29,58,34,24
30,54,15,39
31,55,21,34
32,54,16,38
33,55,22,33
34,58,35,23
35,57,29,28
36,58,36,22
37,54,17,37
38,54,18,36
39,58,37,21
40,53,10,44
41,53,11,43
42,51,8,46
43,53,12,42
44,53,13,41
45,56,27,30
46,52,8,45
47,50,7,47
48,49,6,48
49,44,2,53
50,47,4,50
51,47,5,49
52,44,2,52
53,41,1,55
54,44,4,51
55,42,2,54
56,40,1,56
57,31,0,58
58,26,0,59
59,25,0,60
60,20,0,61
61,11,0,62
62,7,0,64
63,7,0,63
64,3,0,65
65,35,0,57

