vertex id,originalDegree,color,orderColored
0,455,439,16
1,455,440,15
2,451,353,98
3,453,404,49
4,455,441,14
5,451,354,97
6,454,426,28
7,455,442,13
8,453,405,48
9,452,376,76
10,457,455,2
11,453,406,47
12,454,427,27
13,456,451,5
14,453,407,46
15,451,355,96
16,454,428,26
17,455,443,12
18,454,429,25
19,455,444,11
20,451,356,95
21,446,243,203
22,450,324,126
23,453,408,45
24,455,445,10
25,449,303,146
26,447,258,189
27,451,357,94
28,453,409,44
29,451,358,93
30,454,430,24
31,453,410,43
32,454,431,23
33,455,446,9
34,452,377,75
35,451,359,92
36,450,325,125
37,452,378,74
38,450,326,124
39,453,411,42
40,456,452,4
41,454,432,22
42,452,379,73
43,447,259,188
44,450,327,123
45,451,360,91
46,455,447,8
47,452,380,72
48,449,304,145
49,451,361,90
50,452,381,71
51,452,382,70
52,455,448,7
53,454,433,21
54,457,456,1
55,453,412,41
56,453,413,40
57,452,383,69
58,449,305,144
59,452,384,68
60,453,414,39
61,452,385,67
62,452,386,66
63,450,328,122
64,451,362,89
65,450,329,121
66,448,276,172
67,447,260,187
68,448,277,171
69,447,261,186
70,449,306,143
71,453,415,38
72,453,416,37
73,451,363,88
74,448,278,170
75,448,279,169
76,452,387,65
77,449,307,142
78,453,417,36
79,454,434,20
80,448,280,168
81,448,281,167
82,457,457,0
83,447,262,185
84,448,282,166
85,451,364,87
86,450,330,120
87,450,331,119
88,451,365,86
89,449,308,141
90,453,418,35
91,449,309,140
92,451,366,85
93,452,388,64
94,448,283,165
95,448,284,164
96,455,449,6
97,450,332,118
98,449,310,139
99,453,419,34
100,454,435,19
101,450,333,117
102,450,334,116
103,449,311,138
104,452,389,63
105,453,420,33
106,450,335,115
107,446,244,202
108,447,263,184
109,450,336,114
110,449,312,137
111,447,264,183
112,448,285,163
113,451,367,84
114,449,313,136
115,456,453,3
116,454,436,18
117,451,368,83
118,448,286,162
119,446,245,201
120,450,337,113
121,452,390,62
122,450,338,112
123,446,246,200
124,451,369,82
125,452,391,61
126,453,421,32
127,453,422,31
128,454,437,17
129,452,392,60
130,452,393,59
131,450,339,111
132,451,370,81
133,452,394,58
134,452,395,57
135,452,396,56
136,445,228,217
137,448,287,161
138,450,340,110
139,444,214,230
140,450,341,109
141,448,288,160
142,447,265,182
143,444,215,229
144,448,289,159
145,452,397,55
146,449,314,135
147,448,290,158
148,447,266,181
149,450,342,108
150,447,267,180
151,448,291,157
152,451,371,80
153,450,343,107
154,447,268,179
155,449,315,134
156,448,292,156
157,450,344,106
158,451,372,79
159,452,398,54
160,450,345,105
161,452,399,53
162,448,293,155
163,449,316,133
164,445,229,216
165,448,294,154
166,452,400,52
167,450,346,104
168,450,347,103
169,453,423,30
170,446,247,199
171,447,269,178
172,452,401,51
173,446,248,198
174,447,270,177
175,444,216,228
176,445,230,215
177,448,295,153
178,445,231,214
179,445,232,213
180,449,317,132
181,445,233,212
182,448,296,152
183,450,348,102
184,443,205,238
185,445,234,211
186,452,402,50
187,447,271,176
188,444,217,227
189,445,235,210
190,446,249,197
191,450,349,101
192,449,318,131
193,449,319,130
194,448,297,151
195,441,177,264
196,443,206,237
197,445,236,209
198,446,250,196
199,443,207,236
200,446,251,195
201,453,424,29
202,449,320,129
203,444,218,226
204,445,237,208
205,451,373,78
206,450,350,100
207,442,192,250
208,441,178,263
209,446,252,194
210,448,298,150
211,446,253,193
212,444,219,225
213,441,179,262
214,440,165,275
215,445,238,207
216,448,299,149
217,450,351,99
218,443,208,235
219,443,209,234
220,444,220,224
221,444,221,223
222,447,272,175
223,442,193,249
224,446,254,192
225,446,255,191
226,441,180,261
227,443,210,233
228,447,273,174
229,444,222,222
230,444,223,221
231,449,321,128
232,443,211,232
233,445,239,206
234,442,194,248
235,442,195,247
236,439,155,284
237,442,196,246
238,441,181,260
239,442,197,245
240,446,256,190
241,444,224,220
242,442,198,244
243,448,300,148
244,451,374,77
245,449,322,127
246,445,240,205
247,441,182,259
248,439,156,283
249,443,212,231
250,441,183,258
251,444,225,219
