4.292e-06
5.958e-06
8.791e-06
1.3125e-05
1.0834e-05
1.2625e-05
8.333e-06
1.1125e-05
3.667e-06
4.75e-06
7.375e-06
1.0708e-05
3.292e-06
4.75e-06
8.25e-06
1.05e-05
3.458e-06
7.25e-06
2.5416e-05
1.1292e-05
3.292e-06
6e-06
9.875e-06
1.2458e-05
3.208e-06
1.9e-05
8.959e-06
1.2083e-05
3.333e-06
5.625e-06
8.125e-06
1.2417e-05
3.167e-06
4.175e-05
8.416e-06
1.2125e-05
3.167e-06
6.041e-06
8.417e-06
0.000189625
3.666e-06
4.25e-06
3.833e-06
5.209e-06
3.083e-06
4.292e-06
5.292e-06
6.167e-06
3.417e-06
4.084e-06
5.084e-06
5.75e-06
2.958e-06
3.667e-06
3.875e-06
4.333e-06
2.917e-06
4.542e-06
4.958e-06
5.5e-06
2.875e-06
4.208e-06
7.292e-06
9.084e-06
2.375e-06
4.125e-06
6.959e-06
8.458e-06
1.4e-05
4.541e-06
6.875e-06
8.458e-06
2.916e-06
4.042e-06
7.333e-06
8.958e-06
2.667e-06
3.167e-06
6e-06
7.875e-06
2.833e-06
4.833e-06
6.667e-06
9.458e-06
2.333e-06
4.084e-06
5.167e-06
9.125e-06
2.375e-06
4.5e-06
5.459e-06
8.541e-06
2.667e-06
5.25e-06
6.084e-06
1.0708e-05
2.417e-06
4.792e-06
5.917e-06
8.209e-06
