vertex id,originalDegree,degreeDelete,average,
0,202,0,180
1,204,0,180
2,202,0,180
3,199,0,180
4,202,0,180
5,203,0,180
6,200,0,180
7,204,0,180
8,203,0,180
9,204,0,180
10,203,0,180
11,205,0,180
12,203,0,180
13,201,0,180
14,205,0,180
15,201,0,180
16,199,0,180
17,208,0,180
18,206,0,180
19,204,0,180
20,204,0,180
21,202,0,180
22,202,0,180
23,202,0,180
24,199,0,180
25,202,0,180
26,201,0,180
27,200,0,180
28,201,0,180
29,199,0,180
30,200,0,180
31,201,0,180
32,201,0,180
33,198,0,180
34,200,0,180
35,202,0,180
36,200,0,180
37,202,0,180
38,202,0,180
39,202,0,180
40,201,0,180
41,202,0,180
42,203,0,180
43,199,0,180
44,196,0,180
45,202,0,180
46,201,0,180
47,197,0,180
48,198,0,180
49,199,0,180
50,198,0,180
51,202,0,180
52,199,0,180
53,199,0,180
54,201,0,180
55,197,0,180
56,196,0,180
57,199,0,180
58,202,0,180
59,200,0,180
60,196,0,180
61,198,0,180
62,198,0,180
63,201,0,180
64,199,0,180
65,197,0,180
66,199,0,180
67,200,0,180
68,202,0,180
69,200,0,180
70,199,0,180
71,199,0,180
72,197,0,180
73,197,0,180
74,200,0,180
75,201,0,180
76,196,0,180
77,196,0,180
78,198,0,180
79,203,0,180
80,204,0,180
81,198,0,180
82,197,0,180
83,196,0,180
84,198,0,180
85,198,0,180
86,200,0,180
87,199,0,180
88,197,0,180
89,200,0,180
90,204,0,180
91,190,0,180
92,189,0,180
93,199,0,180
94,197,0,180
95,196,0,180
96,198,0,180
97,201,0,180
98,194,0,180
99,198,0,180
100,195,0,180
101,195,0,180
102,200,0,180
103,200,0,180
104,199,0,180
105,194,0,180
106,192,0,180
107,196,0,180
108,195,0,180
109,194,0,180
110,194,0,180
111,196,0,180
112,197,0,180
113,197,0,180
114,195,0,180
115,192,0,180
116,193,0,180
117,199,0,180
118,197,0,180
119,194,0,180
120,192,0,180
121,195,0,180
122,195,0,180
123,192,0,180
124,193,0,180
125,189,0,180
126,193,0,180
127,189,0,180
128,191,0,180
129,190,0,180
130,191,0,180
131,193,0,180
132,193,0,180
133,193,0,180
134,191,0,180
135,193,0,180
136,191,0,180
137,190,0,180
138,193,0,180
139,192,0,180
140,191,0,180
141,196,0,180
142,193,0,180
143,188,0,180
144,189,0,180
145,189,0,180
146,185,0,180
147,185,0,180
148,192,0,180
149,189,0,180
150,187,0,180
151,187,0,180
152,191,0,180
153,191,0,180
154,196,0,180
155,187,0,180
156,186,0,180
157,186,0,180
158,187,0,180
159,186,0,180
160,181,0,180
161,190,0,180
162,185,0,180
163,184,0,180
164,185,0,180
165,178,0,180
166,179,0,180
167,173,0,180
168,178,0,180
169,176,0,180
170,179,0,180
171,179,0,180
172,174,0,180
173,171,0,180
174,173,0,180
175,166,0,180
176,172,0,180
177,166,0,180
178,173,0,180
179,173,0,180
180,160,0,180
181,165,0,180
182,164,0,180
183,158,0,180
184,158,0,180
185,155,0,180
186,149,0,180
187,150,0,180
188,142,0,180
189,147,0,180
190,155,0,180
191,147,0,180
192,142,0,180
193,138,0,180
194,137,0,180
195,120,0,180
196,122,0,180
197,115,0,180
198,95,0,180
199,105,0,180
200,93,0,180
201,84,0,180
202,65,0,180
203,51,0,180
204,46,0,180
205,35,0,180
206,24,0,180
207,20,0,180
208,12,0,180
209,8,0,180
210,6,0,180
211,3,0,180
212,120,0,180

